niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.6000e+01,1.0000e+00,4.9336e+00,-1.6337e+05,-1.6338e+05,-5.1948e-02,-1.6337e+05,1.0477e-01,5.4935e+00,1.1499e+05,7.7451e+02,1.0429e-01,-5.1573e-01,4.5067e+00,1.3026e+00
2.7000e+01,1.0000e+00,5.1136e+00,-1.6337e+05,-1.6337e+05,-5.3946e-02,-1.6337e+05,1.1208e-01,6.2875e+00,1.1499e+05,7.7600e+02,-1.6703e-01,-7.5233e-02,3.6857e+00,7.4403e-01
2.8000e+01,1.0000e+00,5.2930e+00,-1.6334e+05,-1.6334e+05,-5.5944e-02,-1.6334e+05,1.1796e-01,6.9637e+00,1.1498e+05,7.7745e+02,2.0398e-01,-2.5496e-01,4.6429e+00,1.9741e+00
2.9000e+01,1.0000e+00,5.4717e+00,-1.6333e+05,-1.6334e+05,-5.7942e-02,-1.6334e+05,1.1555e-01,6.6831e+00,1.1495e+05,7.7893e+02,4.3312e-02,-2.4923e-01,3.7924e+00,9.9553e-01
3.0000e+01,1.0000e+00,5.6497e+00,-1.6332e+05,-1.6333e+05,-5.9940e-02,-1.6333e+05,1.1798e-01,6.9664e+00,1.1495e+05,7.8043e+02,-3.7241e-01,-2.8162e-01,4.4792e+00,1.1215e+00
3.1000e+01,1.0000e+00,5.8271e+00,-1.6332e+05,-1.6333e+05,-6.1938e-02,-1.6333e+05,1.1688e-01,6.8377e+00,1.1494e+05,7.8191e+02,1.3399e-01,-4.6545e-01,4.3303e+00,1.5697e+00
3.2000e+01,1.0000e+00,6.0038e+00,-1.6332e+05,-1.6332e+05,-6.3936e-02,-1.6332e+05,1.1467e-01,6.5813e+00,1.1494e+05,7.8338e+02,-1.7897e-01,-7.4162e-01,4.4611e+00,1.4689e+00
3.3000e+01,1.0000e+00,6.1798e+00,-1.6331e+05,-1.6332e+05,-6.5934e-02,-1.6332e+05,1.1173e-01,6.2481e+00,1.1493e+05,7.8485e+02,2.3699e-01,-8.2368e-01,4.1999e+00,1.3266e+00
3.4000e+01,1.0000e+00,6.3551e+00,-1.6329e+05,-1.6330e+05,-6.7932e-02,-1.6330e+05,1.1806e-01,6.9757e+00,1.1493e+05,7.8632e+02,2.1921e-01,-6.1412e-01,3.9300e+00,1.1153e+00
3.5000e+01,1.0000e+00,6.5299e+00,-1.6329e+05,-1.6329e+05,-6.9930e-02,-1.6329e+05,1.1806e-01,6.9765e+00,1.1491e+05,7.8782e+02,2.4265e-01,-6.0601e-01,3.8561e+00,1.4896e+00
3.6000e+01,1.0000e+00,6.7039e+00,-1.6323e+05,-1.6323e+05,-7.1928e-02,-1.6323e+05,1.1809e-01,6.9797e+00,1.1490e+05,7.8928e+02,1.6692e-01,-9.4773e-01,4.1327e+00,1.2469e+00
3.7000e+01,1.0000e+00,6.8773e+00,-1.6323e+05,-1.6323e+05,-7.3926e-02,-1.6323e+05,1.0868e-01,5.9121e+00,1.1484e+05,7.9077e+02,-1.5664e-01,-7.9597e-02,4.5163e+00,2.0957e+00
3.8000e+01,2.0000e+00,7.0370e+00,-1.6321e+05,-1.6321e+05,-7.5924e-02,-1.6321e+05,1.1812e-01,6.9837e+00,1.1484e+05,7.9372e+02,-4.3735e-01,-4.0141e-01,4.3843e+00,1.5477e+00
3.9000e+01,1.0000e+00,7.2089e+00,-1.6317e+05,-1.6318e+05,-7.7922e-02,-1.6318e+05,1.1814e-01,6.9857e+00,1.1482e+05,7.9519e+02,-3.6552e-01,-2.5547e-01,4.0681e+00,1.3367e+00
4.0000e+01,1.0000e+00,7.3801e+00,-1.6315e+05,-1.6315e+05,-7.9920e-02,-1.6315e+05,1.1816e-01,6.9877e+00,1.1479e+05,7.9670e+02,2.2334e-01,-9.8297e-01,3.7063e+00,1.2095e+00
4.1000e+01,1.0000e+00,7.5506e+00,-1.6313e+05,-1.6314e+05,-8.1918e-02,-1.6314e+05,1.1817e-01,6.9894e+00,1.1476e+05,7.9815e+02,-8.3160e-02,-8.0241e-01,4.1624e+00,7.9220e-01
4.2000e+01,1.0000e+00,7.7206e+00,-1.6311e+05,-1.6312e+05,-8.3916e-02,-1.6312e+05,1.1819e-01,6.9917e+00,1.1475e+05,7.9962e+02,-4.4994e-02,-1.7784e-01,3.5119e+00,1.0316e+00
4.3000e+01,1.0000e+00,7.8899e+00,-1.6311e+05,-1.6311e+05,-8.5914e-02,-1.6311e+05,1.1500e-01,6.6193e+00,1.1473e+05,8.0111e+02,-1.4525e-01,-7.6581e-01,4.3353e+00,8.7828e-01
4.4000e+01,1.0000e+00,8.0586e+00,-1.6307e+05,-1.6308e+05,-8.7912e-02,-1.6308e+05,1.1823e-01,6.9957e+00,1.1472e+05,8.0257e+02,-1.6602e-01,-2.6391e-02,4.1911e+00,2.3446e+00
4.5000e+01,1.0000e+00,8.2267e+00,-1.6300e+05,-1.6301e+05,-8.9910e-02,-1.6301e+05,1.1824e-01,6.9977e+00,1.1469e+05,8.0404e+02,-1.9419e-02,-6.1226e-01,4.2661e+00,1.9116e+00
4.6000e+01,1.0000e+00,8.3942e+00,-1.6299e+05,-1.6300e+05,-9.1908e-02,-1.6300e+05,1.1826e-01,6.9995e+00,1.1462e+05,8.0552e+02,-4.8460e-01,-3.8245e-01,4.2182e+00,1.9500e+00
4.7000e+01,1.0000e+00,8.5610e+00,-1.6299e+05,-1.6300e+05,-9.3906e-02,-1.6300e+05,1.0960e-01,6.0117e+00,1.1461e+05,8.0705e+02,2.2392e-01,-5.0297e-02,3.2071e+00,8.3104e-01
4.8000e+01,1.0000e+00,8.7273e+00,-1.6297e+05,-1.6298e+05,-9.5904e-02,-1.6298e+05,1.1829e-01,7.0037e+00,1.1461e+05,8.0852e+02,1.3218e-01,-9.9404e-01,3.5836e+00,1.0074e+00
4.9000e+01,1.0000e+00,8.8929e+00,-1.6297e+05,-1.6298e+05,-9.7902e-02,-1.6297e+05,1.1610e-01,6.7458e+00,1.1459e+05,8.0998e+02,1.3944e-01,-4.5611e-01,3.3625e+00,1.1990e+00
5.0000e+01,1.0000e+00,9.0580e+00,-1.6296e+05,-1.6297e+05,-9.9900e-02,-1.6297e+05,1.1657e-01,6.8008e+00,1.1459e+05,8.1151e+02,-2.6836e-01,-6.3232e-01,4.0532e+00,1.5255e+00
5.1000e+01,1.0000e+00,9.2224e+00,-1.6296e+05,-1.6297e+05,-1.0190e-01,-1.6297e+05,1.1221e-01,6.3021e+00,1.1458e+05,8.1297e+02,-4.3686e-01,-1.7404e-01,3.8591e+00,2.0320e+00
5.2000e+01,1.0000e+00,9.3863e+00,-1.6288e+05,-1.6289e+05,-1.0390e-01,-1.6289e+05,1.1836e-01,7.0117e+00,1.1458e+05,8.1443e+02,1.7763e-01,-3.2658e-02,1.2702e+00,2.6089e+00
5.3000e+01,1.0000e+00,9.5495e+00,-1.6287e+05,-1.6287e+05,-1.0589e-01,-1.6287e+05,1.1838e-01,7.0136e+00,1.1450e+05,8.1590e+02,-4.3642e-01,-6.6700e-01,3.9137e+00,1.2252e+00
5.4000e+01,1.0000e+00,9.7122e+00,-1.6287e+05,-1.6287e+05,-1.0789e-01,-1.6287e+05,1.1205e-01,6.2844e+00,1.1449e+05,8.1739e+02,-2.5081e-01,-4.3267e-01,3.7986e+00,8.2629e-01
5.5000e+01,1.0000e+00,9.8743e+00,-1.6281e+05,-1.6282e+05,-1.0989e-01,-1.6282e+05,1.1841e-01,7.0176e+00,1.1448e+05,8.1890e+02,-1.6917e-01,-4.7280e-01,4.1193e+00,2.0857e+00
5.6000e+01,1.0000e+00,1.0036e+01,-1.6278e+05,-1.6279e+05,-1.1189e-01,-1.6279e+05,1.1843e-01,7.0196e+00,1.1443e+05,8.2038e+02,-1.0605e-01,-7.1386e-01,3.6346e+00,8.1337e-01
5.7000e+01,2.0000e+00,1.0179e+01,-1.6277e+05,-1.6278e+05,-1.1389e-01,-1.6278e+05,1.1844e-01,7.0216e+00,1.1440e+05,8.2331e+02,1.2435e-01,-5.3017e-01,3.3214e+00,9.6033e-01
5.8000e+01,1.0000e+00,1.0339e+01,-1.6270e+05,-1.6271e+05,-1.1588e-01,-1.6271e+05,1.1846e-01,7.0236e+00,1.1439e+05,8.2477e+02,-1.6155e-01,-3.4913e-01,4.2372e+00,2.3354e+00
5.9000e+01,1.0000e+00,1.0498e+01,-1.6269e+05,-1.6270e+05,-1.1788e-01,-1.6270e+05,1.1847e-01,7.0244e+00,1.1432e+05,8.2623e+02,-1.4333e-01,-6.5558e-01,3.5635e+00,1.0970e+00
6.0000e+01,1.0000e+00,1.0657e+01,-1.6269e+05,-1.6270e+05,-1.1988e-01,-1.6270e+05,1.0893e-01,5.9393e+00,1.1431e+05,8.2785e+02,1.7618e-01,-1.6308e-02,3.5637e+00,2.7071e+00
6.1000e+01,1.0000e+00,1.0816e+01,-1.6269e+05,-1.6270e+05,-1.2188e-01,-1.6270e+05,1.0935e-01,5.9846e+00,1.1431e+05,8.2940e+02,-4.0436e-01,-8.8714e-01,3.9217e+00,1.9911e+00
6.2000e+01,1.0000e+00,1.0973e+01,-1.6268e+05,-1.6268e+05,-1.2388e-01,-1.6268e+05,1.1853e-01,7.0316e+00,1.1431e+05,8.3089e+02,-4.2255e-01,-5.1468e-01,3.6986e+00,8.1807e-01
6.3000e+01,2.0000e+00,1.1111e+01,-1.6266e+05,-1.6267e+05,-1.2587e-01,-1.6267e+05,1.1855e-01,7.0336e+00,1.1429e+05,8.3381e+02,-3.5747e-02,-2.2053e-01,4.7254e+00,2.7988e+00
6.4000e+01,1.0000e+00,1.1268e+01,-1.6266e+05,-1.6267e+05,-1.2787e-01,-1.6266e+05,1.0916e-01,5.9638e+00,1.1428e+05,8.3528e+02,2.1054e-01,-1.4297e-01,1.1041e+00,1.0314e+00
6.5000e+01,1.0000e+00,1.1424e+01,-1.6263e+05,-1.6263e+05,-1.2987e-01,-1.6263e+05,1.1858e-01,7.0376e+00,1.1428e+05,8.3675e+02,-4.9216e-01,-8.2647e-01,4.3566e+00,2.5510e+00
6.6000e+01,1.0000e+00,1.1579e+01,-1.6257e+05,-1.6258e+05,-1.3187e-01,-1.6258e+05,1.1860e-01,7.0396e+00,1.1424e+05,8.3823e+02,-1.6779e-01,-4.2051e-01,3.4702e+00,1.4992e+00
6.7000e+01,1.0000e+00,1.1734e+01,-1.6256e+05,-1.6257e+05,-1.3387e-01,-1.6257e+05,1.1861e-01,7.0416e+00,1.1419e+05,8.3970e+02,-3.4642e-01,-7.7120e-01,3.6133e+00,2.5501e-01
6.8000e+01,1.0000e+00,1.1888e+01,-1.6255e+05,-1.6256e+05,-1.3586e-01,-1.6256e+05,1.1861e-01,7.0412e+00,1.1418e+05,8.4118e+02,-3.9700e-01,-8.5801e-01,3.6551e+00,9.5193e-01
6.9000e+01,1.0000e+00,1.2042e+01,-1.6253e+05,-1.6253e+05,-1.3786e-01,-1.6253e+05,1.1865e-01,7.0456e+00,1.1417e+05,8.4264e+02,1.6603e-01,-5.0121e-02,4.4910e+00,3.0392e+00
7.0000e+01,1.0000e+00,1.2195e+01,-1.6250e+05,-1.6251e+05,-1.3986e-01,-1.6251e+05,1.1866e-01,7.0476e+00,1.1414e+05,8.4415e+02,-3.4974e-01,-3.4292e-01,4.7728e+00,2.9185e+00
7.1000e+01,1.0000e+00,1.2348e+01,-1.6243e+05,-1.6244e+05,-1.4186e-01,-1.6244e+05,1.1868e-01,7.0496e+00,1.1412e+05,8.4561e+02,9.3307e-02,-2.1271e-01,4.7911e+00,3.2616e+00
7.2000e+01,1.0000e+00,1.2500e+01,-1.6243e+05,-1.6243e+05,-1.4386e-01,-1.6243e+05,1.1858e-01,7.0377e+00,1.1405e+05,8.4709e+02,6.7487e-03,-4.5498e-01,3.2569e+00,2.1047e-01
7.3000e+01,1.0000e+00,1.2652e+01,-1.6242e+05,-1.6242e+05,-1.4585e-01,-1.6242e+05,1.1871e-01,7.0527e+00,1.1404e+05,8.4859e+02,1.6296e-01,-2.5864e-01,3.0628e+00,1.1685e+00
7.4000e+01,2.0000e+00,1.2781e+01,-1.6239e+05,-1.6240e+05,-1.4785e-01,-1.6240e+05,1.1873e-01,7.0556e+00,1.1403e+05,8.5151e+02,1.5295e-01,-2.3411e-02,4.9255e+00,3.5436e+00
7.5000e+01,3.0000e+00,1.2887e+01,-1.6237e+05,-1.6237e+05,-1.4985e-01,-1.6237e+05,1.1875e-01,7.0576e+00,1.1401e+05,8.5587e+02,-3.6745e-01,-6.2936e-01,4.0383e+00,2.5189e+00
7.6000e+01,1.0000e+00,1.3036e+01,-1.6236e+05,-1.6237e+05,-1.5185e-01,-1.6237e+05,1.1476e-01,6.5919e+00,1.1398e+05,8.5732e+02,-9.2907e-02,-5.0507e-01,4.2051e+00,2.5329e+00
7.7000e+01,1.0000e+00,1.3185e+01,-1.6231e+05,-1.6232e+05,-1.5385e-01,-1.6232e+05,1.1878e-01,7.0616e+00,1.1398e+05,8.5879e+02,1.8113e-01,-4.0538e-01,4.0940e+00,2.8184e+00
7.8000e+01,1.0000e+00,1.3333e+01,-1.6229e+05,-1.6229e+05,-1.5584e-01,-1.6229e+05,1.1880e-01,7.0636e+00,1.1393e+05,8.6025e+02,-4.3511e-01,-2.4699e-01,3.9692e+00,2.5925e+00
7.9000e+01,2.0000e+00,1.3458e+01,-1.6226e+05,-1.6227e+05,-1.5784e-01,-1.6227e+05,1.1882e-01,7.0656e+00,1.1391e+05,8.6317e+02,-2.9223e-01,-9.8952e-01,4.5511e+00,3.0538e+00
8.0000e+01,1.0000e+00,1.3605e+01,-1.6225e+05,-1.6226e+05,-1.5984e-01,-1.6226e+05,1.1859e-01,7.0387e+00,1.1388e+05,8.6467e+02,1.5964e-01,-5.0008e-01,4.6570e+00,3.3581e+00
8.1000e+01,2.0000e+00,1.3729e+01,-1.6223e+05,-1.6224e+05,-1.6184e-01,-1.6224e+05,1.1885e-01,7.0696e+00,1.1387e+05,8.6769e+02,-2.9915e-01,-9.6327e-01,4.2162e+00,2.7370e+00
8.2000e+01,1.0000e+00,1.3875e+01,-1.6220e+05,-1.6221e+05,-1.6384e-01,-1.6221e+05,1.1887e-01,7.0716e+00,1.1385e+05,8.6917e+02,7.4990e-02,-7.7829e-01,3.8270e+00,2.5060e+00
8.3000e+01,1.0000e+00,1.4020e+01,-1.6214e+05,-1.6215e+05,-1.6583e-01,-1.6215e+05,1.1888e-01,7.0736e+00,1.1382e+05,8.7065e+02,-3.4759e-01,-3.3297e-01,3.2991e+00,5.1060e-01
8.4000e+01,2.0000e+00,1.4141e+01,-1.6213e+05,-1.6213e+05,-1.6783e-01,-1.6213e+05,1.1890e-01,7.0756e+00,1.1376e+05,8.7357e+02,9.6810e-02,-7.4836e-01,3.1219e+00,5.4480e-01
8.5000e+01,2.0000e+00,1.4262e+01,-1.6211e+05,-1.6212e+05,-1.6983e-01,-1.6212e+05,1.1892e-01,7.0776e+00,1.1374e+05,8.7651e+02,-2.8789e-01,-7.5820e-01,4.4854e+00,3.0000e+00
8.6000e+01,2.0000e+00,1.4381e+01,-1.6204e+05,-1.6205e+05,-1.7183e-01,-1.6205e+05,1.1893e-01,7.0796e+00,1.1373e+05,8.7941e+02,-3.8904e-01,-9.8351e-01,4.1297e+00,2.8581e+00
8.7000e+01,2.0000e+00,1.4500e+01,-1.6204e+05,-1.6204e+05,-1.7383e-01,-1.6204e+05,1.1837e-01,7.0123e+00,1.1366e+05,8.8229e+02,-3.6577e-01,-1.3799e-01,3.5171e+00,2.5889e+00
8.8000e+01,3.0000e+00,1.4594e+01,-1.6196e+05,-1.6197e+05,-1.7582e-01,-1.6197e+05,1.1897e-01,7.0836e+00,1.1365e+05,8.8666e+02,3.0865e-02,-7.6521e-01,4.1411e+00,2.9436e+00
8.9000e+01,1.0000e+00,1.4735e+01,-1.6195e+05,-1.6195e+05,-1.7782e-01,-1.6195e+05,1.1898e-01,7.0856e+00,1.1358e+05,8.8824e+02,-1.2808e-01,-7.3871e-01,3.2227e+00,6.7604e-01
9.0000e+01,1.0000e+00,1.4876e+01,-1.6193e+05,-1.6194e+05,-1.7982e-01,-1.6194e+05,1.1900e-01,7.0876e+00,1.1356e+05,8.8983e+02,7.6159e-02,-7.0006e-01,3.1875e+00,2.0327e+00
9.1000e+01,1.0000e+00,1.5017e+01,-1.6191e+05,-1.6191e+05,-1.8182e-01,-1.6191e+05,1.1902e-01,7.0896e+00,1.1355e+05,8.9129e+02,5.2346e-02,-5.2530e-01,4.8964e+00,4.2529e+00
9.2000e+01,1.0000e+00,1.5157e+01,-1.6189e+05,-1.6189e+05,-1.8382e-01,-1.6189e+05,1.1903e-01,7.0916e+00,1.1353e+05,8.9277e+02,-2.7714e-01,-2.8201e-01,4.9912e+00,4.4600e+00
9.3000e+01,1.0000e+00,1.5296e+01,-1.6186e+05,-1.6187e+05,-1.8581e-01,-1.6187e+05,1.1905e-01,7.0936e+00,1.1350e+05,8.9424e+02,-2.2104e-01,-1.7230e-01,4.6046e+00,3.4757e+00
9.4000e+01,2.0000e+00,1.5410e+01,-1.6186e+05,-1.6187e+05,-1.8781e-01,-1.6187e+05,1.1826e-01,6.9992e+00,1.1348e+05,8.9713e+02,1.6792e-01,-2.6735e-02,3.3736e+00,2.9920e+00
9.5000e+01,2.0000e+00,1.5523e+01,-1.6183e+05,-1.6183e+05,-1.8981e-01,-1.6183e+05,1.1908e-01,7.0976e+00,1.1348e+05,9.0005e+02,-1.0042e-02,-8.4083e-01,4.5572e+00,3.4955e+00
9.6000e+01,2.0000e+00,1.5635e+01,-1.6182e+05,-1.6183e+05,-1.9181e-01,-1.6183e+05,1.1025e-01,6.0839e+00,1.1344e+05,9.0296e+02,6.7776e-02,-5.4575e-01,3.7765e+00,2.9181e+00
9.7000e+01,1.0000e+00,1.5772e+01,-1.6182e+05,-1.6183e+05,-1.9381e-01,-1.6183e+05,1.1231e-01,6.3129e+00,1.1344e+05,9.0445e+02,-1.5283e-01,-1.5281e-01,3.7121e+00,3.0061e+00
9.8000e+01,1.0000e+00,1.5909e+01,-1.6177e+05,-1.6178e+05,-1.9580e-01,-1.6178e+05,1.1913e-01,7.1036e+00,1.1344e+05,9.0595e+02,-4.9299e-01,-9.9351e-02,4.9090e+00,4.4995e+00
9.9000e+01,1.0000e+00,1.6045e+01,-1.6173e+05,-1.6173e+05,-1.9780e-01,-1.6173e+05,1.1915e-01,7.1056e+00,1.1339e+05,9.0744e+02,6.3546e-02,-7.3692e-01,3.0303e+00,1.0811e+00
1.0000e+02,1.0000e+00,1.6181e+01,-1.6171e+05,-1.6172e+05,-1.9980e-01,-1.6172e+05,1.1917e-01,7.1075e+00,1.1335e+05,9.0896e+02,-2.4638e-01,-5.1568e-01,3.1848e+00,3.8471e-01
1.0100e+02,1.0000e+00,1.6317e+01,-1.6171e+05,-1.6171e+05,-2.0180e-01,-1.6171e+05,1.1906e-01,7.0952e+00,1.1333e+05,9.1046e+02,-4.2533e-02,-7.0992e-01,4.3072e+00,3.0705e+00
1.0200e+02,1.0000e+00,1.6452e+01,-1.6171e+05,-1.6171e+05,-2.0380e-01,-1.6171e+05,1.1160e-01,6.2336e+00,1.1332e+05,9.1191e+02,-4.3677e-01,-6.2288e-01,4.7812e+00,4.2147e+00
1.0300e+02,1.0000e+00,1.6586e+01,-1.6169e+05,-1.6170e+05,-2.0579e-01,-1.6170e+05,1.1922e-01,7.1135e+00,1.1332e+05,9.1337e+02,1.4947e-01,-2.8794e-01,3.6551e+00,3.1399e+00
1.0400e+02,1.0000e+00,1.6720e+01,-1.6169e+05,-1.6169e+05,-2.0779e-01,-1.6169e+05,1.1590e-01,6.7227e+00,1.1331e+05,9.1485e+02,-4.7396e-01,-8.4474e-01,4.0277e+00,3.0134e+00
1.0500e+02,2.0000e+00,1.6827e+01,-1.6164e+05,-1.6165e+05,-2.0979e-01,-1.6165e+05,1.1925e-01,7.1175e+00,1.1330e+05,9.1774e+02,-4.6857e-01,-8.2581e-01,3.2616e+00,1.4658e+00
1.0600e+02,1.0000e+00,1.6960e+01,-1.6163e+05,-1.6164e+05,-2.1179e-01,-1.6164e+05,1.1690e-01,6.8396e+00,1.1326e+05,9.1921e+02,-3.5492e-01,-2.5995e-01,4.8269e+00,4.1756e+00
1.0700e+02,1.0000e+00,1.7093e+01,-1.6162e+05,-1.6163e+05,-2.1379e-01,-1.6163e+05,1.1928e-01,7.1215e+00,1.1325e+05,9.2066e+02,-4.7908e-01,-4.2670e-01,4.2226e+00,3.4220e+00
1.0800e+02,1.0000e+00,1.7225e+01,-1.6159e+05,-1.6159e+05,-2.1578e-01,-1.6159e+05,1.1930e-01,7.1235e+00,1.1324e+05,9.2212e+02,2.0060e-01,-5.2921e-01,3.0494e+00,2.1775e+00
1.0900e+02,2.0000e+00,1.7329e+01,-1.6150e+05,-1.6151e+05,-2.1778e-01,-1.6151e+05,1.1932e-01,7.1255e+00,1.1320e+05,9.2504e+02,-6.5035e-02,-2.7262e-01,3.9216e+00,3.2916e+00
1.1000e+02,1.0000e+00,1.7460e+01,-1.6143e+05,-1.6144e+05,-2.1978e-01,-1.6144e+05,1.1933e-01,7.1275e+00,1.1312e+05,9.2656e+02,-1.7202e-01,-4.0690e-01,4.8058e+00,4.4697e+00
