nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix,tau
2.0000e+03,2.8000e+01,3.7000e+01,3.3333e+01,-1.2132e+06,-1.2132e+06,-5.7428e-01,-1.2132e+06,3.2026e-01,5.1795e+00,9.8350e+05,8.8256e+01,2.1375e-01,-6.7051e-01,1.1668e+00,4.1089e+00
2.0000e+03,2.9000e+01,3.9000e+01,3.3708e+01,-1.2132e+06,-1.2132e+06,-5.9408e-01,-1.2132e+06,3.2087e-01,5.1992e+00,9.8008e+05,9.2998e+01,-1.1571e+00,-5.2583e-01,7.5406e-01,3.2179e+00
2.0000e+03,3.0000e+01,4.1000e+01,3.4066e+01,-1.2103e+06,-1.2103e+06,-6.1388e-01,-1.2103e+06,3.2149e-01,5.2191e+00,9.8001e+05,9.7755e+01,-7.7023e-01,-7.6921e-01,6.5076e-01,3.2129e+00
2.0000e+03,3.1000e+01,4.3000e+01,3.4409e+01,-1.2076e+06,-1.2076e+06,-6.3368e-01,-1.2076e+06,3.2209e-01,5.2388e+00,9.7714e+05,1.0251e+02,-3.1075e-01,-9.3338e-01,5.8665e-01,4.3686e+00
2.0000e+03,3.2000e+01,4.4000e+01,3.5106e+01,-1.2031e+06,-1.2031e+06,-6.5349e-01,-1.2031e+06,3.2270e-01,5.2585e+00,9.7448e+05,1.0488e+02,-1.4546e+00,-2.8989e-01,1.1127e+00,5.5527e+00
2.0000e+03,3.3000e+01,4.5000e+01,3.5789e+01,-1.1973e+06,-1.1973e+06,-6.7329e-01,-1.1973e+06,3.2331e-01,5.2785e+00,9.6996e+05,1.0726e+02,-4.2904e-01,-1.1104e+00,5.4422e-01,4.6359e+00
2.0000e+03,3.4000e+01,4.6000e+01,3.6458e+01,-1.1964e+06,-1.1964e+06,-6.9309e-01,-1.1964e+06,3.2391e-01,5.2982e+00,9.6411e+05,1.0962e+02,6.4929e-02,-1.3654e+00,2.1366e+00,4.0453e+00
2.0000e+03,3.5000e+01,4.7000e+01,3.7113e+01,-1.1927e+06,-1.1927e+06,-7.1289e-01,-1.1927e+06,3.2452e-01,5.3182e+00,9.6323e+05,1.1198e+02,4.9566e-01,-1.1978e+00,2.2667e+00,4.4148e+00
2.0000e+03,3.6000e+01,5.3000e+01,3.5922e+01,-1.1927e+06,-1.1927e+06,-7.3270e-01,-1.1927e+06,3.2512e-01,5.3379e+00,9.5954e+05,1.2615e+02,4.5808e-01,-2.3754e-01,1.7554e+00,6.5829e+00
2.0000e+03,3.7000e+01,5.5000e+01,3.6190e+01,-1.1925e+06,-1.1925e+06,-7.5250e-01,-1.1925e+06,3.2572e-01,5.3576e+00,9.5951e+05,1.3089e+02,-8.8005e-02,-1.7003e+00,1.9921e+00,5.9860e+00
2.0000e+03,3.8000e+01,5.9000e+01,3.5780e+01,-1.1925e+06,-1.1925e+06,-7.7230e-01,-1.1925e+06,3.2633e-01,5.3775e+00,9.5937e+05,1.4036e+02,4.2524e-01,-9.6073e-01,9.1558e-01,6.2506e+00
2.0000e+03,3.9000e+01,6.2000e+01,3.5714e+01,-1.1921e+06,-1.1921e+06,-7.9211e-01,-1.1921e+06,3.2692e-01,5.3972e+00,9.5933e+05,1.4745e+02,-4.6683e-02,-1.9982e-01,2.0583e+00,4.5949e+00
2.0000e+03,4.0000e+01,6.3000e+01,3.6283e+01,-1.1893e+06,-1.1893e+06,-8.1191e-01,-1.1893e+06,3.2753e-01,5.4172e+00,9.5893e+05,1.4982e+02,-1.3307e-01,-5.7460e-01,1.2405e+00,4.3672e+00
2.0000e+03,4.1000e+01,6.4000e+01,3.6842e+01,-1.1866e+06,-1.1866e+06,-8.3171e-01,-1.1866e+06,3.2812e-01,5.4369e+00,9.7748e+05,1.5221e+02,3.7728e-01,-5.0991e-01,2.3215e+00,2.4233e+00
2.0000e+03,4.2000e+01,6.6000e+01,3.7069e+01,-1.1861e+06,-1.1861e+06,-8.5151e-01,-1.1861e+06,3.2872e-01,5.4566e+00,9.7476e+05,1.5694e+02,-7.5611e-01,-3.4460e-01,2.3023e+00,3.5638e+00
2.0000e+03,4.3000e+01,6.7000e+01,3.7607e+01,-1.1855e+06,-1.1855e+06,-8.7132e-01,-1.1855e+06,3.2932e-01,5.4766e+00,9.7428e+05,1.5930e+02,-4.2659e-01,-4.5352e-01,2.2607e+00,4.8243e+00
2.0000e+03,4.4000e+01,6.8000e+01,3.8136e+01,-1.1833e+06,-1.1833e+06,-8.9112e-01,-1.1833e+06,3.2991e-01,5.4963e+00,9.7362e+05,1.6167e+02,-2.4102e-01,-6.2764e-01,9.8077e-01,5.7276e+00
2.0000e+03,4.5000e+01,7.0000e+01,3.8333e+01,-1.1817e+06,-1.1817e+06,-9.1092e-01,-1.1817e+06,3.3051e-01,5.5162e+00,9.7141e+05,1.6638e+02,4.8931e-01,-1.6410e+00,1.1351e+00,4.4097e+00
2.0000e+03,4.6000e+01,7.4000e+01,3.7903e+01,-1.1797e+06,-1.1797e+06,-9.3072e-01,-1.1797e+06,3.3110e-01,5.5359e+00,9.6984e+05,1.7584e+02,-1.3826e+00,-1.8820e+00,6.0394e-01,4.0959e+00
2.0000e+03,4.7000e+01,7.8000e+01,3.7500e+01,-1.1752e+06,-1.1752e+06,-9.5053e-01,-1.1752e+06,3.3169e-01,5.5556e+00,9.6782e+05,1.8529e+02,3.6628e-01,-6.9724e-01,1.2944e+00,5.7324e+00
2.0000e+03,4.8000e+01,8.0000e+01,3.7692e+01,-1.1731e+06,-1.1731e+06,-9.7033e-01,-1.1731e+06,3.3228e-01,5.5756e+00,9.6334e+05,1.9001e+02,-2.3255e-01,-1.1234e+00,8.0515e-01,4.4105e+00
2.0000e+03,4.9000e+01,8.3000e+01,3.7594e+01,-1.1713e+06,-1.1713e+06,-9.9013e-01,-1.1713e+06,3.3287e-01,5.5953e+00,9.6124e+05,1.9711e+02,3.0718e-01,-1.4448e+00,1.0133e+00,5.1982e+00
2.0000e+03,5.0000e+01,8.4000e+01,3.8060e+01,-1.1705e+06,-1.1705e+06,-1.0099e+00,-1.1705e+06,3.3345e-01,5.6150e+00,9.5949e+05,1.9948e+02,-1.3804e+00,-1.6314e+00,5.9471e-01,5.0493e+00
2.0000e+03,5.1000e+01,8.6000e+01,3.8235e+01,-1.1696e+06,-1.1696e+06,-1.0297e+00,-1.1696e+06,3.3405e-01,5.6349e+00,9.5865e+05,2.0420e+02,-1.2871e+00,-1.4057e+00,6.1678e-01,4.7279e+00
2.0000e+03,5.2000e+01,8.7000e+01,3.8686e+01,-1.1694e+06,-1.1694e+06,-1.0495e+00,-1.1694e+06,3.3463e-01,5.6546e+00,9.5780e+05,2.0656e+02,-1.0534e+00,-1.1609e+00,6.4582e-01,4.9050e+00
2.0000e+03,5.3000e+01,9.2000e+01,3.8028e+01,-1.1625e+06,-1.1626e+06,-1.0693e+00,-1.1626e+06,3.3522e-01,5.6746e+00,9.5759e+05,2.1835e+02,-1.2746e+00,-1.1900e+00,5.8415e-01,6.5594e+00
2.0000e+03,5.4000e+01,9.3000e+01,3.8462e+01,-1.1611e+06,-1.1611e+06,-1.0891e+00,-1.1611e+06,3.3580e-01,5.6943e+00,9.5070e+05,2.2072e+02,-9.5883e-01,-9.5539e-01,6.9666e-01,5.2818e+00
2.0000e+03,5.5000e+01,9.9000e+01,3.7584e+01,-1.1611e+06,-1.1611e+06,-1.1089e+00,-1.1611e+06,3.3638e-01,5.7140e+00,9.4925e+05,2.3485e+02,-8.4066e-01,-9.9407e-01,7.2379e-01,4.6432e+00
2.0000e+03,5.6000e+01,1.0000e+02,3.8000e+01,-1.1610e+06,-1.1610e+06,-1.1287e+00,-1.1610e+06,3.3697e-01,5.7340e+00,9.4921e+05,2.3719e+02,1.0280e-01,-1.3120e+00,1.1708e+00,3.1094e+00
2.0000e+03,5.7000e+01,1.0300e+02,3.7908e+01,-1.1584e+06,-1.1584e+06,-1.1486e+00,-1.1584e+06,3.3755e-01,5.7537e+00,9.4918e+05,2.4420e+02,-1.3586e+00,-1.6848e+00,8.2312e-01,2.7018e+00
2.0000e+03,5.8000e+01,1.0400e+02,3.8312e+01,-1.1572e+06,-1.1572e+06,-1.1684e+00,-1.1572e+06,3.3813e-01,5.7736e+00,9.4654e+05,2.4655e+02,-7.3779e-02,-1.3290e+00,8.3539e-01,5.5881e+00
2.0000e+03,5.9000e+01,1.0800e+02,3.7975e+01,-1.1566e+06,-1.1566e+06,-1.1882e+00,-1.1566e+06,3.3871e-01,5.7933e+00,9.4531e+05,2.5591e+02,-8.0904e-01,-8.1656e-01,9.5811e-01,2.6054e+00
2.0000e+03,6.0000e+01,1.1000e+02,3.8125e+01,-1.1554e+06,-1.1554e+06,-1.2080e+00,-1.1554e+06,3.3928e-01,5.8130e+00,9.8005e+05,2.6058e+02,-9.3586e-01,-1.3300e+00,6.6705e-01,5.5651e+00
2.0000e+03,6.1000e+01,1.1300e+02,3.8037e+01,-1.1501e+06,-1.1501e+06,-1.2278e+00,-1.1501e+06,3.3987e-01,5.8330e+00,9.7878e+05,2.6765e+02,-4.1432e-01,-1.5841e+00,6.8218e-01,6.2191e+00
2.0000e+03,6.2000e+01,1.1700e+02,3.7725e+01,-1.1480e+06,-1.1480e+06,-1.2476e+00,-1.1480e+06,3.4044e-01,5.8527e+00,9.7351e+05,2.7711e+02,-1.4956e+00,-1.9161e+00,7.8357e-01,4.5894e+00
2.0000e+03,6.3000e+01,1.2200e+02,3.7209e+01,-1.1458e+06,-1.1458e+06,-1.2674e+00,-1.1458e+06,3.4102e-01,5.8727e+00,9.7140e+05,2.8902e+02,1.6049e-01,-5.1047e-01,1.6730e+00,3.9572e+00
2.0000e+03,6.4000e+01,1.2400e+02,3.7356e+01,-1.1427e+06,-1.1427e+06,-1.2872e+00,-1.1427e+06,3.4159e-01,5.8924e+00,9.6920e+05,2.9381e+02,-4.4552e-01,-1.6047e+00,8.3142e-01,4.0059e+00
2.0000e+03,6.5000e+01,1.2600e+02,3.7500e+01,-1.1392e+06,-1.1392e+06,-1.3070e+00,-1.1392e+06,3.4216e-01,5.9121e+00,9.6612e+05,2.9862e+02,-4.6745e-01,-6.0159e-01,1.0973e+00,6.1697e+00
2.0000e+03,6.6000e+01,1.2800e+02,3.7640e+01,-1.1292e+06,-1.1292e+06,-1.3268e+00,-1.1292e+06,3.4274e-01,5.9320e+00,9.6259e+05,3.0344e+02,-9.6600e-01,-1.3836e+00,8.5461e-01,3.8954e+00
2.0000e+03,6.7000e+01,1.3400e+02,3.6957e+01,-1.1041e+06,-1.1042e+06,-1.3466e+00,-1.1042e+06,3.4331e-01,5.9517e+00,9.5264e+05,3.1790e+02,-2.5408e-01,-1.1741e+00,1.2261e+00,1.2196e+00
2.0000e+03,6.8000e+01,1.4200e+02,3.5938e+01,-1.0981e+06,-1.0981e+06,-1.3664e+00,-1.0981e+06,3.4388e-01,5.9714e+00,9.2757e+05,3.3716e+02,5.9952e-02,-1.4548e+00,1.0529e+00,5.8112e+00
2.0000e+03,6.9000e+01,1.4300e+02,3.6269e+01,-1.0918e+06,-1.0918e+06,-1.3862e+00,-1.0918e+06,3.4445e-01,5.9914e+00,9.2149e+05,3.3956e+02,-6.0518e-01,-1.7872e+00,1.8305e+00,4.0136e+00
2.0000e+03,7.0000e+01,1.4900e+02,3.5678e+01,-1.0767e+06,-1.0767e+06,-1.4060e+00,-1.0767e+06,3.4502e-01,6.0111e+00,9.1517e+05,3.5388e+02,-7.9651e-01,-7.3973e-01,1.2157e+00,2.2769e+00
2.0000e+03,7.1000e+01,1.5300e+02,3.5468e+01,-1.0607e+06,-1.0607e+06,-1.4258e+00,-1.0607e+06,3.4559e-01,6.0311e+00,9.0011e+05,3.6339e+02,-1.0376e+00,-1.9509e+00,1.0147e+00,3.4607e+00
2.0000e+03,7.2000e+01,1.5400e+02,3.5784e+01,-1.0522e+06,-1.0522e+06,-1.4456e+00,-1.0522e+06,3.4615e-01,6.0508e+00,8.8409e+05,3.6579e+02,-8.4249e-01,-9.0924e-01,9.7587e-01,6.2307e+00
2.0000e+03,7.3000e+01,1.6100e+02,3.5071e+01,-1.0488e+06,-1.0488e+06,-1.4654e+00,-1.0488e+06,3.4671e-01,6.0705e+00,8.7561e+05,3.8243e+02,2.1295e-01,-5.4441e-01,1.8847e+00,3.8341e+00
2.0000e+03,7.4000e+01,1.6200e+02,3.5377e+01,-1.0380e+06,-1.0380e+06,-1.4852e+00,-1.0380e+06,3.4728e-01,6.0904e+00,8.9492e+05,3.8481e+02,-5.5673e-01,-1.7857e+00,9.5844e-01,6.3998e+00
2.0000e+03,7.5000e+01,1.6500e+02,3.5349e+01,-1.0294e+06,-1.0294e+06,-1.5050e+00,-1.0294e+06,3.4785e-01,6.1101e+00,8.8408e+05,3.9195e+02,4.6530e-01,-1.6474e+00,2.1000e+00,1.9316e+00
2.0000e+03,7.6000e+01,1.6600e+02,3.5648e+01,-1.0285e+06,-1.0285e+06,-1.5248e+00,-1.0285e+06,3.4841e-01,6.1300e+00,8.7551e+05,3.9431e+02,-7.6876e-01,-3.9679e-01,2.0655e+00,5.2081e+00
2.0000e+03,7.7000e+01,1.7800e+02,3.4211e+01,-1.0216e+06,-1.0216e+06,-1.5446e+00,-1.0216e+06,3.4897e-01,6.1498e+00,8.7461e+05,4.2272e+02,-1.0899e+00,-1.5305e+00,1.6939e+00,4.7708e+00
2.0000e+03,7.8000e+01,1.7900e+02,3.4498e+01,-1.0150e+06,-1.0150e+06,-1.5644e+00,-1.0150e+06,3.4953e-01,6.1696e+00,9.3245e+05,4.2509e+02,-1.3627e+00,-1.3588e+00,1.6846e+00,4.6603e+00
2.0000e+03,7.9000e+01,1.8100e+02,3.4632e+01,-1.0126e+06,-1.0126e+06,-1.5842e+00,-1.0126e+06,3.5009e-01,6.1893e+00,9.2584e+05,4.2984e+02,2.7846e-01,-1.8955e+00,2.0664e+00,1.8710e+00
2.0000e+03,8.0000e+01,1.8900e+02,3.3891e+01,-1.0093e+06,-1.0093e+06,-1.6040e+00,-1.0093e+06,3.5065e-01,6.2092e+00,9.2339e+05,4.4883e+02,4.8041e-01,-1.2120e+00,1.9280e+00,2.0554e+00
2.0000e+03,8.1000e+01,1.9000e+02,3.4167e+01,-9.9522e+05,-9.9523e+05,-1.6238e+00,-9.9523e+05,3.5121e-01,6.2290e+00,9.2014e+05,4.5121e+02,-3.6811e-01,-1.9865e+00,1.7349e+00,6.4727e+00
2.0000e+03,8.2000e+01,1.9800e+02,3.3468e+01,-9.9493e+05,-9.9493e+05,-1.6436e+00,-9.9493e+05,3.5177e-01,6.2488e+00,9.0606e+05,4.7025e+02,3.4233e-02,-5.8377e-01,2.0937e+00,4.3466e+00
2.0000e+03,8.3000e+01,1.9900e+02,3.3735e+01,-9.6756e+05,-9.6757e+05,-1.6634e+00,-9.6757e+05,3.5233e-01,6.2686e+00,9.0576e+05,4.7264e+02,-1.4867e-01,-9.0995e-01,1.6285e+00,1.0839e+00
2.0000e+03,8.4000e+01,2.0000e+02,3.4000e+01,-9.6110e+05,-9.6111e+05,-1.6832e+00,-9.6111e+05,3.5288e-01,6.2884e+00,8.7840e+05,4.7504e+02,1.0430e-01,-1.7125e+00,1.9085e+00,5.2275e+00
2.0000e+03,8.5000e+01,2.0800e+02,3.3333e+01,-9.5962e+05,-9.5962e+05,-1.7030e+00,-9.5962e+05,3.5344e-01,6.3082e+00,8.7194e+05,4.9404e+02,-7.1062e-01,-1.9379e+00,1.6537e+00,6.1015e+00
2.0000e+03,8.6000e+01,2.1100e+02,3.3333e+01,-9.4733e+05,-9.4733e+05,-1.7228e+00,-9.4733e+05,3.5399e-01,6.3280e+00,8.7045e+05,5.0110e+02,-1.4469e+00,-1.2399e+00,1.2237e+00,1.5475e+00
2.0000e+03,8.7000e+01,2.1300e+02,3.3460e+01,-9.4371e+05,-9.4372e+05,-1.7426e+00,-9.4372e+05,3.5455e-01,6.3478e+00,8.5816e+05,5.0585e+02,-1.3533e+00,-1.8900e+00,1.1464e+00,4.5429e+00
2.0000e+03,8.8000e+01,2.1400e+02,3.3712e+01,-9.2054e+05,-9.2055e+05,-1.7624e+00,-9.2055e+05,3.5510e-01,6.3676e+00,8.5455e+05,5.0821e+02,-3.4009e-01,-5.4525e-01,1.9608e+00,3.4240e+00
2.0000e+03,8.9000e+01,2.1900e+02,3.3457e+01,-9.1089e+05,-9.1089e+05,-1.7822e+00,-9.1089e+05,3.5565e-01,6.3874e+00,8.3138e+05,5.2007e+02,-7.8602e-01,-3.6173e-01,1.7803e+00,5.2903e+00
2.0000e+03,9.0000e+01,2.2600e+02,3.2971e+01,-8.9652e+05,-8.9652e+05,-1.8020e+00,-8.9652e+05,3.5620e-01,6.4072e+00,8.2172e+05,5.3652e+02,7.8516e-02,-1.8030e+00,1.3847e+00,3.2840e+00
2.0000e+03,9.1000e+01,2.2700e+02,3.3213e+01,-8.9075e+05,-8.9075e+05,-1.8218e+00,-8.9075e+05,3.5675e-01,6.4270e+00,8.0735e+05,5.3888e+02,-1.0103e+00,-6.7197e-01,1.4624e+00,1.2097e+00
2.0000e+03,9.2000e+01,2.3200e+02,3.2979e+01,-8.8859e+05,-8.8860e+05,-1.8416e+00,-8.8860e+05,3.5730e-01,6.4469e+00,8.0158e+05,5.5066e+02,4.2891e-01,-1.9659e+00,1.8531e+00,1.8426e+00
2.0000e+03,9.3000e+01,2.3700e+02,3.2753e+01,-8.8250e+05,-8.8251e+05,-1.8614e+00,-8.8251e+05,3.5785e-01,6.4666e+00,7.9943e+05,5.6235e+02,-5.2529e-01,-1.4665e+00,1.7100e+00,5.5213e+00
2.0000e+03,9.4000e+01,2.4300e+02,3.2423e+01,-8.6768e+05,-8.6769e+05,-1.8812e+00,-8.6769e+05,3.5840e-01,6.4864e+00,7.9333e+05,5.7645e+02,-1.4095e+00,-1.3151e+00,1.2108e+00,6.9750e+00
2.0000e+03,9.5000e+01,2.4700e+02,3.2323e+01,-8.6071e+05,-8.6071e+05,-1.9011e+00,-8.6071e+05,3.5894e-01,6.5062e+00,7.7852e+05,5.8594e+02,-9.1775e-01,-1.6972e+00,1.1703e+00,4.9453e+00
2.0000e+03,9.6000e+01,2.5300e+02,3.2013e+01,-8.5318e+05,-8.5319e+05,-1.9209e+00,-8.5319e+05,3.5949e-01,6.5261e+00,7.7154e+05,6.0006e+02,3.5815e-01,-1.2037e+00,1.4779e+00,5.1148e+00
2.0000e+03,9.7000e+01,2.5500e+02,3.2131e+01,-8.5152e+05,-8.5152e+05,-1.9407e+00,-8.5152e+05,3.6003e-01,6.5458e+00,7.6402e+05,6.0479e+02,2.9401e-02,-1.8908e+00,1.4802e+00,2.0841e+00
2.0000e+03,9.8000e+01,2.7400e+02,3.0556e+01,-8.5028e+05,-8.5028e+05,-1.9605e+00,-8.5028e+05,3.6058e-01,6.5656e+00,7.6235e+05,6.4978e+02,-3.4123e-01,-1.6265e+00,1.6930e+00,6.6025e+00
2.0000e+03,9.9000e+01,2.8000e+02,3.0303e+01,-8.3725e+05,-8.3726e+05,-1.9803e+00,-8.3726e+05,3.6112e-01,6.5854e+00,7.6111e+05,6.6405e+02,3.8841e-01,-1.7377e+00,1.5367e+00,3.8635e+00
2.0000e+03,1.0000e+02,2.8100e+02,3.0514e+01,-8.2156e+05,-8.2156e+05,-2.0001e+00,-8.2156e+05,3.6166e-01,6.6053e+00,7.4809e+05,6.6643e+02,-8.5446e-01,-1.3227e+00,1.1646e+00,6.8729e+00
2.0000e+03,1.0100e+02,2.8400e+02,3.0539e+01,-8.1742e+05,-8.1742e+05,-2.0199e+00,-8.1742e+05,3.6220e-01,6.6250e+00,7.3239e+05,6.7350e+02,-1.1335e+00,-4.0518e-01,1.7247e+00,4.3339e+00
2.0000e+03,1.0200e+02,2.8500e+02,3.0746e+01,-8.1214e+05,-8.1215e+05,-2.0397e+00,-8.1215e+05,3.6275e-01,6.6448e+00,7.2825e+05,6.7586e+02,-2.7310e-01,-5.3146e-01,1.6327e+00,5.6513e+00
2.0000e+03,1.0300e+02,2.9900e+02,2.9799e+01,-7.8926e+05,-7.8926e+05,-2.0595e+00,-7.8926e+05,3.6329e-01,6.6646e+00,7.2297e+05,7.0895e+02,3.7797e-01,-1.6142e+00,1.9257e+00,5.1876e+00
