nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix,tau
2.0000e+03,1.2000e+01,1.4000e+01,2.0312e+01,-1.3580e+07,-1.3580e+07,-2.5743e-01,-1.3580e+07,2.0539e-02,4.8667e+00,inf,3.5791e+01,-6.2621e-01,-7.7570e-01,3.8364e+00,4.0059e+00
2.0000e+03,1.3000e+01,1.5000e+01,2.1538e+01,-1.3510e+07,-1.3510e+07,-2.7724e-01,-1.3510e+07,2.4547e-02,4.8758e+00,inf,3.8387e+01,-8.0398e-01,-1.6348e+00,3.8036e+00,4.6522e+00
2.0000e+03,1.4000e+01,1.6000e+01,2.2727e+01,-1.1398e+07,-1.1398e+07,-2.9704e-01,-1.1398e+07,3.5461e-02,4.9089e+00,inf,4.0918e+01,4.1628e-01,-2.4813e-01,2.7156e+00,3.0080e+00
2.0000e+03,1.5000e+01,1.7000e+01,2.3881e+01,-1.0045e+07,-1.0045e+07,-3.1684e-01,-1.0045e+07,3.8432e-02,4.9200e+00,inf,4.3529e+01,4.8713e-01,-3.6259e-01,3.0902e+00,2.6100e+00
2.0000e+03,1.6000e+01,1.8000e+01,2.5000e+01,-8.7952e+06,-8.7952e+06,-3.3664e-01,-8.7952e+06,4.5401e-02,4.9495e+00,inf,4.6069e+01,-7.5611e-01,-3.4460e-01,3.8023e+00,2.4184e+00
2.0000e+03,1.7000e+01,1.9000e+01,2.6087e+01,-8.7038e+06,-8.7038e+06,-3.5645e-01,-8.7038e+06,4.8124e-02,4.9623e+00,inf,4.8648e+01,8.1048e-02,-1.5837e-02,3.9176e+00,5.3357e+00
2.0000e+03,1.8000e+01,2.1000e+01,2.6761e+01,-7.4039e+06,-7.4039e+06,-3.7625e-01,-7.4039e+06,5.2219e-02,4.9831e+00,inf,5.3618e+01,-1.2521e+00,-1.7612e+00,3.4770e+00,3.6984e+00
2.0000e+03,1.9000e+01,2.3000e+01,2.7397e+01,-6.9457e+06,-6.9457e+06,-3.9605e-01,-6.9457e+06,5.6005e-02,5.0038e+00,inf,5.8747e+01,-9.8869e-01,-1.7834e+00,3.5524e+00,5.2598e+00
2.0000e+03,2.0000e+01,2.7000e+01,2.7273e+01,-6.0722e+06,-6.0722e+06,-4.1586e-01,-6.0722e+06,5.8545e-02,5.0185e+00,inf,6.6309e+01,-5.0420e-02,-5.6664e-01,2.0822e+00,2.5159e+00
2.0000e+03,2.1000e+01,2.8000e+01,2.8205e+01,-5.6224e+06,-5.6224e+06,-4.3566e-01,-5.6224e+06,6.1962e-02,5.0393e+00,inf,6.8853e+01,-2.5445e-01,-1.0126e+00,3.6811e+00,4.6968e+00
2.0000e+03,2.2000e+01,2.9000e+01,2.9114e+01,-4.4118e+06,-4.4118e+06,-4.5546e-01,-4.4118e+06,6.5196e-02,5.0600e+00,inf,7.1361e+01,-2.9133e-01,-1.7938e+00,3.6047e+00,6.5644e+00
2.0000e+03,2.3000e+01,3.1000e+01,2.9630e+01,-4.3647e+06,-4.3647e+06,-4.7526e-01,-4.3647e+06,6.8229e-02,5.0805e+00,inf,7.6554e+01,-1.4162e+00,-1.6516e+00,3.1308e+00,3.8313e-01
2.0000e+03,2.4000e+01,3.3000e+01,3.0120e+01,-3.8967e+06,-3.8967e+06,-4.9507e-01,-3.8967e+06,7.1121e-02,5.1008e+00,inf,8.1635e+01,-4.2624e-01,-3.6160e-01,2.1142e+00,4.3554e+00
2.0000e+03,2.5000e+01,3.7000e+01,2.9885e+01,-3.7422e+06,-3.7422e+06,-5.1487e-01,-3.7422e+06,7.3661e-02,5.1194e+00,inf,8.9337e+01,2.3208e-02,-1.7119e-01,3.3172e+00,3.5469e+00
2.0000e+03,2.6000e+01,3.9000e+01,3.0337e+01,-3.7195e+06,-3.7196e+06,-5.3467e-01,-3.7196e+06,7.6346e-02,5.1397e+00,inf,9.4460e+01,-4.9383e-01,-1.9725e+00,3.5457e+00,6.0611e+00
2.0000e+03,2.7000e+01,4.2000e+01,3.0435e+01,-3.2797e+06,-3.2797e+06,-5.5447e-01,-3.2797e+06,7.8933e-02,5.1600e+00,inf,9.9544e+01,-1.1571e+00,-5.2583e-01,2.2541e+00,1.9572e+00
2.0000e+03,2.8000e+01,4.4000e+01,3.0851e+01,-3.2495e+06,-3.2495e+06,-5.7428e-01,-3.2495e+06,8.1251e-02,5.1788e+00,inf,1.0470e+02,2.1375e-01,-6.7051e-01,2.6668e+00,3.1452e+00
2.0000e+03,2.9000e+01,4.5000e+01,3.1579e+01,-3.2244e+06,-3.2244e+06,-5.9408e-01,-3.2244e+06,8.3684e-02,5.1990e+00,inf,1.0727e+02,-8.8005e-02,-1.7003e+00,3.4921e+00,5.6481e+00
2.0000e+03,3.0000e+01,4.6000e+01,3.2292e+01,-2.9957e+06,-2.9957e+06,-6.1388e-01,-2.9957e+06,8.6046e-02,5.2193e+00,inf,1.0985e+02,3.4233e-02,-5.8377e-01,3.5937e+00,3.4621e+00
2.0000e+03,3.1000e+01,4.7000e+01,3.2990e+01,-2.9415e+06,-2.9415e+06,-6.3368e-01,-2.9415e+06,8.8342e-02,5.2395e+00,inf,1.1237e+02,-8.5381e-01,-2.5715e-01,2.4313e+00,4.8796e+00
2.0000e+03,3.2000e+01,5.3000e+01,3.2039e+01,-2.7935e+06,-2.7935e+06,-6.5349e-01,-2.7935e+06,9.0432e-02,5.2583e+00,inf,1.2510e+02,4.3167e-01,-1.7057e+00,2.0593e+00,3.7511e+00
2.0000e+03,3.3000e+01,5.4000e+01,3.2692e+01,-2.7083e+06,-2.7084e+06,-6.7329e-01,-2.7084e+06,9.2617e-02,5.2785e+00,inf,1.2760e+02,-7.7023e-01,-7.6921e-01,2.1508e+00,1.9506e+00
2.0000e+03,3.4000e+01,5.7000e+01,3.2710e+01,-2.5457e+06,-2.5457e+06,-6.9309e-01,-2.5457e+06,9.4748e-02,5.2987e+00,inf,1.3523e+02,-6.6649e-01,-9.2830e-01,2.0124e+00,1.4051e+00
2.0000e+03,3.5000e+01,5.9000e+01,3.3028e+01,-2.5121e+06,-2.5121e+06,-7.1289e-01,-2.5121e+06,9.6711e-02,5.3177e+00,inf,1.3776e+02,-4.6683e-02,-1.9982e-01,3.5583e+00,3.7932e+00
2.0000e+03,3.6000e+01,6.2000e+01,3.3036e+01,-2.4580e+06,-2.4580e+06,-7.3270e-01,-2.4580e+06,9.8754e-02,5.3379e+00,inf,1.4534e+02,-7.6876e-01,-3.9679e-01,3.5655e+00,4.6108e+00
2.0000e+03,3.7000e+01,6.3000e+01,3.3628e+01,-2.4522e+06,-2.4522e+06,-7.5250e-01,-2.4522e+06,1.0075e-01,5.3580e+00,inf,1.4787e+02,3.2170e-01,-6.1573e-01,2.0859e+00,5.6687e+00
2.0000e+03,3.8000e+01,6.4000e+01,3.4211e+01,-2.2165e+06,-2.2165e+06,-7.7230e-01,-2.2165e+06,1.0261e-01,5.3771e+00,inf,1.5050e+02,-3.1075e-01,-9.3338e-01,2.0866e+00,3.4915e+00
2.0000e+03,3.9000e+01,6.6000e+01,3.4483e+01,-2.1205e+06,-2.1205e+06,-7.9211e-01,-2.1205e+06,1.0453e-01,5.3972e+00,inf,1.5560e+02,-1.3307e-01,-5.7460e-01,2.7405e+00,3.4896e+00
2.0000e+03,4.0000e+01,6.8000e+01,3.4746e+01,-2.0222e+06,-2.0222e+06,-8.1191e-01,-2.0222e+06,1.0642e-01,5.4173e+00,inf,1.5805e+02,2.3630e-01,-6.5434e-01,2.1749e+00,6.0957e+00
2.0000e+03,4.1000e+01,7.0000e+01,3.5000e+01,-1.8562e+06,-1.8562e+06,-8.3171e-01,-1.8562e+06,1.0823e-01,5.4369e+00,inf,1.6312e+02,1.0430e-01,-1.7125e+00,3.4085e+00,4.6367e+00
2.0000e+03,4.2000e+01,7.8000e+01,3.3594e+01,-1.8183e+06,-1.8183e+06,-8.5151e-01,-1.8183e+06,1.1001e-01,5.4565e+00,inf,1.7815e+02,1.6049e-01,-5.1047e-01,3.1730e+00,2.9429e+00
2.0000e+03,4.3000e+01,7.9000e+01,3.4109e+01,-1.7735e+06,-1.7735e+06,-8.7132e-01,-1.7735e+06,1.1180e-01,5.4766e+00,inf,1.8068e+02,3.1161e-01,-4.6283e-01,2.5225e+00,6.5076e+00
2.0000e+03,4.4000e+01,8.0000e+01,3.4615e+01,-1.6913e+06,-1.6913e+06,-8.9112e-01,-1.6913e+06,1.1353e-01,5.4962e+00,inf,1.8321e+02,3.7797e-01,-1.6142e+00,3.4257e+00,4.5835e+00
2.0000e+03,4.5000e+01,8.3000e+01,3.4586e+01,-1.6880e+06,-1.6880e+06,-9.1092e-01,-1.6880e+06,1.1526e-01,5.5163e+00,inf,1.9085e+02,4.8041e-01,-1.2120e+00,3.4280e+00,4.0723e-01
2.0000e+03,4.6000e+01,8.4000e+01,3.5075e+01,-1.6878e+06,-1.6878e+06,-9.3072e-01,-1.6878e+06,1.1694e-01,5.5359e+00,inf,1.9334e+02,-4.2904e-01,-1.1104e+00,2.0442e+00,3.8479e+00
2.0000e+03,4.7000e+01,8.6000e+01,3.5294e+01,-1.6737e+06,-1.6737e+06,-9.5053e-01,-1.6737e+06,1.1859e-01,5.5556e+00,inf,1.9836e+02,4.8931e-01,-1.6410e+00,2.6351e+00,3.5463e+00
2.0000e+03,4.8000e+01,9.2000e+01,3.4507e+01,-1.6637e+06,-1.6637e+06,-9.7033e-01,-1.6637e+06,1.2025e-01,5.5756e+00,inf,2.0834e+02,-7.9651e-01,-7.3973e-01,2.7157e+00,7.0256e-01
2.0000e+03,4.9000e+01,9.3000e+01,3.4965e+01,-1.6474e+06,-1.6475e+06,-9.9013e-01,-1.6475e+06,1.2186e-01,5.5953e+00,inf,2.1085e+02,-2.3255e-01,-1.1234e+00,2.3051e+00,3.5473e+00
2.0000e+03,5.0000e+01,9.7000e+01,3.4694e+01,-1.6206e+06,-1.6206e+06,-1.0099e+00,-1.6206e+06,1.2345e-01,5.6149e+00,inf,2.1829e+02,-1.0624e+00,-1.5026e-01,2.8843e+00,6.2745e+00
2.0000e+03,5.1000e+01,1.0000e+02,3.4667e+01,-1.5279e+06,-1.5279e+06,-1.0297e+00,-1.5279e+06,1.2504e-01,5.6350e+00,inf,2.2582e+02,-1.4546e+00,-2.8989e-01,2.6127e+00,5.0703e+00
2.0000e+03,5.2000e+01,1.0300e+02,3.4641e+01,-1.4443e+06,-1.4443e+06,-1.0495e+00,-1.4443e+06,1.2659e-01,5.6546e+00,inf,2.3326e+02,4.2524e-01,-9.6073e-01,2.4156e+00,6.0008e+00
2.0000e+03,5.3000e+01,1.1000e+02,3.3750e+01,-1.3002e+06,-1.3002e+06,-1.0693e+00,-1.3002e+06,1.2815e-01,5.6746e+00,inf,2.4584e+02,-4.2842e-01,-1.4571e+00,2.0689e+00,4.0167e+00
2.0000e+03,5.4000e+01,1.2100e+02,3.2164e+01,-1.2995e+06,-1.2996e+06,-1.0891e+00,-1.2996e+06,1.2966e-01,5.6943e+00,inf,2.6621e+02,-4.4552e-01,-1.6047e+00,2.3314e+00,3.0079e+00
2.0000e+03,5.5000e+01,1.2400e+02,3.2184e+01,-1.2129e+06,-1.2129e+06,-1.1089e+00,-1.2129e+06,1.3115e-01,5.7140e+00,inf,2.7382e+02,2.4612e-01,-1.9226e+00,3.3848e+00,2.8101e+00
2.0000e+03,5.6000e+01,1.2600e+02,3.2386e+01,-1.2016e+06,-1.2016e+06,-1.1287e+00,-1.2016e+06,1.3265e-01,5.7340e+00,inf,2.7884e+02,2.1295e-01,-5.4441e-01,3.3847e+00,2.7788e+00
2.0000e+03,5.7000e+01,1.2800e+02,3.2584e+01,-1.1470e+06,-1.1470e+06,-1.1486e+00,-1.1470e+06,1.3411e-01,5.7537e+00,inf,2.8404e+02,3.0718e-01,-1.4448e+00,2.5133e+00,4.5976e+00
2.0000e+03,5.8000e+01,1.3400e+02,3.2065e+01,-1.0627e+06,-1.0627e+06,-1.1684e+00,-1.0627e+06,1.3558e-01,5.7736e+00,inf,2.9660e+02,-3.6811e-01,-1.9865e+00,3.2349e+00,6.2970e+00
2.0000e+03,5.9000e+01,1.4200e+02,3.1250e+01,-1.0535e+06,-1.0535e+06,-1.1882e+00,-1.0535e+06,1.3701e-01,5.7933e+00,inf,3.1448e+02,-2.4102e-01,-6.2764e-01,2.4808e+00,5.3034e+00
2.0000e+03,6.0000e+01,1.4900e+02,3.0653e+01,-9.8487e+05,-9.8488e+05,-1.2080e+00,-9.8488e+05,1.3844e-01,5.8132e+00,inf,3.2740e+02,-5.2529e-01,-1.4665e+00,3.2100e+00,5.0283e+00
2.0000e+03,6.1000e+01,1.6100e+02,2.9384e+01,-9.7440e+05,-9.7440e+05,-1.2278e+00,-9.7440e+05,1.3984e-01,5.8329e+00,9.9686e+05,3.5281e+02,-8.4066e-01,-9.9407e-01,2.2238e+00,3.8575e+00
2.0000e+03,6.2000e+01,1.6200e+02,2.9717e+01,-9.6349e+05,-9.6350e+05,-1.2476e+00,-9.6350e+05,1.4124e-01,5.8527e+00,inf,3.5560e+02,-1.1615e+00,-1.8737e+00,2.0644e+00,9.3945e-01
2.0000e+03,6.3000e+01,1.6400e+02,2.9907e+01,-9.6284e+05,-9.6284e+05,-1.2674e+00,-9.6284e+05,1.4262e-01,5.8725e+00,inf,3.6109e+02,-7.3779e-02,-1.3290e+00,2.3354e+00,5.1175e+00
2.0000e+03,6.4000e+01,1.6800e+02,2.9817e+01,-8.7921e+05,-8.7922e+05,-1.2872e+00,-8.7922e+05,1.4399e-01,5.8924e+00,inf,3.7197e+02,3.6628e-01,-6.9724e-01,2.7944e+00,5.3098e+00
2.0000e+03,6.5000e+01,1.6900e+02,3.0137e+01,-8.6159e+05,-8.6160e+05,-1.3070e+00,-8.6160e+05,1.4535e-01,5.9122e+00,9.4738e+05,3.7469e+02,2.9401e-02,-1.8908e+00,2.9802e+00,4.4552e-01
2.0000e+03,6.6000e+01,1.7100e+02,3.0317e+01,-8.3490e+05,-8.3491e+05,-1.3268e+00,-8.3491e+05,1.4668e-01,5.9319e+00,9.2975e+05,3.8019e+02,-7.1062e-01,-1.9379e+00,3.1537e+00,5.8020e+00
2.0000e+03,6.7000e+01,1.7200e+02,3.0631e+01,-8.3084e+05,-8.3084e+05,-1.3466e+00,-8.3084e+05,1.4802e-01,5.9517e+00,9.0306e+05,3.8295e+02,4.5808e-01,-2.3754e-01,3.2554e+00,6.4439e+00
2.0000e+03,6.8000e+01,1.8400e+02,2.9487e+01,-7.8834e+05,-7.8835e+05,-1.3664e+00,-7.8835e+05,1.4934e-01,5.9716e+00,8.9900e+05,4.1340e+02,-9.5883e-01,-9.5539e-01,2.1967e+00,4.7091e+00
2.0000e+03,6.9000e+01,1.8800e+02,2.9412e+01,-7.3283e+05,-7.3283e+05,-1.3862e+00,-7.3283e+05,1.5065e-01,5.9914e+00,8.5651e+05,4.2436e+02,-4.1432e-01,-1.5841e+00,2.1822e+00,5.9588e+00
2.0000e+03,7.0000e+01,1.8900e+02,2.9707e+01,-7.2562e+05,-7.2562e+05,-1.4060e+00,-7.2562e+05,1.5194e-01,6.0111e+00,8.0099e+05,4.2706e+02,-1.0534e+00,-1.1609e+00,2.1458e+00,4.2067e+00
2.0000e+03,7.1000e+01,1.9100e+02,2.9876e+01,-6.9877e+05,-6.9877e+05,-1.4258e+00,-6.9877e+05,1.5322e-01,6.0309e+00,7.9378e+05,4.3249e+02,4.2891e-01,-1.9659e+00,3.3531e+00,1.2352e-01
2.0000e+03,7.2000e+01,1.9600e+02,2.9675e+01,-6.7338e+05,-6.7339e+05,-1.4456e+00,-6.7339e+05,1.5450e-01,6.0508e+00,7.6693e+05,4.4370e+02,-1.3826e+00,-1.8820e+00,2.1039e+00,3.1279e+00
2.0000e+03,7.3000e+01,2.0100e+02,2.9482e+01,-6.6907e+05,-6.6908e+05,-1.4654e+00,-6.6908e+05,1.5576e-01,6.0706e+00,7.4154e+05,4.5735e+02,-1.0213e+00,-5.2211e-01,2.5921e+00,4.7898e+00
2.0000e+03,7.4000e+01,2.1300e+02,2.8517e+01,-6.6621e+05,-6.6622e+05,-1.4852e+00,-6.6622e+05,1.5702e-01,6.0904e+00,7.3723e+05,4.7234e+02,2.0520e-01,-8.0409e-01,3.3877e+00,3.2974e+00
2.0000e+03,7.5000e+01,2.1400e+02,2.8788e+01,-6.5966e+05,-6.5966e+05,-1.5050e+00,-6.5966e+05,1.5826e-01,6.1101e+00,7.3437e+05,4.7503e+02,-9.6600e-01,-1.3836e+00,2.3546e+00,2.8605e+00
2.0000e+03,7.6000e+01,2.1600e+02,2.8947e+01,-6.4117e+05,-6.4118e+05,-1.5248e+00,-6.4118e+05,1.5949e-01,6.1300e+00,7.2782e+05,4.8051e+02,-1.2871e+00,-1.4057e+00,2.1168e+00,3.9706e+00
2.0000e+03,7.7000e+01,2.2400e+02,2.8467e+01,-6.2296e+05,-6.2296e+05,-1.5446e+00,-6.2296e+05,1.6072e-01,6.1498e+00,7.0934e+05,5.0249e+02,-1.3804e+00,-1.6314e+00,2.0947e+00,4.3990e+00
2.0000e+03,7.8000e+01,2.3400e+02,2.7817e+01,-6.0724e+05,-6.0725e+05,-1.5644e+00,-6.0725e+05,1.6194e-01,6.1696e+00,6.9112e+05,5.2740e+02,-9.3586e-01,-1.3300e+00,2.1671e+00,5.0868e+00
2.0000e+03,7.9000e+01,2.3500e+02,2.8070e+01,-5.9778e+05,-5.9779e+05,-1.5842e+00,-5.9779e+05,1.6314e-01,6.1894e+00,6.7540e+05,5.3012e+02,-1.1098e+00,-1.3911e+00,2.1477e+00,4.7402e+00
2.0000e+03,8.0000e+01,2.3900e+02,2.8028e+01,-5.8200e+05,-5.8201e+05,-1.6040e+00,-5.8201e+05,1.6434e-01,6.2092e+00,6.6595e+05,5.4104e+02,-1.4175e+00,-1.6503e+00,2.8402e+00,1.7249e+00
2.0000e+03,8.1000e+01,2.4400e+02,2.7891e+01,-5.7858e+05,-5.7859e+05,-1.6238e+00,-5.7859e+05,1.6553e-01,6.2290e+00,6.5017e+05,5.5473e+02,-1.2746e+00,-1.1900e+00,2.0841e+00,6.4125e+00
2.0000e+03,8.2000e+01,2.6500e+02,2.6349e+01,-5.5219e+05,-5.5220e+05,-1.6436e+00,-5.5220e+05,1.6671e-01,6.2488e+00,6.4674e+05,6.0697e+02,-1.3586e+00,-1.6848e+00,2.3231e+00,1.2691e+00
2.0000e+03,8.3000e+01,2.6700e+02,2.6498e+01,-5.5027e+05,-5.5027e+05,-1.6634e+00,-5.5027e+05,1.6788e-01,6.2686e+00,6.2035e+05,6.0991e+02,4.3162e-01,-1.5954e+00,3.2788e+00,6.3126e+00
2.0000e+03,8.4000e+01,2.7200e+02,2.6398e+01,-5.4310e+05,-5.4311e+05,-1.6832e+00,-5.4311e+05,1.6904e-01,6.2884e+00,6.1843e+05,6.2122e+02,-4.6745e-01,-6.0159e-01,2.5973e+00,5.8929e+00
2.0000e+03,8.5000e+01,2.7400e+02,2.6543e+01,-5.3427e+05,-5.3428e+05,-1.7030e+00,-5.3428e+05,1.7020e-01,6.3082e+00,6.1126e+05,6.2658e+02,-1.3805e+00,-1.6614e+00,2.1381e+00,6.2482e+00
2.0000e+03,8.6000e+01,2.7500e+02,2.6769e+01,-5.2109e+05,-5.2110e+05,-1.7228e+00,-5.2110e+05,1.7135e-01,6.3280e+00,6.0243e+05,6.2930e+02,5.9952e-02,-1.4548e+00,2.5529e+00,5.4150e+00
2.0000e+03,8.7000e+01,2.7600e+02,2.6994e+01,-5.0520e+05,-5.0521e+05,-1.7426e+00,-5.0521e+05,1.7249e-01,6.3478e+00,5.8925e+05,6.3202e+02,-3.7345e-01,-1.9237e+00,3.1310e+00,4.2710e+00
2.0000e+03,8.8000e+01,2.8500e+02,2.6567e+01,-5.0483e+05,-5.0484e+05,-1.7624e+00,-5.0484e+05,1.7362e-01,6.3676e+00,5.7336e+05,6.5163e+02,-9.6262e-01,-2.6087e-01,3.2097e+00,4.7928e+00
2.0000e+03,8.9000e+01,2.8800e+02,2.6627e+01,-4.6156e+05,-4.6156e+05,-1.7822e+00,-4.6156e+05,1.7475e-01,6.3874e+00,5.7299e+05,6.5736e+02,1.4036e-01,-1.2606e+00,3.2734e+00,4.5291e+00
2.0000e+03,9.0000e+01,2.9700e+02,2.6225e+01,-4.5760e+05,-4.5761e+05,-1.8020e+00,-4.5761e+05,1.7586e-01,6.4072e+00,5.2972e+05,6.7466e+02,-1.4956e+00,-1.9161e+00,2.2836e+00,3.7859e+00
2.0000e+03,9.1000e+01,3.1000e+02,2.5556e+01,-4.4361e+05,-4.4362e+05,-1.8218e+00,-4.4362e+05,1.7698e-01,6.4270e+00,5.2576e+05,7.1000e+02,-3.1511e-01,-1.5762e+00,2.3788e+00,6.2373e+00
2.0000e+03,9.2000e+01,3.1500e+02,2.5479e+01,-4.3758e+05,-4.3759e+05,-1.8416e+00,-4.3759e+05,1.7808e-01,6.4468e+00,5.1177e+05,7.2103e+02,-1.1616e+00,-7.9154e-01,2.3825e+00,5.6437e+00
2.0000e+03,9.3000e+01,3.2200e+02,2.5269e+01,-4.3558e+05,-4.3559e+05,-1.8614e+00,-4.3559e+05,1.7918e-01,6.4666e+00,5.0574e+05,7.3509e+02,3.4587e-01,-8.1215e-01,3.3287e+00,6.0130e+00
2.0000e+03,9.4000e+01,3.2700e+02,2.5199e+01,-4.2697e+05,-4.2698e+05,-1.8812e+00,-4.2698e+05,1.8027e-01,6.4864e+00,5.0375e+05,7.4359e+02,-2.2381e-01,-1.2859e+00,3.1901e+00,3.9127e+00
2.0000e+03,9.5000e+01,3.2900e+02,2.5330e+01,-3.9627e+05,-3.9628e+05,-1.9011e+00,-3.9628e+05,1.8135e-01,6.5062e+00,4.9513e+05,7.4903e+02,-6.1411e-01,-8.4101e-01,3.2351e+00,4.1694e-01
2.0000e+03,9.6000e+01,3.4500e+02,2.4557e+01,-3.7115e+05,-3.7116e+05,-1.9209e+00,-3.7116e+05,1.8243e-01,6.5260e+00,4.6443e+05,7.8233e+02,-1.1750e+00,-7.2547e-01,2.6514e+00,3.3520e+00
2.0000e+03,9.7000e+01,3.5100e+02,2.4439e+01,-3.5026e+05,-3.5027e+05,-1.9407e+00,-3.5027e+05,1.8350e-01,6.5458e+00,4.3931e+05,7.9638e+02,-1.2289e+00,-1.7459e+00,2.8280e+00,3.9395e+00
2.0000e+03,9.8000e+01,3.5700e+02,2.4324e+01,-3.4774e+05,-3.4774e+05,-1.9605e+00,-3.4774e+05,1.8457e-01,6.5656e+00,4.1842e+05,8.1282e+02,-1.1187e+00,-1.9314e+00,2.8211e+00,3.9469e+00
2.0000e+03,9.9000e+01,3.8800e+02,2.2831e+01,-3.2393e+05,-3.2394e+05,-1.9803e+00,-3.2394e+05,1.8563e-01,6.5854e+00,4.1590e+05,8.8683e+02,-1.0627e-01,-7.1947e-01,3.2652e+00,5.6300e+00
