nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logNpix,tau
2.0000e+03,1.1000e+01,1.0000e+00,3.5370e+00,-1.3973e+06,-1.3973e+06,-3.6606e-02,-inf,1.4632e-01,6.4335e+00,inf,4.4607e+01,-1.0965e+00,-6.0341e-01,3.8566e+00,9.0097e+00
2.0000e+03,1.2000e+01,1.0000e+00,3.8462e+00,-1.3923e+06,-1.3923e+06,-3.9933e-02,-inf,1.4636e-01,6.4370e+00,inf,4.8621e+01,-1.3957e+00,-1.8145e+00,3.6610e+00,2.5134e+00
2.0000e+03,1.3000e+01,1.0000e+00,4.1534e+00,-1.3919e+06,-1.3919e+06,-4.3261e-02,-inf,1.4640e-01,6.4402e+00,inf,5.2627e+01,-6.2538e-01,-8.1379e-01,3.8543e+00,5.9781e+00
2.0000e+03,1.4000e+01,1.0000e+00,4.4586e+00,-1.3897e+06,-1.3897e+06,-4.6589e-02,-inf,1.4643e-01,6.4434e+00,inf,5.6721e+01,-1.4832e+00,-1.0569e+00,3.5573e+00,9.3086e+00
2.0000e+03,1.5000e+01,1.0000e+00,4.7619e+00,-1.3839e+06,-1.3839e+06,-4.9917e-02,-inf,1.4647e-01,6.4469e+00,inf,6.0755e+01,-1.1131e+00,-5.1990e-01,3.8702e+00,5.6430e+00
2.0000e+03,1.6000e+01,1.0000e+00,5.0633e+00,-1.3836e+06,-1.3836e+06,-5.3245e-02,-inf,1.4651e-01,6.4501e+00,inf,6.4766e+01,-4.7514e-01,-1.7105e+00,3.6304e+00,7.6441e+00
2.0000e+03,1.7000e+01,1.0000e+00,5.3628e+00,-1.3814e+06,-1.3814e+06,-5.6572e-02,-inf,1.4655e-01,6.4536e+00,inf,6.8789e+01,-1.1075e+00,-1.5235e+00,3.4735e+00,9.0684e+00
2.0000e+03,1.8000e+01,2.0000e+00,5.6426e+00,-1.3806e+06,-1.3806e+06,-5.9900e-02,-inf,1.4658e-01,6.4568e+00,inf,7.6944e+01,-6.2621e-01,-7.7570e-01,3.7546e+00,6.6316e+00
2.0000e+03,1.9000e+01,1.0000e+00,5.9375e+00,-1.3775e+06,-1.3775e+06,-6.3228e-02,-inf,1.4662e-01,6.4601e+00,inf,8.0998e+01,-3.1767e-01,-1.3770e+00,3.7553e+00,1.4559e+00
2.0000e+03,2.0000e+01,1.0000e+00,6.2305e+00,-1.3747e+06,-1.3747e+06,-6.6556e-02,-inf,1.4666e-01,6.4636e+00,inf,8.4984e+01,-2.6772e-01,-1.5614e+00,3.6176e+00,6.8308e+00
2.0000e+03,2.1000e+01,1.0000e+00,6.5217e+00,-1.3722e+06,-1.3722e+06,-6.9884e-02,-inf,1.4670e-01,6.4668e+00,inf,8.8980e+01,-6.4392e-01,-1.4832e+00,3.5958e+00,2.5595e+00
2.0000e+03,2.2000e+01,1.0000e+00,6.8111e+00,-1.3694e+06,-1.3694e+06,-7.3211e-02,-inf,1.4673e-01,6.4700e+00,inf,9.2974e+01,-8.6633e-01,-8.6380e-01,3.6074e+00,4.9256e+00
2.0000e+03,2.3000e+01,1.0000e+00,7.0988e+00,-1.3683e+06,-1.3683e+06,-7.6539e-02,-inf,1.4677e-01,6.4735e+00,inf,9.6973e+01,2.6808e-01,-8.6589e-01,3.9834e+00,2.6087e+00
2.0000e+03,2.4000e+01,1.0000e+00,7.3846e+00,-1.3668e+06,-1.3668e+06,-7.9867e-02,-inf,1.4681e-01,6.4767e+00,inf,1.0104e+02,-3.6678e-01,-9.7199e-01,3.6066e+00,7.4831e+00
2.0000e+03,2.5000e+01,1.0000e+00,7.6687e+00,-1.3658e+06,-1.3658e+06,-8.3195e-02,-inf,1.4685e-01,6.4802e+00,inf,1.0515e+02,-7.3402e-01,-6.8382e-01,3.6436e+00,6.1541e+00
2.0000e+03,2.6000e+01,1.0000e+00,7.9511e+00,-1.3648e+06,-1.3648e+06,-8.6523e-02,-inf,1.4689e-01,6.4834e+00,inf,1.0916e+02,2.7979e-01,-1.6631e+00,3.6507e+00,7.3250e+00
2.0000e+03,2.7000e+01,1.0000e+00,8.2317e+00,-1.3629e+06,-1.3629e+06,-8.9850e-02,-inf,1.4692e-01,6.4867e+00,inf,1.1323e+02,-9.6441e-01,-1.9265e+00,3.4121e+00,4.0042e+00
2.0000e+03,2.8000e+01,1.0000e+00,8.5106e+00,-1.3628e+06,-1.3628e+06,-9.3178e-02,-inf,1.4696e-01,6.4902e+00,inf,1.1723e+02,-9.8869e-01,-1.7834e+00,3.3285e+00,8.0423e+00
2.0000e+03,2.9000e+01,1.0000e+00,8.7879e+00,-1.3616e+06,-1.3616e+06,-9.6506e-02,-inf,1.4700e-01,6.4934e+00,inf,1.2126e+02,-5.5399e-01,-1.5316e+00,3.5015e+00,1.8866e+00
2.0000e+03,3.0000e+01,1.0000e+00,9.0634e+00,-1.3605e+06,-1.3605e+06,-9.9834e-02,-inf,1.4704e-01,6.4969e+00,inf,1.2531e+02,-1.2041e+00,-1.9670e+00,3.3472e+00,4.1421e+00
2.0000e+03,3.1000e+01,2.0000e+00,9.3093e+00,-1.3591e+06,-1.3591e+06,-1.0316e-01,-inf,1.4707e-01,6.5001e+00,inf,1.3346e+02,-7.6560e-01,-1.5351e+00,3.3552e+00,7.5403e+00
2.0000e+03,3.2000e+01,1.0000e+00,9.5808e+00,-1.3584e+06,-1.3584e+06,-1.0649e-01,-inf,1.4711e-01,6.5033e+00,inf,1.3747e+02,-5.1007e-01,-3.8024e-01,3.8637e+00,6.7373e+00
2.0000e+03,3.3000e+01,1.0000e+00,9.8507e+00,-1.3582e+06,-1.3582e+06,-1.0982e-01,-inf,1.4715e-01,6.5068e+00,inf,1.4150e+02,-2.9133e-01,-1.7938e+00,3.4071e+00,9.5100e+00
2.0000e+03,3.4000e+01,1.0000e+00,1.0119e+01,-1.3578e+06,-1.3578e+06,-1.1314e-01,-inf,1.4719e-01,6.5100e+00,inf,1.4557e+02,-1.1297e-01,-1.1576e+00,3.5750e+00,6.1757e+00
2.0000e+03,3.5000e+01,1.0000e+00,1.0386e+01,-1.3573e+06,-1.3573e+06,-1.1647e-01,-inf,1.4722e-01,6.5133e+00,inf,1.4962e+02,1.3139e-01,-1.8159e+00,3.6634e+00,1.1480e+00
2.0000e+03,3.6000e+01,1.0000e+00,1.0651e+01,-1.3570e+06,-1.3570e+06,-1.1980e-01,-inf,1.4726e-01,6.5168e+00,inf,1.5364e+02,-1.4813e+00,-1.9870e-01,3.9317e+00,6.0121e+00
2.0000e+03,3.7000e+01,1.0000e+00,1.0914e+01,-1.3569e+06,-1.3570e+06,-1.2313e-01,-inf,1.4730e-01,6.5200e+00,inf,1.5763e+02,-2.5445e-01,-1.0126e+00,3.5216e+00,7.4089e+00
2.0000e+03,3.8000e+01,2.0000e+00,1.1144e+01,-1.3568e+06,-1.3568e+06,-1.2646e-01,-inf,1.4734e-01,6.5235e+00,inf,1.6588e+02,-1.4442e+00,-8.5340e-01,3.4169e+00,4.7846e+00
2.0000e+03,3.9000e+01,1.0000e+00,1.1404e+01,-1.3566e+06,-1.3566e+06,-1.2978e-01,-inf,1.4738e-01,6.5267e+00,inf,1.7003e+02,2.5905e-01,-1.0002e+00,3.7428e+00,4.7117e+00
2.0000e+03,4.0000e+01,1.0000e+00,1.1662e+01,-1.3555e+06,-1.3555e+06,-1.3311e-01,-inf,1.4741e-01,6.5299e+00,inf,1.7413e+02,-1.1598e+00,-5.6324e-01,3.6094e+00,2.1638e+00
2.0000e+03,4.1000e+01,2.0000e+00,1.1884e+01,-1.3531e+06,-1.3531e+06,-1.3644e-01,-inf,1.4745e-01,6.5334e+00,inf,1.8225e+02,3.6062e-02,-1.6113e+00,3.5886e+00,1.2585e+00
2.0000e+03,4.2000e+01,1.0000e+00,1.2139e+01,-1.3529e+06,-1.3529e+06,-1.3977e-01,-inf,1.4749e-01,6.5366e+00,inf,1.8630e+02,-4.9383e-01,-1.9725e+00,3.3185e+00,8.9438e+00
2.0000e+03,4.3000e+01,1.0000e+00,1.2392e+01,-1.3527e+06,-1.3527e+06,-1.4309e-01,-inf,1.4753e-01,6.5402e+00,inf,1.9035e+02,-2.8009e-01,-1.4198e+00,3.4804e+00,4.3842e+00
2.0000e+03,4.4000e+01,1.0000e+00,1.2644e+01,-1.3517e+06,-1.3517e+06,-1.4642e-01,-inf,1.4756e-01,6.5434e+00,inf,1.9440e+02,1.7552e-01,-1.4927e+00,3.5290e+00,6.5587e+00
2.0000e+03,4.5000e+01,1.0000e+00,1.2894e+01,-1.3513e+06,-1.3514e+06,-1.4975e-01,-inf,1.4760e-01,6.5466e+00,inf,1.9844e+02,-1.2521e+00,-1.7612e+00,3.2156e+00,6.2857e+00
2.0000e+03,4.6000e+01,1.0000e+00,1.3143e+01,-1.3503e+06,-1.3503e+06,-1.5308e-01,-inf,1.4764e-01,6.5501e+00,inf,2.0249e+02,-7.4297e-01,-1.0778e+00,3.3356e+00,7.4840e+00
2.0000e+03,4.7000e+01,1.0000e+00,1.3390e+01,-1.3499e+06,-1.3500e+06,-1.5641e-01,-inf,1.4768e-01,6.5533e+00,inf,2.0653e+02,4.9566e-01,-1.1978e+00,3.6500e+00,6.1222e+00
2.0000e+03,4.8000e+01,2.0000e+00,1.3598e+01,-1.3493e+06,-1.3493e+06,-1.5973e-01,-inf,1.4771e-01,6.5565e+00,inf,2.1463e+02,2.8377e-01,-3.7929e-01,3.8923e+00,9.6194e+00
2.0000e+03,4.9000e+01,1.0000e+00,1.3842e+01,-1.3492e+06,-1.3492e+06,-1.6306e-01,-inf,1.4775e-01,6.5600e+00,inf,2.1862e+02,-1.0517e+00,-1.7227e+00,3.1757e+00,9.7641e+00
2.0000e+03,5.0000e+01,1.0000e+00,1.4085e+01,-1.3477e+06,-1.3477e+06,-1.6639e-01,-inf,1.4779e-01,6.5632e+00,inf,2.2274e+02,-1.1465e+00,-1.2587e+00,3.2788e+00,3.7557e+00
2.0000e+03,5.1000e+01,1.0000e+00,1.4326e+01,-1.3472e+06,-1.3472e+06,-1.6972e-01,-inf,1.4783e-01,6.5668e+00,inf,2.2674e+02,-4.5960e-01,-1.9161e+00,3.2724e+00,9.8951e+00
2.0000e+03,5.2000e+01,1.0000e+00,1.4566e+01,-1.3467e+06,-1.3467e+06,-1.7305e-01,-inf,1.4786e-01,6.5700e+00,inf,2.3076e+02,-2.6199e-01,-4.4107e-01,3.7940e+00,4.0746e+00
2.0000e+03,5.3000e+01,1.0000e+00,1.4804e+01,-1.3466e+06,-1.3466e+06,-1.7637e-01,-inf,1.4790e-01,6.5732e+00,inf,2.3482e+02,-3.8843e-01,-1.6048e+00,3.3718e+00,1.7886e+00
2.0000e+03,5.4000e+01,1.0000e+00,1.5042e+01,-1.3460e+06,-1.3460e+06,-1.7970e-01,-inf,1.4794e-01,6.5767e+00,inf,2.3886e+02,3.0314e-01,-1.3430e+00,3.6221e+00,3.1288e+00
2.0000e+03,5.5000e+01,2.0000e+00,1.5235e+01,-1.3453e+06,-1.3453e+06,-1.8303e-01,-inf,1.4797e-01,6.5799e+00,inf,2.4695e+02,-7.8137e-01,-1.8240e+00,3.1887e+00,8.9294e+00
2.0000e+03,5.6000e+01,1.0000e+00,1.5470e+01,-1.3444e+06,-1.3444e+06,-1.8636e-01,-inf,1.4801e-01,6.5834e+00,inf,2.5100e+02,-1.2450e+00,-1.7743e+00,3.1912e+00,3.1544e+00
2.0000e+03,5.7000e+01,1.0000e+00,1.5702e+01,-1.3440e+06,-1.3441e+06,-1.8968e-01,-inf,1.4805e-01,6.5866e+00,inf,2.5503e+02,8.3529e-02,-8.6692e-01,3.4823e+00,9.7744e+00
2.0000e+03,5.8000e+01,2.0000e+00,1.5890e+01,-1.3433e+06,-1.3433e+06,-1.9301e-01,-inf,1.4809e-01,6.5898e+00,inf,2.6322e+02,4.9726e-01,-1.3494e+00,3.5508e+00,6.5034e+00
2.0000e+03,5.9000e+01,1.0000e+00,1.6120e+01,-1.3430e+06,-1.3430e+06,-1.9634e-01,-inf,1.4813e-01,6.5934e+00,inf,2.6728e+02,6.4929e-02,-1.3654e+00,3.4549e+00,5.5680e+00
2.0000e+03,6.0000e+01,1.0000e+00,1.6349e+01,-1.3426e+06,-1.3426e+06,-1.9967e-01,-inf,1.4816e-01,6.5966e+00,inf,2.7128e+02,-7.5611e-01,-3.4460e-01,3.7034e+00,4.8457e+00
2.0000e+03,6.1000e+01,1.0000e+00,1.6576e+01,-1.3422e+06,-1.3422e+06,-2.0300e-01,-inf,1.4820e-01,6.5998e+00,inf,2.7533e+02,-1.3305e+00,-1.3340e+00,3.1853e+00,2.2819e+00
2.0000e+03,6.2000e+01,1.0000e+00,1.6802e+01,-1.3421e+06,-1.3421e+06,-2.0632e-01,-inf,1.4824e-01,6.6033e+00,inf,2.7933e+02,-4.2659e-01,-4.5352e-01,3.6410e+00,6.7365e+00
2.0000e+03,6.3000e+01,2.0000e+00,1.6981e+01,-1.3412e+06,-1.3412e+06,-2.0965e-01,-inf,1.4827e-01,6.6065e+00,inf,2.8750e+02,-1.0044e+00,-1.9100e+00,3.1164e+00,8.5124e+00
2.0000e+03,6.4000e+01,1.0000e+00,1.7204e+01,-1.3396e+06,-1.3396e+06,-2.1298e-01,-inf,1.4831e-01,6.6100e+00,inf,2.9151e+02,-6.1777e-01,-9.4559e-01,3.3395e+00,3.2622e+00
2.0000e+03,6.5000e+01,2.0000e+00,1.7380e+01,-1.3389e+06,-1.3389e+06,-2.1631e-01,-inf,1.4835e-01,6.6132e+00,inf,2.9961e+02,-1.2782e+00,-2.0926e-01,3.6763e+00,9.2364e+00
2.0000e+03,6.6000e+01,1.0000e+00,1.7600e+01,-1.3386e+06,-1.3386e+06,-2.1963e-01,-inf,1.4839e-01,6.6164e+00,inf,3.0362e+02,-5.9745e-01,-6.9826e-01,3.4279e+00,3.5467e+00
2.0000e+03,6.7000e+01,1.0000e+00,1.7819e+01,-1.3384e+06,-1.3385e+06,-2.2296e-01,-inf,1.4842e-01,6.6200e+00,inf,3.0761e+02,-1.3723e+00,-1.1465e+00,3.1181e+00,7.4634e+00
2.0000e+03,6.8000e+01,1.0000e+00,1.8037e+01,-1.3324e+06,-1.3324e+06,-2.2629e-01,-inf,1.4846e-01,6.6232e+00,inf,3.1169e+02,-8.8005e-02,-1.7003e+00,3.2382e+00,8.4791e+00
2.0000e+03,6.9000e+01,1.0000e+00,1.8254e+01,-1.3323e+06,-1.3323e+06,-2.2962e-01,-inf,1.4850e-01,6.6267e+00,inf,3.1580e+02,3.0702e-01,-6.5315e-02,1.2026e+00,3.8583e+00
2.0000e+03,7.0000e+01,1.0000e+00,1.8470e+01,-1.3298e+06,-1.3298e+06,-2.3295e-01,-inf,1.4854e-01,6.6299e+00,inf,3.1985e+02,3.7728e-01,-5.0991e-01,3.7322e+00,3.1350e+00
2.0000e+03,7.1000e+01,1.0000e+00,1.8684e+01,-1.3290e+06,-1.3290e+06,-2.3627e-01,-inf,1.4857e-01,6.6331e+00,inf,3.2387e+02,-1.3821e+00,-1.8418e+00,2.9927e+00,5.7101e+00
2.0000e+03,7.2000e+01,1.0000e+00,1.8898e+01,-1.3287e+06,-1.3287e+06,-2.3960e-01,-inf,1.4861e-01,6.6366e+00,inf,3.2785e+02,4.4811e-01,-4.9157e-01,3.7500e+00,1.3393e+00
2.0000e+03,7.3000e+01,1.0000e+00,1.9110e+01,-1.3286e+06,-1.3286e+06,-2.4293e-01,-inf,1.4865e-01,6.6398e+00,inf,3.3184e+02,2.7846e-01,-1.8955e+00,3.3496e+00,2.3066e+00
2.0000e+03,7.4000e+01,2.0000e+00,1.9271e+01,-1.3281e+06,-1.3281e+06,-2.4626e-01,-inf,1.4868e-01,6.6430e+00,inf,3.3981e+02,3.9477e-01,-2.8593e-01,1.0781e+00,2.0610e+00
2.0000e+03,7.5000e+01,3.0000e+00,1.9380e+01,-1.3278e+06,-1.3278e+06,-2.4958e-01,-inf,1.4872e-01,6.6466e+00,inf,3.5192e+02,-4.1659e-01,-4.3874e-01,3.4645e+00,9.5807e+00
2.0000e+03,7.6000e+01,1.0000e+00,1.9588e+01,-1.3270e+06,-1.3270e+06,-2.5291e-01,-inf,1.4876e-01,6.6498e+00,inf,3.5594e+02,4.6530e-01,-1.6474e+00,3.3999e+00,2.3974e+00
2.0000e+03,7.7000e+01,1.0000e+00,1.9794e+01,-1.3270e+06,-1.3270e+06,-2.5624e-01,-inf,1.4880e-01,6.6533e+00,inf,3.5996e+02,-1.0371e+00,-1.8090e-02,1.0180e+00,4.0173e+00
2.0000e+03,7.8000e+01,1.0000e+00,2.0000e+01,-1.3252e+06,-1.3253e+06,-2.5957e-01,-inf,1.4883e-01,6.6565e+00,inf,3.6412e+02,-8.0519e-01,-1.7429e+00,3.0439e+00,4.5215e+00
2.0000e+03,7.9000e+01,1.0000e+00,2.0205e+01,-1.3252e+06,-1.3252e+06,-2.6290e-01,-inf,1.4887e-01,6.6597e+00,inf,3.6815e+02,-1.2935e+00,-1.0294e+00,3.0240e+00,1.8181e+00
2.0000e+03,8.0000e+01,1.0000e+00,2.0408e+01,-1.3235e+06,-1.3235e+06,-2.6622e-01,-inf,1.4891e-01,6.6632e+00,inf,3.7216e+02,-8.3549e-01,-8.6533e-01,3.0989e+00,1.8274e+00
2.0000e+03,8.1000e+01,2.0000e+00,2.0558e+01,-1.3233e+06,-1.3233e+06,-2.6955e-01,-inf,1.4894e-01,6.6664e+00,inf,3.8039e+02,-2.1772e-01,-1.9546e+00,3.0856e+00,8.9619e+00
2.0000e+03,8.2000e+01,1.0000e+00,2.0759e+01,-1.3209e+06,-1.3209e+06,-2.7288e-01,-inf,1.4898e-01,6.6700e+00,inf,3.8444e+02,-9.2670e-01,-1.0152e+00,3.0457e+00,5.5897e+00
2.0000e+03,8.3000e+01,1.0000e+00,2.0960e+01,-1.3204e+06,-1.3205e+06,-2.7621e-01,-inf,1.4902e-01,6.6732e+00,inf,3.8843e+02,-7.1942e-01,-7.5475e-01,3.1493e+00,5.5077e+00
2.0000e+03,8.4000e+01,2.0000e+00,2.1106e+01,-1.3204e+06,-1.3204e+06,-2.7953e-01,-inf,1.4906e-01,6.6764e+00,inf,3.9657e+02,-7.6876e-01,-3.9679e-01,3.3482e+00,7.3122e+00
2.0000e+03,8.5000e+01,1.0000e+00,2.1303e+01,-1.3198e+06,-1.3198e+06,-2.8286e-01,-inf,1.4909e-01,6.6799e+00,inf,4.0057e+02,-8.8520e-01,-1.4032e+00,2.9778e+00,6.3562e+00
2.0000e+03,8.6000e+01,1.0000e+00,2.1500e+01,-1.3188e+06,-1.3188e+06,-2.8619e-01,-inf,1.4913e-01,6.6831e+00,inf,4.0455e+02,3.4233e-02,-5.8377e-01,3.3906e+00,6.0198e+00
2.0000e+03,8.7000e+01,4.0000e+00,2.1535e+01,-1.3188e+06,-1.3188e+06,-2.8952e-01,-inf,1.4917e-01,6.6865e+00,inf,4.2072e+02,-6.0518e-01,-1.7872e+00,2.9958e+00,5.5205e+00
2.0000e+03,8.8000e+01,1.0000e+00,2.1728e+01,-1.3180e+06,-1.3180e+06,-2.9285e-01,-inf,1.4921e-01,6.6898e+00,inf,4.2471e+02,-2.3155e-02,-5.8001e-02,1.7381e+00,1.3832e+00
2.0000e+03,8.9000e+01,1.0000e+00,2.1921e+01,-1.3170e+06,-1.3170e+06,-2.9617e-01,-inf,1.4924e-01,6.6930e+00,inf,4.2873e+02,1.0430e-01,-1.7125e+00,3.1128e+00,7.3412e+00
2.0000e+03,9.0000e+01,1.0000e+00,2.2113e+01,-1.3165e+06,-1.3165e+06,-2.9950e-01,-inf,1.4928e-01,6.6966e+00,inf,4.3282e+02,-1.3852e+00,-1.7051e-01,3.4920e+00,2.4310e+00
2.0000e+03,9.1000e+01,1.0000e+00,2.2304e+01,-1.3163e+06,-1.3163e+06,-3.0283e-01,-inf,1.4932e-01,6.6998e+00,inf,4.3684e+02,-1.9138e-02,-8.7141e-01,3.2376e+00,5.0985e+00
2.0000e+03,9.2000e+01,2.0000e+00,2.2439e+01,-1.3160e+06,-1.3160e+06,-3.0616e-01,-inf,1.4935e-01,6.7030e+00,inf,4.4524e+02,-4.4947e-01,-1.4277e+00,2.9759e+00,1.8127e+00
2.0000e+03,9.3000e+01,1.0000e+00,2.2628e+01,-1.3156e+06,-1.3156e+06,-3.0948e-01,-inf,1.4939e-01,6.7065e+00,inf,4.4928e+02,-5.8438e-01,-1.5919e-01,3.6372e+00,3.2735e+00
2.0000e+03,9.4000e+01,1.0000e+00,2.2816e+01,-1.3151e+06,-1.3151e+06,-3.1281e-01,-inf,1.4943e-01,6.7097e+00,inf,4.5331e+02,-1.1818e+00,-1.1212e+00,2.8880e+00,9.3255e+00
2.0000e+03,9.5000e+01,4.0000e+00,2.2837e+01,-1.3146e+06,-1.3146e+06,-3.1614e-01,-inf,1.4947e-01,6.7132e+00,inf,4.6942e+02,3.1635e-01,-8.1077e-01,3.3205e+00,4.0969e+00
2.0000e+03,9.6000e+01,2.0000e+00,2.2967e+01,-1.3142e+06,-1.3142e+06,-3.1947e-01,-inf,1.4950e-01,6.7164e+00,inf,4.7766e+02,3.7797e-01,-1.6142e+00,3.1385e+00,7.2815e+00
2.0000e+03,9.7000e+01,1.0000e+00,2.3150e+01,-1.3135e+06,-1.3135e+06,-3.2280e-01,-inf,1.4954e-01,6.7196e+00,inf,4.8165e+02,-1.3457e+00,-5.6003e-02,3.6485e+00,6.6739e+00
2.0000e+03,9.8000e+01,2.0000e+00,2.3278e+01,-1.3133e+06,-1.3133e+06,-3.2612e-01,-inf,1.4958e-01,6.7232e+00,inf,4.8981e+02,-1.1080e+00,-1.9225e+00,2.8476e+00,6.0817e+00
2.0000e+03,9.9000e+01,1.0000e+00,2.3460e+01,-1.3132e+06,-1.3132e+06,-3.2945e-01,-inf,1.4961e-01,6.7264e+00,inf,4.9384e+02,-6.9001e-01,-7.0081e-04,1.3257e+00,3.9465e+00
2.0000e+03,1.0000e+02,1.0000e+00,2.3641e+01,-1.3124e+06,-1.3125e+06,-3.3278e-01,-inf,1.4965e-01,6.7296e+00,inf,4.9792e+02,-5.4887e-01,-1.3112e+00,2.9226e+00,2.1358e+00
2.0000e+03,1.0100e+02,1.0000e+00,2.3821e+01,-1.3117e+06,-1.3117e+06,-3.3611e-01,-inf,1.4969e-01,6.7331e+00,inf,5.0195e+02,1.9797e-01,-1.7731e-01,3.6997e+00,8.8051e+00
2.0000e+03,1.0200e+02,1.0000e+00,2.4000e+01,-1.3085e+06,-1.3085e+06,-3.3943e-01,-inf,1.4972e-01,6.7363e+00,inf,5.0599e+02,2.4612e-01,-1.9226e+00,3.0772e+00,5.2864e+00
2.0000e+03,1.0300e+02,1.0000e+00,2.4178e+01,-1.3081e+06,-1.3081e+06,-3.4276e-01,-inf,1.4976e-01,6.7398e+00,inf,5.1002e+02,-1.1887e+00,-8.0943e-03,3.6691e+00,8.2337e+00
2.0000e+03,1.0400e+02,1.0000e+00,2.4356e+01,-1.3081e+06,-1.3081e+06,-3.4609e-01,-inf,1.4977e-01,6.7403e+00,inf,5.1406e+02,4.8041e-01,-1.2120e+00,3.1420e+00,2.5831e+00
2.0000e+03,1.0500e+02,2.0000e+00,2.4476e+01,-1.3080e+06,-1.3080e+06,-3.4942e-01,-inf,1.4983e-01,6.7462e+00,inf,5.2216e+02,-6.4045e-01,-1.1673e+00,2.8836e+00,9.1663e+00
2.0000e+03,1.0600e+02,1.0000e+00,2.4651e+01,-1.3080e+06,-1.3080e+06,-3.5275e-01,-inf,1.4987e-01,6.7498e+00,inf,5.2616e+02,-3.4009e-01,-5.4525e-01,3.1912e+00,4.6360e+00
2.0000e+03,1.0700e+02,4.0000e+00,2.4654e+01,-1.3077e+06,-1.3077e+06,-3.5607e-01,-inf,1.4991e-01,6.7530e+00,inf,5.4241e+02,-8.5975e-01,-9.4655e-01,2.8892e+00,8.9336e+00
2.0000e+03,1.0800e+02,1.0000e+00,2.4828e+01,-1.3076e+06,-1.3076e+06,-3.5940e-01,-inf,1.4995e-01,6.7565e+00,inf,5.4645e+02,-1.3316e+00,-3.4807e-01,3.1443e+00,3.2010e+00
2.0000e+03,1.0900e+02,1.0000e+00,2.5000e+01,-1.3074e+06,-1.3074e+06,-3.6273e-01,-inf,1.4998e-01,6.7597e+00,inf,5.5050e+02,-1.3627e+00,-1.3588e+00,2.7769e+00,6.4905e+00
2.0000e+03,1.1000e+02,4.0000e+00,2.5000e+01,-1.3072e+06,-1.3072e+06,-3.6606e-01,-inf,1.5002e-01,6.7629e+00,inf,5.6672e+02,-1.0899e+00,-1.5305e+00,2.7909e+00,6.6562e+00
2.0000e+03,1.1100e+02,1.0000e+00,2.5170e+01,-1.3071e+06,-1.3071e+06,-3.6938e-01,-inf,1.5006e-01,6.7664e+00,inf,5.7071e+02,2.1060e-01,-1.7764e-01,3.6297e+00,9.6889e+00
2.0000e+03,1.1200e+02,1.0000e+00,2.5339e+01,-1.3063e+06,-1.3063e+06,-3.7271e-01,-inf,1.5009e-01,6.7696e+00,inf,5.7473e+02,4.2891e-01,-1.9659e+00,3.0297e+00,2.2640e+00
