logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod,logl
-3.0512e-01,-5.0183e-01,-2.3534e+00,-7.4554e-01,-8.1701e-01,8.0017e-01,1.9955e+00,2.6064e+01,-9.0481e+02
-3.1695e-01,-4.5391e-01,-1.6536e+00,-8.5554e-01,-4.6126e-01,9.8296e-01,1.9992e+00,2.6124e+01,-9.2864e+02
-2.6672e-01,-5.4243e-01,-1.2509e+00,-1.0249e+00,-8.5679e-01,8.1790e-01,1.9997e+00,2.6082e+01,-9.2704e+02
-2.6674e-01,-5.2215e-01,-1.5197e+00,-6.1873e-01,-4.8094e-01,7.3928e-01,1.9960e+00,2.6057e+01,-9.3510e+02
-2.7711e-01,-5.4141e-01,-2.2678e+00,-5.7935e-01,-5.6359e-01,6.1880e-01,1.9908e+00,2.6034e+01,-9.3245e+02
-3.1874e-01,-5.1138e-01,-2.2552e+00,-6.3267e-01,-4.8417e-01,2.9055e-01,2.0234e+00,2.6084e+01,-9.3345e+02
-3.1708e-01,-4.8920e-01,-2.4243e+00,-5.6240e-01,-8.6667e-01,6.2406e-01,2.0362e+00,2.6144e+01,-9.2614e+02
-2.7492e-01,-5.4200e-01,-2.6665e+00,-6.5787e-01,-7.6244e-01,7.7526e-01,2.0069e+00,2.6090e+01,-9.1786e+02
-3.0936e-01,-4.9729e-01,-1.7977e+00,-7.4284e-01,5.9547e-02,3.6441e-01,2.0431e+00,2.6162e+01,-9.2451e+02
-3.3270e-01,-4.6857e-01,-1.5544e+00,-1.0670e+00,6.4583e-02,5.2682e-01,2.0453e+00,2.6164e+01,-9.2965e+02
-2.7596e-01,-5.1803e-01,-1.3298e+00,-9.4393e-01,-4.9968e-01,8.0838e-01,1.9826e+00,2.6036e+01,-9.3336e+02
-2.7156e-01,-5.6491e-01,-2.6381e+00,-7.6363e-01,-7.2374e-01,5.9141e-01,1.9897e+00,2.6022e+01,-9.3521e+02
-2.6150e-01,-5.5243e-01,-1.7785e+00,-8.5396e-01,-1.3628e-01,6.1310e-01,1.9674e+00,2.5973e+01,-9.3613e+02
-2.8892e-01,-5.2242e-01,-1.3346e+00,-8.9255e-01,-6.0242e-01,7.1340e-01,2.0179e+00,2.6105e+01,-9.2449e+02
-2.8412e-01,-5.3094e-01,-1.0878e+00,-1.1021e+00,-8.2921e-01,7.1273e-01,2.0196e+00,2.6114e+01,-9.3153e+02
-2.5466e-01,-5.2782e-01,-1.0462e+00,-1.3491e+00,-1.0137e+00,9.7855e-01,1.9773e+00,2.6069e+01,-9.3444e+02
-3.2698e-01,-4.9630e-01,-1.8466e+00,-8.6428e-01,-1.9747e-01,5.9073e-01,2.0325e+00,2.6143e+01,-9.2827e+02
-3.0584e-01,-5.2013e-01,-1.3789e+00,-1.1651e+00,-4.7754e-01,6.8816e-01,1.9898e+00,2.6030e+01,-9.3239e+02
-3.2769e-01,-4.8347e-01,-1.3056e+00,-9.4542e-01,-1.9123e-01,6.0065e-01,2.0360e+00,2.6149e+01,-9.2111e+02
-2.7261e-01,-5.3924e-01,-1.4805e+00,-8.8882e-01,-3.0178e-01,7.6254e-01,1.9941e+00,2.6071e+01,-9.3359e+02
-3.0328e-01,-5.2512e-01,-1.1762e+00,-1.1767e+00,-2.2359e-01,5.6860e-01,2.0311e+00,2.6138e+01,-9.2417e+02
-2.8931e-01,-4.9307e-01,-1.1458e+00,-1.1499e+00,-1.1210e+00,9.0048e-01,1.9909e+00,2.6066e+01,-9.3059e+02
-3.4230e-01,-4.8061e-01,-2.1632e+00,-6.6171e-01,-3.3553e-01,4.2334e-01,2.0404e+00,2.6130e+01,-9.2810e+02
-2.9049e-01,-4.7664e-01,-2.3770e+00,-6.4316e-01,-3.2780e-01,9.4664e-01,2.0047e+00,2.6132e+01,-9.2670e+02
-3.2496e-01,-5.1010e-01,-2.0832e+00,-7.5177e-01,-3.0524e-01,2.7496e-01,2.0311e+00,2.6105e+01,-9.3355e+02
-2.7461e-01,-5.1678e-01,-2.2425e+00,-6.4387e-01,-7.9985e-01,8.8892e-01,2.0019e+00,2.6105e+01,-9.2428e+02
-3.3044e-01,-5.1418e-01,-1.3580e+00,-8.8549e-01,-9.0448e-01,3.6861e-01,2.0309e+00,2.6109e+01,-9.1995e+02
-3.3228e-01,-4.8964e-01,-2.3475e+00,-6.3688e-01,-2.1962e-01,5.0466e-01,2.0605e+00,2.6205e+01,-9.3567e+02
-2.4540e-01,-5.2765e-01,-1.4527e+00,-9.0876e-01,-6.5677e-01,1.0081e+00,1.9614e+00,2.6039e+01,-9.2161e+02
-3.1476e-01,-5.0650e-01,-1.7713e+00,-7.2935e-01,-7.1881e-01,4.9302e-01,2.0304e+00,2.6111e+01,-9.3404e+02
-3.0770e-01,-5.1022e-01,-2.0341e+00,-5.7238e-01,-6.2211e-01,6.3977e-01,2.0124e+00,2.6088e+01,-9.3248e+02
-2.9573e-01,-4.9252e-01,-1.1168e+00,-1.4574e+00,-3.6185e-01,7.8574e-01,1.9911e+00,2.6049e+01,-9.3468e+02
-2.9735e-01,-4.9029e-01,-1.0688e+00,-1.6365e+00,1.0889e-02,5.0849e-01,2.0042e+00,2.6053e+01,-9.2558e+02
-3.4105e-01,-4.5983e-01,-2.7633e+00,-5.8438e-01,-3.5591e-01,5.7334e-01,2.0486e+00,2.6164e+01,-9.2738e+02
-3.1824e-01,-4.7849e-01,-1.3417e+00,-1.0016e+00,-1.9014e-01,5.7608e-01,2.0001e+00,2.6041e+01,-9.3581e+02
-3.1863e-01,-5.0457e-01,-2.0814e+00,-6.3184e-01,-6.4655e-01,4.3735e-01,2.0258e+00,2.6094e+01,-9.1817e+02
-2.5683e-01,-5.0961e-01,-2.4885e+00,-6.5584e-01,-5.3857e-01,9.9264e-01,1.9661e+00,2.6049e+01,-9.1416e+02
-3.3389e-01,-4.9774e-01,-1.7326e+00,-7.2160e-01,-2.3772e-01,1.6084e-01,2.0648e+00,2.6191e+01,-9.3269e+02
-3.1463e-01,-4.9821e-01,-1.3879e+00,-9.2647e-01,5.3082e-02,3.7384e-01,2.0509e+00,2.6179e+01,-9.2924e+02
-3.1582e-01,-5.0299e-01,-2.1597e+00,-5.0390e-01,-9.8124e-01,7.4414e-01,2.0577e+00,2.6226e+01,-9.3466e+02
-3.2619e-01,-4.9872e-01,-2.0278e+00,-6.6960e-01,-9.9728e-01,4.0488e-01,2.0136e+00,2.6048e+01,-9.3198e+02
-3.1988e-01,-4.8647e-01,-1.0852e+00,-1.4691e+00,-2.7043e-01,6.1721e-01,2.0202e+00,2.6106e+01,-9.3417e+02
-2.8451e-01,-5.0840e-01,-2.6172e+00,-6.3207e-01,-5.3671e-01,9.0608e-01,2.0062e+00,2.6118e+01,-9.3514e+02
-3.0339e-01,-4.7238e-01,-9.9576e-01,-1.1279e+00,-6.5437e-01,9.6165e-01,2.0060e+00,2.6132e+01,-9.2112e+02
-2.7932e-01,-5.1823e-01,-2.0780e+00,-7.6219e-01,-5.5459e-01,8.1711e-01,1.9835e+00,2.6044e+01,-9.3491e+02
-3.2620e-01,-5.0701e-01,-1.9884e+00,-5.9956e-01,-7.4060e-01,2.9874e-01,2.0276e+00,2.6085e+01,-9.3640e+02
-2.9638e-01,-4.9051e-01,-1.5111e+00,-7.5651e-01,-5.4648e-01,8.7154e-01,1.9830e+00,2.6042e+01,-9.3381e+02
-2.6200e-01,-5.7225e-01,-1.6075e+00,-7.0145e-01,-5.2615e-01,6.5971e-01,1.9816e+00,2.6025e+01,-9.3389e+02
-3.1761e-01,-5.2327e-01,-2.5017e+00,-8.0829e-01,-4.3112e-01,5.4926e-01,2.0121e+00,2.6083e+01,-9.3549e+02
-2.4358e-01,-5.1702e-01,-1.2506e+00,-9.3871e-01,-7.0392e-01,1.0373e+00,1.9678e+00,2.6060e+01,-9.3614e+02
-2.8831e-01,-4.7939e-01,-2.7146e+00,-6.5703e-01,-8.4211e-01,1.0371e+00,1.9855e+00,2.6108e+01,-9.3458e+02
-3.2636e-01,-4.8121e-01,-1.4985e+00,-8.0369e-01,-1.0356e-01,2.3324e-01,2.0335e+00,2.6109e+01,-9.2427e+02
-2.6837e-01,-5.1288e-01,-1.7874e+00,-6.4757e-01,-7.9921e-01,9.7547e-01,1.9837e+00,2.6083e+01,-9.2218e+02
-3.0920e-01,-5.0198e-01,-1.1332e+00,-1.0245e+00,-1.2817e-01,7.4143e-01,2.0403e+00,2.6194e+01,-9.1689e+02
-2.9809e-01,-5.2878e-01,-2.2296e+00,-5.4476e-01,-9.3086e-01,7.2788e-01,2.0376e+00,2.6174e+01,-9.3143e+02
-2.7852e-01,-5.2823e-01,-1.4952e+00,-7.5742e-01,-2.1553e-01,5.5673e-01,2.0067e+00,2.6064e+01,-9.2945e+02
-2.5228e-01,-5.3231e-01,-1.5585e+00,-1.0165e+00,-5.0881e-01,9.7112e-01,1.9487e+00,2.5992e+01,-9.3369e+02
-2.3627e-01,-5.6305e-01,-2.4031e+00,-5.5959e-01,-7.5861e-01,9.1700e-01,1.9938e+00,2.6106e+01,-9.3072e+02
-3.0082e-01,-5.1749e-01,-1.3863e+00,-1.0233e+00,-4.6827e-01,7.2200e-01,1.9909e+00,2.6040e+01,-9.3411e+02
-2.7751e-01,-5.3529e-01,-1.8557e+00,-6.7047e-01,-2.1329e-01,6.9540e-01,2.0114e+00,2.6099e+01,-9.3596e+02
-3.1677e-01,-5.0488e-01,-1.8568e+00,-6.2319e-01,-8.5288e-01,3.9072e-01,2.0236e+00,2.6081e+01,-9.2989e+02
-3.1989e-01,-5.0497e-01,-1.6654e+00,-7.2151e-01,-3.5700e-01,2.2067e-01,2.0172e+00,2.6060e+01,-9.2795e+02
-2.8260e-01,-5.1815e-01,-1.8724e+00,-6.0896e-01,-2.3038e-01,6.9898e-01,2.0116e+00,2.6104e+01,-9.3152e+02
-2.9337e-01,-5.1628e-01,-1.5928e+00,-7.5179e-01,-2.6548e-01,5.9133e-01,2.0171e+00,2.6092e+01,-9.3063e+02
-3.2640e-01,-5.0033e-01,-1.8065e+00,-7.3339e-01,-2.7669e-01,2.0452e-01,2.0524e+00,2.6152e+01,-9.3524e+02
-3.2579e-01,-4.9283e-01,-1.0986e+00,-1.4876e+00,-3.6172e-01,3.4576e-01,2.0126e+00,2.6044e+01,-9.3090e+02
-2.7658e-01,-5.7510e-01,-2.6664e+00,-7.3539e-01,-6.8038e-01,6.3096e-01,1.9885e+00,2.6042e+01,-9.1824e+02
-3.1943e-01,-5.0967e-01,-1.5836e+00,-1.0231e+00,1.3391e-02,3.1593e-01,2.0257e+00,2.6109e+01,-9.3400e+02
-2.7436e-01,-5.3082e-01,-1.6074e+00,-5.7576e-01,-8.7487e-01,8.0851e-01,1.9861e+00,2.6053e+01,-9.2999e+02
-2.7221e-01,-5.1700e-01,-2.2653e+00,-7.9213e-01,-5.7049e-01,9.4121e-01,1.9722e+00,2.6051e+01,-9.3639e+02
-2.6584e-01,-5.1200e-01,-2.2491e+00,-6.6319e-01,-3.8685e-01,9.6573e-01,1.9861e+00,2.6095e+01,-9.3444e+02
-2.9818e-01,-5.2199e-01,-1.5225e+00,-8.0945e-01,-6.4562e-01,8.1985e-01,2.0002e+00,2.6097e+01,-9.3161e+02
-2.7029e-01,-5.2835e-01,-2.3123e+00,-6.3856e-01,-8.6529e-01,9.6952e-01,1.9905e+00,2.6110e+01,-9.3311e+02
-3.3623e-01,-4.8648e-01,-1.8191e+00,-9.3254e-01,-1.6392e-01,5.9630e-01,2.0168e+00,2.6103e+01,-9.3299e+02
-3.2622e-01,-4.9061e-01,-1.4032e+00,-6.3887e-01,-8.2678e-01,2.7401e-01,2.0262e+00,2.6079e+01,-9.2943e+02
-3.2877e-01,-5.0929e-01,-1.5448e+00,-9.7027e-01,-3.7654e-02,2.4724e-01,2.0536e+00,2.6174e+01,-9.3115e+02
-2.9052e-01,-4.8849e-01,-1.7499e+00,-8.0263e-01,-6.0023e-01,9.5627e-01,1.9918e+00,2.6104e+01,-9.3147e+02
-3.0352e-01,-5.1015e-01,-2.3912e+00,-7.9064e-01,-5.0352e-01,6.8082e-01,1.9995e+00,2.6051e+01,-9.3620e+02
-3.1186e-01,-5.4193e-01,-1.7993e+00,-8.0085e-01,-3.1586e-01,3.4579e-01,2.0368e+00,2.6142e+01,-9.2625e+02
-3.1478e-01,-4.6880e-01,-1.3731e+00,-9.7571e-01,-1.5801e-01,6.1230e-01,2.0084e+00,2.6071e+01,-9.3029e+02
-2.9296e-01,-5.4147e-01,-1.3490e+00,-8.7292e-01,-1.0685e+00,6.2806e-01,2.0079e+00,2.6068e+01,-9.3147e+02
