nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix,tau
2.0000e+03,3.8000e+01,5.8000e+01,3.6111e+01,-1.0108e+06,-1.0108e+06,-7.7230e-01,-1.0108e+06,3.2633e-01,5.3775e+00,9.7622e+05,1.4020e+02,-3.3903e-01,-1.3843e-01,2.6780e+00,1.7205e+00
2.0000e+03,3.9000e+01,6.1000e+01,3.6036e+01,-1.0089e+06,-1.0089e+06,-7.9211e-01,-1.0089e+06,3.2692e-01,5.3972e+00,9.7272e+05,1.4744e+02,-7.6010e-01,-1.2689e-01,2.9661e+00,1.7520e+00
2.0000e+03,4.0000e+01,6.6000e+01,3.5345e+01,-1.0079e+06,-1.0079e+06,-8.1191e-01,-1.0079e+06,3.2752e-01,5.4171e+00,9.7082e+05,1.5947e+02,-1.2719e+00,-9.8380e-02,2.6514e+00,2.1617e+00
2.0000e+03,4.1000e+01,6.8000e+01,3.5593e+01,-1.0061e+06,-1.0061e+06,-8.3171e-01,-1.0061e+06,3.2812e-01,5.4369e+00,9.6978e+05,1.6423e+02,1.1372e-02,-1.3580e-01,2.7528e+00,2.7816e+00
2.0000e+03,4.2000e+01,6.9000e+01,3.6134e+01,-1.0042e+06,-1.0042e+06,-8.5151e-01,-1.0042e+06,3.2872e-01,5.4567e+00,9.6797e+05,1.6661e+02,4.8713e-01,-3.6259e-01,3.0902e+00,3.7075e+00
2.0000e+03,4.3000e+01,7.1000e+01,3.6364e+01,-9.9648e+05,-9.9648e+05,-8.7132e-01,-9.9648e+05,3.2931e-01,5.4764e+00,9.6610e+05,1.7138e+02,-9.2824e-01,-2.6506e-02,2.8636e+00,4.4454e+00
2.0000e+03,4.4000e+01,7.2000e+01,3.6885e+01,-9.9468e+05,-9.9468e+05,-8.9112e-01,-9.9468e+05,3.2991e-01,5.4963e+00,9.5838e+05,1.7376e+02,-1.3533e+00,-1.8900e+00,2.6464e+00,4.5429e+00
2.0000e+03,4.5000e+01,7.3000e+01,3.7398e+01,-9.9339e+05,-9.9339e+05,-9.1092e-01,-9.9339e+05,3.3050e-01,5.5161e+00,9.5658e+05,1.7613e+02,-9.1775e-01,-1.6972e+00,2.6703e+00,4.9453e+00
2.0000e+03,4.6000e+01,7.4000e+01,3.7903e+01,-9.9240e+05,-9.9241e+05,-9.3072e-01,-9.9241e+05,3.3110e-01,5.5359e+00,9.5529e+05,1.7850e+02,-6.1218e-01,-1.9379e+00,2.7265e+00,5.3843e+00
2.0000e+03,4.7000e+01,7.5000e+01,3.8400e+01,-9.8824e+05,-9.8824e+05,-9.5053e-01,-9.8824e+05,3.3169e-01,5.5557e+00,9.5430e+05,1.8089e+02,-1.4453e+00,-6.2751e-02,2.6550e+00,3.4617e+00
2.0000e+03,4.8000e+01,7.7000e+01,3.8583e+01,-9.8094e+05,-9.8095e+05,-9.7033e-01,-9.8095e+05,3.3228e-01,5.5755e+00,9.5014e+05,1.8564e+02,-4.4355e-01,-9.7142e-02,2.9607e+00,4.0154e+00
2.0000e+03,4.9000e+01,7.9000e+01,3.8760e+01,-9.8065e+05,-9.8066e+05,-9.9013e-01,-9.8066e+05,3.3287e-01,5.5953e+00,9.4284e+05,1.9042e+02,-8.5446e-01,-1.3227e+00,2.6646e+00,6.8729e+00
2.0000e+03,5.0000e+01,8.0000e+01,3.9231e+01,-9.6891e+05,-9.6891e+05,-1.0099e+00,-9.6891e+05,3.3346e-01,5.6151e+00,9.4255e+05,1.9282e+02,-5.5334e-01,-1.9489e-01,2.4520e+00,2.8249e+00
2.0000e+03,5.1000e+01,8.1000e+01,3.9695e+01,-9.6635e+05,-9.6636e+05,-1.0297e+00,-9.6636e+05,3.3405e-01,5.6349e+00,9.3081e+05,1.9521e+02,-1.3586e+00,-1.6848e+00,2.3231e+00,2.7018e+00
2.0000e+03,5.2000e+01,8.2000e+01,4.0152e+01,-9.6309e+05,-9.6310e+05,-1.0495e+00,-9.6310e+05,3.3463e-01,5.6547e+00,9.2825e+05,1.9759e+02,4.1628e-01,-2.4813e-01,2.7156e+00,4.0060e+00
2.0000e+03,5.3000e+01,8.4000e+01,4.0299e+01,-9.6290e+05,-9.6291e+05,-1.0693e+00,-9.6291e+05,3.3522e-01,5.6745e+00,9.2499e+05,2.0241e+02,-6.9001e-01,-7.0081e-04,2.2171e+00,2.9643e+00
2.0000e+03,5.4000e+01,9.5000e+01,3.7931e+01,-9.6288e+05,-9.6289e+05,-1.0891e+00,-9.6289e+05,3.3580e-01,5.6944e+00,9.2480e+05,2.2885e+02,3.0702e-01,-6.5315e-02,2.1351e+00,2.9055e+00
2.0000e+03,5.5000e+01,9.7000e+01,3.8095e+01,-9.6204e+05,-9.6204e+05,-1.1089e+00,-9.6204e+05,3.3639e-01,5.7141e+00,9.2478e+05,2.3363e+02,3.6628e-01,-6.9724e-01,2.7944e+00,5.7324e+00
2.0000e+03,5.6000e+01,1.0100e+02,3.7748e+01,-9.6138e+05,-9.6139e+05,-1.1287e+00,-9.6139e+05,3.3697e-01,5.7340e+00,9.2394e+05,2.4326e+02,-1.3307e-01,-5.7460e-01,2.7405e+00,4.3672e+00
2.0000e+03,5.7000e+01,1.0200e+02,3.8158e+01,-9.4861e+05,-9.4862e+05,-1.1486e+00,-9.4862e+05,3.3755e-01,5.7537e+00,9.2328e+05,2.4564e+02,-4.6745e-01,-6.0159e-01,2.5973e+00,6.1697e+00
2.0000e+03,5.8000e+01,1.0600e+02,3.7821e+01,-9.4133e+05,-9.4134e+05,-1.1684e+00,-9.4134e+05,3.3813e-01,5.7735e+00,9.1051e+05,2.5523e+02,-1.0624e+00,-1.5026e-01,2.8843e+00,6.4559e+00
2.0000e+03,5.9000e+01,1.0700e+02,3.8217e+01,-9.3874e+05,-9.3874e+05,-1.1882e+00,-9.3874e+05,3.3871e-01,5.7933e+00,9.0323e+05,2.5762e+02,-5.5673e-01,-1.7857e+00,2.4584e+00,6.3998e+00
2.0000e+03,6.0000e+01,1.1400e+02,3.7195e+01,-9.3704e+05,-9.3705e+05,-1.2080e+00,-9.3705e+05,3.3929e-01,5.8132e+00,9.0064e+05,2.7443e+02,5.9952e-02,-1.4548e+00,2.5529e+00,5.8112e+00
2.0000e+03,6.1000e+01,1.2000e+02,3.6471e+01,-9.3458e+05,-9.3459e+05,-1.2278e+00,-9.3459e+05,3.3986e-01,5.8329e+00,8.9894e+05,2.8909e+02,-1.4956e+00,-1.9161e+00,2.2836e+00,4.5894e+00
2.0000e+03,6.2000e+01,1.2100e+02,3.6842e+01,-9.3355e+05,-9.3356e+05,-1.2476e+00,-9.3356e+05,3.4044e-01,5.8527e+00,8.9648e+05,2.9151e+02,-1.2355e+00,-5.1038e-02,2.3613e+00,5.5621e+00
2.0000e+03,6.3000e+01,1.2300e+02,3.6994e+01,-9.2390e+05,-9.2391e+05,-1.2674e+00,-9.2391e+05,3.4102e-01,5.8725e+00,8.9545e+05,2.9640e+02,-4.8821e-01,-1.3315e-01,2.2979e+00,4.4169e+00
2.0000e+03,6.4000e+01,1.2500e+02,3.7143e+01,-9.2283e+05,-9.2283e+05,-1.2872e+00,-9.2283e+05,3.4159e-01,5.8924e+00,8.8580e+05,3.0125e+02,4.8931e-01,-1.6410e+00,2.6351e+00,4.4097e+00
2.0000e+03,6.5000e+01,1.3200e+02,3.6264e+01,-9.1613e+05,-9.1614e+05,-1.3070e+00,-9.1614e+05,3.4217e-01,5.9122e+00,8.8473e+05,3.1841e+02,-7.0012e-02,-5.5182e-01,2.0374e+00,2.7149e+00
2.0000e+03,6.6000e+01,1.3600e+02,3.6022e+01,-9.1475e+05,-9.1476e+05,-1.3268e+00,-9.1476e+05,3.4274e-01,5.9319e+00,8.7803e+05,3.2831e+02,-4.4552e-01,-1.6047e+00,2.3314e+00,4.0059e+00
2.0000e+03,6.7000e+01,1.4600e+02,3.4694e+01,-9.1023e+05,-9.1024e+05,-1.3466e+00,-9.1024e+05,3.4331e-01,5.9517e+00,8.7665e+05,3.5271e+02,-1.3826e+00,-1.8820e+00,2.1039e+00,4.0959e+00
2.0000e+03,6.8000e+01,1.6800e+02,3.1651e+01,-9.0439e+05,-9.0440e+05,-1.3664e+00,-9.0440e+05,3.4388e-01,5.9716e+00,8.7213e+05,4.0555e+02,4.0298e-01,-6.3404e-01,2.1523e+00,3.4605e+00
2.0000e+03,6.9000e+01,1.7300e+02,3.1390e+01,-9.0425e+05,-9.0425e+05,-1.3862e+00,-9.0425e+05,3.4445e-01,5.9914e+00,8.6629e+05,4.1762e+02,-8.0904e-01,-8.1656e-01,2.4581e+00,2.6054e+00
2.0000e+03,7.0000e+01,1.7600e+02,3.1416e+01,-9.0150e+05,-9.0151e+05,-1.4060e+00,-9.0151e+05,3.4502e-01,6.0111e+00,8.6615e+05,4.2486e+02,3.7053e-01,-3.7915e-01,2.3767e+00,4.5239e+00
2.0000e+03,7.1000e+01,1.7700e+02,3.1718e+01,-9.0138e+05,-9.0139e+05,-1.4258e+00,-9.0139e+05,3.4558e-01,6.0309e+00,8.6340e+05,4.2722e+02,-1.2871e+00,-1.4057e+00,2.1168e+00,4.7279e+00
2.0000e+03,7.2000e+01,1.8500e+02,3.1064e+01,-9.0113e+05,-9.0114e+05,-1.4456e+00,-9.0114e+05,3.4615e-01,6.0508e+00,8.6328e+05,4.4634e+02,-9.3586e-01,-1.3300e+00,2.1671e+00,5.5651e+00
2.0000e+03,7.3000e+01,1.9700e+02,2.9960e+01,-9.0088e+05,-9.0089e+05,-1.4654e+00,-9.0089e+05,3.4672e-01,6.0706e+00,8.6303e+05,4.7551e+02,-1.3805e+00,-1.6614e+00,2.1381e+00,6.4361e+00
2.0000e+03,7.4000e+01,1.9800e+02,3.0242e+01,-9.0038e+05,-9.0039e+05,-1.4852e+00,-9.0039e+05,3.4728e-01,6.0904e+00,8.6278e+05,4.7806e+02,-1.3804e+00,-1.6314e+00,2.0947e+00,5.0493e+00
2.0000e+03,7.5000e+01,1.9900e+02,3.0522e+01,-8.9087e+05,-8.9088e+05,-1.5050e+00,-8.9088e+05,3.4785e-01,6.1101e+00,8.6228e+05,4.8059e+02,3.6565e-01,-3.4771e-01,2.2909e+00,4.8820e+00
2.0000e+03,7.6000e+01,2.0600e+02,3.0078e+01,-8.8226e+05,-8.8227e+05,-1.5248e+00,-8.8227e+05,3.4841e-01,6.1300e+00,8.5277e+05,4.9837e+02,-1.0534e+00,-1.1609e+00,2.1458e+00,4.9050e+00
2.0000e+03,7.7000e+01,2.0900e+02,3.0116e+01,-8.8171e+05,-8.8171e+05,-1.5446e+00,-8.8171e+05,3.4897e-01,6.1498e+00,8.4416e+05,5.0587e+02,-1.2746e+00,-1.1900e+00,2.0841e+00,6.5594e+00
2.0000e+03,7.8000e+01,2.1300e+02,3.0038e+01,-8.8032e+05,-8.8033e+05,-1.5644e+00,-8.8033e+05,3.4953e-01,6.1696e+00,8.4361e+05,5.1599e+02,-5.0420e-02,-5.6664e-01,2.0822e+00,3.6369e+00
2.0000e+03,7.9000e+01,2.1400e+02,3.0303e+01,-8.7810e+05,-8.7810e+05,-1.5842e+00,-8.7810e+05,3.5009e-01,6.1893e+00,8.4222e+05,5.1854e+02,-7.4178e-01,-1.2647e+00,2.1673e+00,5.7237e+00
2.0000e+03,8.0000e+01,2.1700e+02,3.0337e+01,-8.7081e+05,-8.7081e+05,-1.6040e+00,-8.7081e+05,3.5065e-01,6.2092e+00,8.4000e+05,5.2618e+02,3.0718e-01,-1.4448e+00,2.5133e+00,5.1982e+00
2.0000e+03,8.1000e+01,2.1800e+02,3.0597e+01,-8.6735e+05,-8.6736e+05,-1.6238e+00,-8.6736e+05,3.5121e-01,6.2290e+00,8.3271e+05,5.2873e+02,-4.2624e-01,-3.6160e-01,2.1142e+00,5.0165e+00
2.0000e+03,8.2000e+01,2.3200e+02,2.9433e+01,-8.6379e+05,-8.6379e+05,-1.6436e+00,-8.6379e+05,3.5177e-01,6.2488e+00,8.2925e+05,5.6423e+02,-2.4057e-01,-1.8809e+00,2.3938e+00,2.6753e+00
2.0000e+03,8.3000e+01,2.3800e+02,2.9167e+01,-8.6335e+05,-8.6336e+05,-1.6634e+00,-8.6336e+05,3.5233e-01,6.2686e+00,8.2569e+05,5.7952e+02,-1.1615e+00,-1.8737e+00,2.0644e+00,2.4546e+00
2.0000e+03,8.4000e+01,2.4000e+02,2.9310e+01,-8.5792e+05,-8.5792e+05,-1.6832e+00,-8.5792e+05,3.5288e-01,6.2884e+00,8.2525e+05,5.8454e+02,-9.5883e-01,-9.5539e-01,2.1967e+00,5.2818e+00
2.0000e+03,8.5000e+01,2.4100e+02,2.9553e+01,-8.5656e+05,-8.5657e+05,-1.7030e+00,-8.5657e+05,3.5344e-01,6.3082e+00,8.1982e+05,5.8707e+02,-5.8914e-01,-3.1168e-01,2.0828e+00,6.3351e+00
2.0000e+03,8.6000e+01,2.4600e+02,2.9392e+01,-8.5159e+05,-8.5160e+05,-1.7228e+00,-8.5160e+05,3.5399e-01,6.3280e+00,8.1846e+05,5.9958e+02,-4.1432e-01,-1.5841e+00,2.1822e+00,6.2191e+00
2.0000e+03,8.7000e+01,2.6000e+02,2.8387e+01,-8.4769e+05,-8.4770e+05,-1.7426e+00,-8.4770e+05,3.5455e-01,6.3478e+00,8.1349e+05,6.3483e+02,-1.0567e+00,-3.3145e-01,2.1654e+00,3.8963e+00
2.0000e+03,8.8000e+01,2.6600e+02,2.8165e+01,-8.3960e+05,-8.3960e+05,-1.7624e+00,-8.3960e+05,3.5510e-01,6.3676e+00,8.0959e+05,6.4988e+02,-8.4066e-01,-9.9407e-01,2.2238e+00,4.6432e+00
2.0000e+03,8.9000e+01,2.6800e+02,2.8302e+01,-8.1849e+05,-8.1850e+05,-1.7822e+00,-8.1850e+05,3.5565e-01,6.3874e+00,8.0150e+05,6.5495e+02,-7.3779e-02,-1.3290e+00,2.3354e+00,5.5881e+00
2.0000e+03,9.0000e+01,2.7200e+02,2.8261e+01,-8.0263e+05,-8.0264e+05,-1.8020e+00,-8.0264e+05,3.5620e-01,6.4072e+00,7.8039e+05,6.6511e+02,3.2170e-01,-6.1573e-01,2.0859e+00,6.0015e+00
2.0000e+03,9.1000e+01,2.7400e+02,2.8395e+01,-7.9277e+05,-7.9277e+05,-1.8218e+00,-7.9277e+05,3.5675e-01,6.4270e+00,7.6453e+05,6.7009e+02,2.8670e-01,-1.1028e+00,2.4888e+00,5.8850e+00
2.0000e+03,9.2000e+01,2.7700e+02,2.8440e+01,-7.8608e+05,-7.8608e+05,-1.8416e+00,-7.8608e+05,3.5730e-01,6.4469e+00,7.5467e+05,6.7773e+02,1.7012e-01,-4.1500e-01,2.6585e+00,3.1432e+00
2.0000e+03,9.3000e+01,2.9200e+02,2.7485e+01,-7.5026e+05,-7.5027e+05,-1.8614e+00,-7.5027e+05,3.5785e-01,6.4666e+00,7.4798e+05,7.1585e+02,-4.1082e-01,-1.8736e+00,2.1741e+00,4.1089e+00
2.0000e+03,9.4000e+01,2.9400e+02,2.7616e+01,-7.4469e+05,-7.4469e+05,-1.8812e+00,-7.4469e+05,3.5840e-01,6.4864e+00,7.1216e+05,7.2089e+02,4.1739e-01,-3.4276e-01,2.8417e+00,5.3021e+00
2.0000e+03,9.5000e+01,2.9700e+02,2.7666e+01,-7.3134e+05,-7.3135e+05,-1.9011e+00,-7.3135e+05,3.5894e-01,6.5062e+00,7.0659e+05,7.2840e+02,2.1375e-01,-6.7051e-01,2.6668e+00,4.1089e+00
2.0000e+03,9.6000e+01,3.0200e+02,2.7557e+01,-7.2508e+05,-7.2508e+05,-1.9209e+00,-7.2508e+05,3.5949e-01,6.5261e+00,6.9324e+05,7.4101e+02,-6.5578e-01,-2.7337e-01,2.4701e+00,4.3825e+00
2.0000e+03,9.7000e+01,3.0600e+02,2.7528e+01,-7.1926e+05,-7.1927e+05,-1.9407e+00,-7.1927e+05,3.6003e-01,6.5458e+00,6.8698e+05,7.5110e+02,1.3168e-02,-1.5534e+00,2.4695e+00,2.6100e+00
2.0000e+03,9.8000e+01,3.1300e+02,2.7273e+01,-7.1582e+05,-7.1582e+05,-1.9605e+00,-7.1582e+05,3.6058e-01,6.5656e+00,6.8116e+05,7.6859e+02,-1.4546e+00,-2.8989e-01,2.6127e+00,5.5527e+00
2.0000e+03,9.9000e+01,3.1500e+02,2.7397e+01,-7.1233e+05,-7.1234e+05,-1.9803e+00,-7.1234e+05,3.6112e-01,6.5854e+00,6.7772e+05,7.7356e+02,4.4436e-01,-8.4816e-01,2.7348e+00,1.3482e+00
2.0000e+03,1.0000e+02,3.2000e+02,2.7297e+01,-7.0276e+05,-7.0277e+05,-2.0001e+00,-7.0277e+05,3.6166e-01,6.6053e+00,6.7423e+05,7.8618e+02,-2.4102e-01,-6.2764e-01,2.4808e+00,5.7276e+00
2.0000e+03,1.0100e+02,3.2100e+02,2.7493e+01,-6.8465e+05,-6.8466e+05,-2.0199e+00,-6.8466e+05,3.6220e-01,6.6250e+00,6.6466e+05,7.8873e+02,1.6520e-01,-5.7608e-01,2.7100e+00,1.1478e+00
2.0000e+03,1.0200e+02,3.2400e+02,2.7540e+01,-6.7983e+05,-6.7984e+05,-2.0397e+00,-6.7984e+05,3.6275e-01,6.6448e+00,6.4655e+05,7.9631e+02,-1.4603e+00,-7.1663e-01,2.3247e+00,2.5453e+00
2.0000e+03,1.0300e+02,3.3200e+02,2.7225e+01,-6.6688e+05,-6.6689e+05,-2.0595e+00,-6.6689e+05,3.6329e-01,6.6646e+00,6.4173e+05,8.1625e+02,-3.3943e-02,-1.0710e+00,2.5188e+00,2.4246e+00
