niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
1.6000e+01,1.0000e+00,3.1008e+00,-7.0467e+04,-7.0474e+04,-3.1968e-02,-7.0474e+04,1.1775e-01,6.9397e+00,6.5936e+04,1.0984e+03,-7.2719e-02,-1.1066e-01,4.6726e+00,1.3038e+00,2.5595e+01
1.7000e+01,1.0000e+00,3.2882e+00,-7.0292e+04,-7.0299e+04,-3.3966e-02,-7.0299e+04,1.1777e-01,6.9417e+00,6.5916e+04,1.1007e+03,4.9953e-02,-9.3448e-01,4.2620e+00,6.8922e+00,2.5158e+01
1.8000e+01,1.0000e+00,3.4749e+00,-7.0109e+04,-7.0116e+04,-3.5964e-02,-7.0116e+04,1.1779e-01,6.9437e+00,6.5741e+04,1.1030e+03,1.1176e-01,-2.6356e-02,4.6825e+00,8.8194e-01,2.5592e+01
1.9000e+01,1.0000e+00,3.6609e+00,-7.0074e+04,-7.0081e+04,-3.7962e-02,-7.0081e+04,1.1780e-01,6.9457e+00,6.5557e+04,1.1053e+03,-1.1027e-01,-7.9221e-01,4.5004e+00,1.8708e+00,2.5693e+01
2.0000e+01,1.0000e+00,3.8462e+00,-6.9961e+04,-6.9968e+04,-3.9960e-02,-6.9968e+04,1.1782e-01,6.9477e+00,6.5523e+04,1.1077e+03,-4.8367e-01,-5.5166e-01,4.5725e+00,6.2295e+00,2.6246e+01
2.1000e+01,1.0000e+00,4.0307e+00,-6.9959e+04,-6.9966e+04,-4.1958e-02,-6.9966e+04,1.1175e-01,6.2502e+00,6.5410e+04,1.1097e+03,-4.2640e-01,-5.6177e-01,4.7899e+00,4.2860e-01,2.6554e+01
2.2000e+01,1.0000e+00,4.2146e+00,-6.9815e+04,-6.9822e+04,-4.3956e-02,-6.9822e+04,1.1785e-01,6.9517e+00,6.5408e+04,1.1120e+03,-2.7994e-01,-9.4364e-01,4.7382e+00,5.2254e+00,2.6728e+01
2.3000e+01,1.0000e+00,4.3977e+00,-6.9620e+04,-6.9627e+04,-4.5954e-02,-6.9627e+04,1.1787e-01,6.9537e+00,6.5264e+04,1.1141e+03,-2.1993e-01,-9.8759e-01,4.6876e+00,6.9989e+00,2.6759e+01
2.4000e+01,1.0000e+00,4.5802e+00,-6.9521e+04,-6.9528e+04,-4.7952e-02,-6.9528e+04,1.1789e-01,6.9557e+00,6.5068e+04,1.1164e+03,8.5473e-02,-1.7851e-01,4.8136e+00,4.9187e+00,2.6450e+01
2.5000e+01,1.0000e+00,4.7619e+00,-6.9461e+04,-6.9468e+04,-4.9950e-02,-6.9468e+04,1.1790e-01,6.9577e+00,6.4969e+04,1.1184e+03,-2.0748e-01,-7.3288e-01,4.2087e+00,7.2071e+00,2.5508e+01
2.6000e+01,1.0000e+00,4.9430e+00,-6.9410e+04,-6.9417e+04,-5.1948e-02,-6.9417e+04,1.1792e-01,6.9597e+00,6.4910e+04,1.1207e+03,-2.7602e-01,-1.3839e-01,4.6232e+00,6.1718e+00,2.6306e+01
2.7000e+01,1.0000e+00,5.1233e+00,-6.9290e+04,-6.9297e+04,-5.3946e-02,-6.9297e+04,1.1794e-01,6.9617e+00,6.4859e+04,1.1228e+03,-4.9370e-01,-5.2845e-01,4.4097e+00,7.3931e+00,2.6157e+01
2.8000e+01,1.0000e+00,5.3030e+00,-6.9273e+04,-6.9280e+04,-5.5944e-02,-6.9280e+04,1.1796e-01,6.9637e+00,6.4739e+04,1.1251e+03,-2.5249e-01,-3.9332e-01,4.2886e+00,5.0609e+00,2.5590e+01
2.9000e+01,1.0000e+00,5.4820e+00,-6.9190e+04,-6.9197e+04,-5.7942e-02,-6.9197e+04,1.1797e-01,6.9657e+00,6.4722e+04,1.1271e+03,2.4586e-01,-8.2126e-01,1.0488e+00,3.7103e+00,2.9659e+01
3.0000e+01,1.0000e+00,5.6604e+00,-6.9170e+04,-6.9177e+04,-5.9940e-02,-6.9177e+04,1.1799e-01,6.9677e+00,6.4639e+04,1.1294e+03,-1.8034e-01,-4.7799e-01,4.7870e+00,4.1671e+00,2.6876e+01
3.1000e+01,2.0000e+00,5.8271e+00,-6.9125e+04,-6.9132e+04,-6.1938e-02,-6.9132e+04,1.1801e-01,6.9697e+00,6.4618e+04,1.1334e+03,1.0776e-01,-3.5899e-02,4.8309e+00,4.7702e+00,2.6558e+01
3.2000e+01,1.0000e+00,6.0038e+00,-6.9113e+04,-6.9120e+04,-6.3936e-02,-6.9120e+04,1.1802e-01,6.9715e+00,6.4574e+04,1.1357e+03,-2.5760e-01,-4.0952e-01,4.4156e+00,2.3678e+00,2.5865e+01
3.3000e+01,1.0000e+00,6.1798e+00,-6.8988e+04,-6.8995e+04,-6.5934e-02,-6.8995e+04,1.1804e-01,6.9737e+00,6.4562e+04,1.1377e+03,-4.9339e-01,-3.8030e-01,4.6495e+00,1.7795e+00,2.6611e+01
3.4000e+01,1.0000e+00,6.3551e+00,-6.8924e+04,-6.8931e+04,-6.7932e-02,-6.8931e+04,1.1806e-01,6.9757e+00,6.4436e+04,1.1397e+03,-3.3858e-01,-9.8160e-01,4.4519e+00,9.7852e-01,2.6260e+01
3.5000e+01,1.0000e+00,6.5299e+00,-6.8771e+04,-6.8778e+04,-6.9930e-02,-6.8778e+04,1.1807e-01,6.9777e+00,6.4373e+04,1.1418e+03,4.6212e-03,-9.1253e-01,4.5479e+00,6.2815e+00,2.6587e+01
3.6000e+01,1.0000e+00,6.7039e+00,-6.8720e+04,-6.8727e+04,-7.1928e-02,-6.8727e+04,1.1809e-01,6.9797e+00,6.4220e+04,1.1439e+03,1.0429e-01,-5.1573e-01,4.5067e+00,1.3026e+00,2.6099e+01
3.7000e+01,1.0000e+00,6.8773e+00,-6.8687e+04,-6.8694e+04,-7.3926e-02,-6.8694e+04,1.1811e-01,6.9817e+00,6.4169e+04,1.1463e+03,-3.5492e-01,-2.5995e-01,4.8269e+00,4.1756e+00,2.7150e+01
3.8000e+01,1.0000e+00,7.0501e+00,-6.8656e+04,-6.8663e+04,-7.5924e-02,-6.8663e+04,1.1812e-01,6.9837e+00,6.4135e+04,1.1485e+03,-4.0117e-01,-7.2820e-02,4.3112e+00,3.2026e+00,2.5703e+01
3.9000e+01,1.0000e+00,7.2222e+00,-6.8650e+04,-6.8657e+04,-7.7922e-02,-6.8657e+04,1.1766e-01,6.9293e+00,6.4104e+04,1.1509e+03,-4.9299e-01,-3.3875e-01,4.1046e+00,7.4203e+00,2.5547e+01
4.0000e+01,1.0000e+00,7.3937e+00,-6.8547e+04,-6.8554e+04,-7.9920e-02,-6.8554e+04,1.1816e-01,6.9877e+00,6.4099e+04,1.1530e+03,-4.8303e-01,-7.8718e-01,3.9050e+00,5.4184e+00,2.5192e+01
4.1000e+01,1.0000e+00,7.5646e+00,-6.8506e+04,-6.8513e+04,-8.1918e-02,-6.8513e+04,1.1818e-01,6.9897e+00,6.3996e+04,1.1553e+03,-9.2907e-02,-5.0507e-01,4.2051e+00,2.5329e+00,2.5570e+01
4.2000e+01,1.0000e+00,7.7348e+00,-6.8432e+04,-6.8439e+04,-8.3916e-02,-6.8439e+04,1.1819e-01,6.9917e+00,6.3954e+04,1.1573e+03,2.3054e-01,-2.4578e-01,4.6667e+00,3.9785e-01,2.6429e+01
4.3000e+01,1.0000e+00,7.9044e+00,-6.8413e+04,-6.8420e+04,-8.5914e-02,-6.8420e+04,1.1821e-01,6.9937e+00,6.3881e+04,1.1593e+03,2.3534e-01,-8.5558e-01,4.6129e+00,5.9927e+00,2.6742e+01
4.4000e+01,1.0000e+00,8.0734e+00,-6.8407e+04,-6.8414e+04,-8.7912e-02,-6.8414e+04,1.1807e-01,6.9771e+00,6.3862e+04,1.1613e+03,-4.6090e-01,-9.0727e-01,4.5480e+00,1.4284e+00,2.6814e+01
4.5000e+01,2.0000e+00,8.2267e+00,-6.8403e+04,-6.8410e+04,-8.9910e-02,-6.8410e+04,1.1573e-01,6.7033e+00,6.3855e+04,1.1656e+03,1.3452e-01,-5.2667e-01,4.6102e+00,1.8854e+00,2.6521e+01
4.6000e+01,1.0000e+00,8.3942e+00,-6.8269e+04,-6.8276e+04,-9.1908e-02,-6.8276e+04,1.1826e-01,6.9997e+00,6.3852e+04,1.1680e+03,-4.3097e-01,-1.1221e-01,1.0658e+00,6.9250e+00,2.9494e+01
4.7000e+01,1.0000e+00,8.5610e+00,-6.8188e+04,-6.8195e+04,-9.3906e-02,-6.8195e+04,1.1828e-01,7.0017e+00,6.3718e+04,1.1700e+03,-2.8443e-01,-1.9472e-01,1.2248e+00,2.2977e+00,2.9684e+01
4.8000e+01,1.0000e+00,8.7273e+00,-6.8129e+04,-6.8136e+04,-9.5904e-02,-6.8136e+04,1.1829e-01,7.0037e+00,6.3637e+04,1.1724e+03,-2.2511e-01,-9.3422e-01,4.1512e+00,4.1479e+00,2.5884e+01
4.9000e+01,1.0000e+00,8.8929e+00,-6.8037e+04,-6.8044e+04,-9.7902e-02,-6.8044e+04,1.1831e-01,7.0057e+00,6.3578e+04,1.1744e+03,-9.8507e-02,-3.9000e-01,4.4057e+00,3.3387e+00,2.6307e+01
5.0000e+01,1.0000e+00,9.0580e+00,-6.7999e+04,-6.8006e+04,-9.9900e-02,-6.8006e+04,1.1833e-01,7.0077e+00,6.3486e+04,1.1764e+03,-2.8006e-01,-4.6988e-01,4.4653e+00,6.9634e+00,2.6783e+01
5.1000e+01,1.0000e+00,9.2224e+00,-6.7991e+04,-6.7998e+04,-1.0190e-01,-6.7998e+04,1.1830e-01,7.0050e+00,6.3448e+04,1.1788e+03,-2.6484e-01,-4.3169e-01,1.1343e+00,7.8170e+00,2.9853e+01
5.2000e+01,2.0000e+00,9.3694e+00,-6.7928e+04,-6.7935e+04,-1.0390e-01,-6.7935e+04,1.1836e-01,7.0117e+00,6.3440e+04,1.1828e+03,-4.8951e-01,-3.9102e-01,4.9543e+00,1.8704e+00,2.7936e+01
5.3000e+01,1.0000e+00,9.5324e+00,-6.7801e+04,-6.7808e+04,-1.0589e-01,-6.7808e+04,1.1838e-01,7.0136e+00,6.3377e+04,1.1851e+03,-3.0377e-01,-1.0664e-01,4.2898e+00,2.1670e+00,2.6034e+01
5.4000e+01,1.0000e+00,9.6948e+00,-6.7795e+04,-6.7802e+04,-1.0789e-01,-6.7802e+04,1.1788e-01,6.9554e+00,6.3249e+04,1.1871e+03,-2.6836e-01,-6.3232e-01,4.0532e+00,1.5255e+00,2.5689e+01
5.5000e+01,1.0000e+00,9.8566e+00,-6.7739e+04,-6.7746e+04,-1.0989e-01,-6.7746e+04,1.1841e-01,7.0176e+00,6.3244e+04,1.1892e+03,-7.9103e-02,-4.9692e-01,1.0551e+00,6.2053e+00,2.9413e+01
5.6000e+01,1.0000e+00,1.0018e+01,-6.7669e+04,-6.7676e+04,-1.1189e-01,-6.7676e+04,1.1843e-01,7.0196e+00,6.3187e+04,1.1912e+03,8.6812e-02,-6.5088e-01,3.9987e+00,5.3413e-01,2.5391e+01
5.7000e+01,1.0000e+00,1.0179e+01,-6.7642e+04,-6.7649e+04,-1.1389e-01,-6.7649e+04,1.1845e-01,7.0216e+00,6.3118e+04,1.1932e+03,-2.2634e-01,-3.8460e-01,1.3015e+00,3.0137e+00,2.9666e+01
5.8000e+01,2.0000e+00,1.0320e+01,-6.7586e+04,-6.7593e+04,-1.1588e-01,-6.7593e+04,1.1846e-01,7.0236e+00,6.3091e+04,1.1975e+03,-8.0501e-02,-6.7110e-01,4.3304e+00,2.0368e+00,2.6440e+01
5.9000e+01,1.0000e+00,1.0480e+01,-6.7580e+04,-6.7587e+04,-1.1788e-01,-6.7587e+04,1.1827e-01,7.0014e+00,6.3035e+04,1.1998e+03,-7.0506e-02,-8.7934e-01,4.9999e+00,7.9793e+00,2.8474e+01
6.0000e+01,1.0000e+00,1.0638e+01,-6.7568e+04,-6.7575e+04,-1.1988e-01,-6.7575e+04,1.1849e-01,7.0275e+00,6.3028e+04,1.2022e+03,-3.9198e-02,-1.9608e-01,4.1147e+00,3.9262e+00,2.5637e+01
6.1000e+01,2.0000e+00,1.0777e+01,-6.7495e+04,-6.7502e+04,-1.2188e-01,-6.7502e+04,1.1851e-01,7.0296e+00,6.3016e+04,1.2064e+03,-4.2924e-01,-7.6973e-01,4.5964e+00,5.5964e+00,2.7523e+01
6.2000e+01,1.0000e+00,1.0935e+01,-6.7474e+04,-6.7481e+04,-1.2388e-01,-6.7481e+04,1.1853e-01,7.0316e+00,6.2943e+04,1.2087e+03,-4.4288e-01,-4.7843e-01,4.9363e+00,3.4515e+00,2.8179e+01
6.3000e+01,1.0000e+00,1.1092e+01,-6.7333e+04,-6.7340e+04,-1.2587e-01,-6.7340e+04,1.1855e-01,7.0336e+00,6.2923e+04,1.2110e+03,1.6742e-01,-8.3153e-01,4.5343e+00,5.6519e+00,2.7111e+01
6.4000e+01,1.0000e+00,1.1248e+01,-6.7311e+04,-6.7318e+04,-1.2787e-01,-6.7318e+04,1.1856e-01,7.0356e+00,6.2782e+04,1.2133e+03,-4.1832e-01,-5.3758e-01,4.5454e+00,3.7734e+00,2.7331e+01
6.5000e+01,1.0000e+00,1.1404e+01,-6.7274e+04,-6.7281e+04,-1.2987e-01,-6.7281e+04,1.1858e-01,7.0376e+00,6.2759e+04,1.2153e+03,-8.0179e-02,-1.6225e-01,1.2245e+00,7.1699e+00,2.9479e+01
6.6000e+01,2.0000e+00,1.1538e+01,-6.7268e+04,-6.7275e+04,-1.3187e-01,-6.7275e+04,1.1840e-01,7.0161e+00,6.2723e+04,1.2193e+03,-1.6825e-01,-6.1933e-01,4.3304e+00,5.7245e+00,2.6775e+01
6.7000e+01,1.0000e+00,1.1693e+01,-6.7132e+04,-6.7139e+04,-1.3387e-01,-6.7139e+04,1.1861e-01,7.0416e+00,6.2716e+04,1.2216e+03,-6.3417e-02,-9.3225e-01,1.0238e+00,3.7973e+00,2.8951e+01
6.8000e+01,1.0000e+00,1.1847e+01,-6.7124e+04,-6.7131e+04,-1.3586e-01,-6.7131e+04,1.1858e-01,7.0376e+00,6.2581e+04,1.2236e+03,-8.2124e-02,-5.4473e-01,4.7784e+00,6.0018e+00,2.7964e+01
6.9000e+01,2.0000e+00,1.1979e+01,-6.7118e+04,-6.7125e+04,-1.3786e-01,-6.7125e+04,1.1820e-01,6.9930e+00,6.2573e+04,1.2276e+03,-4.5200e-01,-4.9410e-01,4.7337e+00,1.2768e+00,2.7847e+01
7.0000e+01,2.0000e+00,1.2111e+01,-6.6902e+04,-6.6909e+04,-1.3986e-01,-6.6909e+04,1.1866e-01,7.0476e+00,6.2567e+04,1.2320e+03,-3.7896e-02,-7.8071e-01,4.4901e+00,5.2181e+00,2.7365e+01
7.1000e+01,1.0000e+00,1.2263e+01,-6.6893e+04,-6.6900e+04,-1.4186e-01,-6.6900e+04,1.1865e-01,7.0461e+00,6.2350e+04,1.2340e+03,-4.8756e-01,-4.6449e-01,1.1828e+00,1.3164e+00,2.9215e+01
7.2000e+01,1.0000e+00,1.2414e+01,-6.6856e+04,-6.6863e+04,-1.4386e-01,-6.6863e+04,1.1870e-01,7.0516e+00,6.2342e+04,1.2360e+03,1.9197e-01,-8.2988e-01,3.8735e+00,6.9714e+00,2.5647e+01
7.3000e+01,1.0000e+00,1.2565e+01,-6.6788e+04,-6.6795e+04,-1.4585e-01,-6.6795e+04,1.1871e-01,7.0536e+00,6.2304e+04,1.2383e+03,4.6958e-02,-5.7503e-01,3.9025e+00,4.7453e+00,2.5685e+01
7.4000e+01,1.0000e+00,1.2715e+01,-6.6768e+04,-6.6775e+04,-1.4785e-01,-6.6775e+04,1.1873e-01,7.0556e+00,6.2237e+04,1.2406e+03,-1.1505e-01,-3.9468e-01,4.1905e+00,1.6857e+00,2.6438e+01
7.5000e+01,3.0000e+00,1.2821e+01,-6.6763e+04,-6.6770e+04,-1.4985e-01,-6.6770e+04,1.1824e-01,6.9971e+00,6.2217e+04,1.2469e+03,-2.7730e-01,-6.2806e-01,4.3108e+00,7.2190e+00,2.7137e+01
7.6000e+01,1.0000e+00,1.2969e+01,-6.6753e+04,-6.6760e+04,-1.5185e-01,-6.6760e+04,1.1876e-01,7.0587e+00,6.2211e+04,1.2489e+03,-2.3366e-01,-4.4259e-01,3.5968e+00,6.2744e+00,2.5027e+01
7.7000e+01,1.0000e+00,1.3118e+01,-6.6749e+04,-6.6756e+04,-1.5385e-01,-6.6756e+04,1.1723e-01,6.8782e+00,6.2201e+04,1.2512e+03,2.3455e-02,-7.4170e-01,4.6632e+00,4.3056e+00,2.7790e+01
7.8000e+01,1.0000e+00,1.3265e+01,-6.6683e+04,-6.6690e+04,-1.5584e-01,-6.6690e+04,1.1880e-01,7.0636e+00,6.2197e+04,1.2532e+03,-1.3771e-01,-8.7467e-01,4.8578e+00,2.3450e-01,2.8383e+01
7.9000e+01,1.0000e+00,1.3413e+01,-6.6661e+04,-6.6668e+04,-1.5784e-01,-6.6668e+04,1.1882e-01,7.0656e+00,6.2132e+04,1.2552e+03,2.4691e-01,-3.3678e-01,4.2716e+00,2.2443e+00,2.6460e+01
8.0000e+01,1.0000e+00,1.3559e+01,-6.6600e+04,-6.6607e+04,-1.5984e-01,-6.6607e+04,1.1883e-01,7.0676e+00,6.2109e+04,1.2573e+03,-1.5846e-01,-8.4434e-01,4.9838e+00,7.1286e+00,2.9019e+01
8.1000e+01,2.0000e+00,1.3682e+01,-6.6597e+04,-6.6604e+04,-1.6184e-01,-6.6604e+04,1.1571e-01,6.7008e+00,6.2048e+04,1.2613e+03,-3.8645e-01,-6.6483e-01,3.6302e+00,6.7941e-01,2.5275e+01
8.2000e+01,1.0000e+00,1.3828e+01,-6.6560e+04,-6.6567e+04,-1.6384e-01,-6.6567e+04,1.1887e-01,7.0716e+00,6.2045e+04,1.2636e+03,-1.4167e-01,-6.9331e-01,1.2264e+00,7.5010e+00,2.9520e+01
8.3000e+01,1.0000e+00,1.3973e+01,-6.6539e+04,-6.6546e+04,-1.6583e-01,-6.6546e+04,1.1888e-01,7.0736e+00,6.2009e+04,1.2661e+03,-3.7578e-01,-4.5523e-01,4.5375e+00,5.7233e+00,2.7782e+01
8.4000e+01,2.0000e+00,1.4094e+01,-6.6527e+04,-6.6534e+04,-1.6783e-01,-6.6534e+04,1.1890e-01,7.0755e+00,6.1988e+04,1.2702e+03,7.3517e-02,-6.4068e-01,1.3520e+00,5.8636e+00,2.9405e+01
8.5000e+01,1.0000e+00,1.4238e+01,-6.6517e+04,-6.6524e+04,-1.6983e-01,-6.6524e+04,1.1891e-01,7.0765e+00,6.1976e+04,1.2722e+03,-1.8773e-01,-3.7212e-01,4.6295e+00,6.4844e-01,2.7752e+01
8.6000e+01,1.0000e+00,1.4381e+01,-6.6496e+04,-6.6503e+04,-1.7183e-01,-6.6503e+04,1.1893e-01,7.0796e+00,6.1966e+04,1.2742e+03,7.6059e-02,-6.9710e-01,1.0607e+00,3.7606e+00,2.8517e+01
8.7000e+01,1.0000e+00,1.4524e+01,-6.6490e+04,-6.6498e+04,-1.7383e-01,-6.6498e+04,1.1863e-01,7.0436e+00,6.1945e+04,1.2765e+03,-2.1958e-01,-5.8378e-01,4.5103e+00,6.1101e+00,2.7741e+01
8.8000e+01,1.0000e+00,1.4667e+01,-6.6469e+04,-6.6476e+04,-1.7582e-01,-6.6476e+04,1.1897e-01,7.0836e+00,6.1939e+04,1.2785e+03,-3.2009e-01,-8.7247e-01,4.5824e+00,7.2896e+00,2.8144e+01
8.9000e+01,1.0000e+00,1.4809e+01,-6.6435e+04,-6.6443e+04,-1.7782e-01,-6.6443e+04,1.1898e-01,7.0856e+00,6.1918e+04,1.2805e+03,1.0358e-01,-7.0556e-01,4.1225e+00,1.8758e+00,2.6449e+01
9.0000e+01,1.0000e+00,1.4950e+01,-6.6415e+04,-6.6422e+04,-1.7982e-01,-6.6422e+04,1.1900e-01,7.0876e+00,6.1884e+04,1.2828e+03,-1.4182e-02,-2.2809e-01,4.3833e+00,6.6609e+00,2.7142e+01
9.1000e+01,1.0000e+00,1.5091e+01,-6.6363e+04,-6.6370e+04,-1.8182e-01,-6.6370e+04,1.1902e-01,7.0896e+00,6.1864e+04,1.2851e+03,-3.8762e-01,-2.5394e-01,4.3240e+00,5.1064e+00,2.7192e+01
9.2000e+01,2.0000e+00,1.5207e+01,-6.6359e+04,-6.6366e+04,-1.8382e-01,-6.6366e+04,1.1683e-01,6.8316e+00,6.1811e+04,1.2898e+03,-3.2918e-02,-5.0632e-01,4.3622e+00,5.7256e+00,2.7220e+01
9.3000e+01,1.0000e+00,1.5347e+01,-6.6330e+04,-6.6337e+04,-1.8581e-01,-6.6337e+04,1.1905e-01,7.0936e+00,6.1808e+04,1.2918e+03,-1.8285e-01,-6.6514e-02,4.9759e+00,4.4279e+00,2.8651e+01
9.4000e+01,2.0000e+00,1.5461e+01,-6.6288e+04,-6.6295e+04,-1.8781e-01,-6.6295e+04,1.1907e-01,7.0956e+00,6.1779e+04,1.2961e+03,-1.4932e-01,-6.6130e-01,4.6813e+00,7.5070e+00,2.8356e+01
9.5000e+01,2.0000e+00,1.5574e+01,-6.6254e+04,-6.6261e+04,-1.8981e-01,-6.6261e+04,1.1908e-01,7.0976e+00,6.1737e+04,1.3001e+03,-2.9640e-01,-9.6557e-01,3.5083e+00,4.2096e+00,2.5210e+01
9.6000e+01,1.0000e+00,1.5712e+01,-6.6251e+04,-6.6258e+04,-1.9181e-01,-6.6258e+04,1.1603e-01,6.7380e+00,6.1703e+04,1.3024e+03,8.6858e-02,-2.3840e-01,4.6576e+00,5.3031e+00,2.7842e+01
9.7000e+01,2.0000e+00,1.5824e+01,-6.6248e+04,-6.6255e+04,-1.9381e-01,-6.6255e+04,1.1479e-01,6.5948e+00,6.1699e+04,1.3064e+03,-2.2276e-01,-3.9567e-01,1.4124e+00,6.4388e+00,2.9728e+01
9.8000e+01,1.0000e+00,1.5961e+01,-6.6203e+04,-6.6210e+04,-1.9580e-01,-6.6210e+04,1.1913e-01,7.1036e+00,6.1697e+04,1.3084e+03,-2.1146e-01,-8.6311e-01,4.8161e+00,2.2924e+00,2.8642e+01
9.9000e+01,1.0000e+00,1.6098e+01,-6.6185e+04,-6.6192e+04,-1.9780e-01,-6.6192e+04,1.1915e-01,7.1056e+00,6.1652e+04,1.3104e+03,1.1240e-01,-7.7068e-01,3.6605e+00,4.6473e+00,2.5397e+01
1.0000e+02,1.0000e+00,1.6234e+01,-6.6169e+04,-6.6176e+04,-1.9980e-01,-6.6176e+04,1.1917e-01,7.1076e+00,6.1634e+04,1.3128e+03,-4.7814e-01,-1.1933e-01,4.6467e+00,8.1482e-01,2.7997e+01
1.0100e+02,2.0000e+00,1.6343e+01,-6.6130e+04,-6.6137e+04,-2.0180e-01,-6.6137e+04,1.1918e-01,7.1096e+00,6.1617e+04,1.3172e+03,-2.1959e-01,-5.9849e-01,4.7004e+00,2.0344e+00,2.8320e+01
1.0200e+02,1.0000e+00,1.6478e+01,-6.6116e+04,-6.6123e+04,-2.0380e-01,-6.6123e+04,1.1920e-01,7.1115e+00,6.1579e+04,1.3192e+03,-1.9893e-02,-2.8495e-01,3.9537e+00,7.7709e+00,2.6230e+01
1.0300e+02,1.0000e+00,1.6613e+01,-6.6064e+04,-6.6071e+04,-2.0579e-01,-6.6071e+04,1.1922e-01,7.1135e+00,6.1565e+04,1.3214e+03,-4.6806e-01,-7.5220e-01,1.1801e+00,5.6731e+00,2.9174e+01
