nlive,niter,ncall,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logzh,logdust,logNpix,tau
2.0000e+03,5.5000e+01,1.1700e+02,3.3533e+01,-1.3446e+05,-1.3447e+05,-1.1089e+00,-1.3447e+05,1.4417e-01,5.7141e+00,5.8931e+04,4.6871e+01,-7.1062e-01,-1.9379e+00,3.1537e+00,5.8020e+00
2.0000e+03,5.6000e+01,1.2100e+02,3.3333e+01,-1.3440e+05,-1.3440e+05,-1.1287e+00,-1.3440e+05,1.4552e-01,5.7339e+00,5.8888e+04,4.8254e+01,-1.3627e+00,-1.3588e+00,3.1846e+00,3.8804e+00
2.0000e+03,5.7000e+01,1.2400e+02,3.3333e+01,-1.3386e+05,-1.3386e+05,-1.1486e+00,-1.3386e+05,1.4686e-01,5.7537e+00,5.8825e+04,4.9634e+01,1.0430e-01,-1.7125e+00,3.4085e+00,4.6367e+00
2.0000e+03,5.8000e+01,1.2600e+02,3.3523e+01,-1.3383e+05,-1.3384e+05,-1.1684e+00,-1.3384e+05,1.4819e-01,5.7735e+00,5.8286e+04,5.0540e+01,-1.3586e+00,-1.6848e+00,2.3231e+00,1.2691e+00
2.0000e+03,5.9000e+01,1.2800e+02,3.3708e+01,-1.3372e+05,-1.3372e+05,-1.1882e+00,-1.3372e+05,1.4951e-01,5.7933e+00,5.8262e+04,5.1481e+01,-9.6600e-01,-1.3836e+00,2.3546e+00,2.8605e+00
2.0000e+03,6.0000e+01,1.3100e+02,3.3702e+01,-1.3334e+05,-1.3334e+05,-1.2080e+00,-1.3334e+05,1.5081e-01,5.8131e+00,5.8144e+04,5.2399e+01,-7.5611e-01,-3.4460e-01,3.8023e+00,2.4184e+00
2.0000e+03,6.1000e+01,1.3400e+02,3.3696e+01,-1.3327e+05,-1.3328e+05,-1.2278e+00,-1.3328e+05,1.5211e-01,5.8329e+00,5.7764e+04,5.3764e+01,-5.2529e-01,-1.4665e+00,3.2100e+00,5.0283e+00
2.0000e+03,6.2000e+01,1.3900e+02,3.3333e+01,-1.3311e+05,-1.3312e+05,-1.2476e+00,-1.3312e+05,1.5339e-01,5.8527e+00,5.7702e+04,5.6069e+01,3.6827e-01,-1.0584e+00,3.0247e+00,1.1038e+00
2.0000e+03,6.3000e+01,1.4200e+02,3.3333e+01,-1.3266e+05,-1.3266e+05,-1.2674e+00,-1.3266e+05,1.5466e-01,5.8725e+00,5.7540e+04,5.6994e+01,-7.9651e-01,-7.3973e-01,2.7157e+00,7.0256e-01
2.0000e+03,6.4000e+01,1.4800e+02,3.2828e+01,-1.3260e+05,-1.3260e+05,-1.2872e+00,-1.3260e+05,1.5593e-01,5.8923e+00,5.7188e+04,5.8818e+01,3.6628e-01,-6.9724e-01,2.7944e+00,5.3098e+00
2.0000e+03,6.5000e+01,1.4900e+02,3.3166e+01,-1.3259e+05,-1.3259e+05,-1.3070e+00,-1.3259e+05,1.5701e-01,5.9095e+00,5.7126e+04,5.9276e+01,4.5808e-01,-2.3754e-01,3.2554e+00,6.4439e+00
2.0000e+03,6.6000e+01,1.5400e+02,3.2843e+01,-1.3237e+05,-1.3237e+05,-1.3268e+00,-1.3237e+05,1.5842e-01,5.9319e+00,5.7117e+04,6.1102e+01,-2.8165e-01,-7.5996e-01,2.8830e+00,5.9018e-01
2.0000e+03,6.7000e+01,1.6100e+02,3.2227e+01,-1.3191e+05,-1.3192e+05,-1.3466e+00,-1.3192e+05,1.5965e-01,5.9517e+00,5.6896e+04,6.3820e+01,-7.6876e-01,-3.9679e-01,3.5655e+00,4.6108e+00
2.0000e+03,6.8000e+01,1.6200e+02,3.2547e+01,-1.3187e+05,-1.3187e+05,-1.3664e+00,-1.3187e+05,1.6088e-01,5.9716e+00,1.0907e+05,6.4277e+01,2.7846e-01,-1.8955e+00,3.5664e+00,1.6139e-01
2.0000e+03,6.9000e+01,1.6500e+02,3.2558e+01,-1.3168e+05,-1.3169e+05,-1.3862e+00,-1.3169e+05,1.6209e-01,5.9914e+00,1.0902e+05,6.5641e+01,3.7797e-01,-1.6142e+00,3.4257e+00,4.5835e+00
2.0000e+03,7.0000e+01,1.6600e+02,3.2870e+01,-1.3156e+05,-1.3156e+05,-1.4060e+00,-1.3156e+05,1.6330e-01,6.0112e+00,1.0884e+05,6.6119e+01,-1.4162e+00,-1.6516e+00,3.1308e+00,3.8313e-01
2.0000e+03,7.1000e+01,1.7100e+02,3.2579e+01,-1.3143e+05,-1.3143e+05,-1.4258e+00,-1.3143e+05,1.6449e-01,6.0310e+00,1.0872e+05,6.8409e+01,1.6049e-01,-5.1047e-01,3.1730e+00,2.9429e+00
2.0000e+03,7.2000e+01,1.7800e+02,3.2018e+01,-1.3098e+05,-1.3098e+05,-1.4456e+00,-1.3098e+05,1.6568e-01,6.0508e+00,1.0859e+05,7.1641e+01,-1.3805e+00,-1.6614e+00,2.1381e+00,6.2482e+00
2.0000e+03,7.3000e+01,1.7900e+02,3.2314e+01,-1.3096e+05,-1.3096e+05,-1.4654e+00,-1.3096e+05,1.6686e-01,6.0706e+00,1.0814e+05,7.2103e+01,4.6530e-01,-1.6474e+00,3.6000e+00,2.4211e-01
2.0000e+03,7.4000e+01,1.8000e+02,3.2609e+01,-1.3073e+05,-1.3073e+05,-1.4852e+00,-1.3073e+05,1.6803e-01,6.0904e+00,1.0812e+05,7.2576e+01,7.8516e-02,-1.8030e+00,2.8847e+00,2.0454e+00
2.0000e+03,7.5000e+01,1.8100e+02,3.2900e+01,-1.3063e+05,-1.3064e+05,-1.5050e+00,-1.3064e+05,1.6919e-01,6.1102e+00,1.0789e+05,7.3043e+01,3.4233e-02,-5.8377e-01,3.5937e+00,3.4621e+00
2.0000e+03,7.6000e+01,1.8900e+02,3.2218e+01,-1.3044e+05,-1.3044e+05,-1.5248e+00,-1.3044e+05,1.7035e-01,6.1300e+00,1.0779e+05,7.6259e+01,-5.7422e-01,-3.0563e-01,3.3560e+00,1.9429e+00
2.0000e+03,7.7000e+01,1.9900e+02,3.1325e+01,-1.3041e+05,-1.3042e+05,-1.5446e+00,-1.3042e+05,1.7150e-01,6.1498e+00,1.0760e+05,7.9908e+01,-3.7345e-01,-1.9237e+00,3.1310e+00,4.2710e+00
2.0000e+03,7.8000e+01,2.0000e+02,3.1600e+01,-1.3030e+05,-1.3031e+05,-1.5644e+00,-1.3031e+05,1.7264e-01,6.1696e+00,1.0757e+05,8.0372e+01,8.1048e-02,-1.5837e-02,3.9176e+00,5.3357e+00
2.0000e+03,7.9000e+01,2.0800e+02,3.1008e+01,-1.3013e+05,-1.3013e+05,-1.5842e+00,-1.3013e+05,1.7377e-01,6.1894e+00,1.0746e+05,8.3108e+01,3.7728e-01,-5.0991e-01,3.8215e+00,8.9780e-01
2.0000e+03,8.0000e+01,2.1100e+02,3.1034e+01,-1.2991e+05,-1.2992e+05,-1.6040e+00,-1.2992e+05,1.7489e-01,6.2092e+00,1.0729e+05,8.4037e+01,-5.8438e-01,-1.5919e-01,3.7581e+00,1.0209e+00
2.0000e+03,8.1000e+01,2.1200e+02,3.1298e+01,-1.2986e+05,-1.2987e+05,-1.6238e+00,-1.2987e+05,1.7601e-01,6.2290e+00,1.0707e+05,8.4503e+01,-4.6745e-01,-6.0159e-01,2.5973e+00,5.8929e+00
2.0000e+03,8.2000e+01,2.1300e+02,3.1559e+01,-1.2959e+05,-1.2959e+05,-1.6436e+00,-1.2959e+05,1.7712e-01,6.2488e+00,1.0702e+05,8.4976e+01,2.4612e-01,-1.9226e+00,3.3848e+00,2.8101e+00
2.0000e+03,8.3000e+01,2.1400e+02,3.1818e+01,-1.2941e+05,-1.2942e+05,-1.6634e+00,-1.2942e+05,1.7822e-01,6.2686e+00,1.0675e+05,8.5436e+01,-1.3457e+00,-5.6003e-02,3.7657e+00,4.0435e+00
2.0000e+03,8.4000e+01,2.1900e+02,3.1599e+01,-1.2931e+05,-1.2932e+05,-1.6832e+00,-1.2932e+05,1.7932e-01,6.2884e+00,1.0657e+05,8.6816e+01,5.9952e-02,-1.4548e+00,2.5529e+00,5.4150e+00
2.0000e+03,8.5000e+01,2.2100e+02,3.1734e+01,-1.2927e+05,-1.2928e+05,-1.7030e+00,-1.2928e+05,1.8041e-01,6.3082e+00,1.0647e+05,8.7736e+01,-7.3537e-01,-1.8923e+00,2.9033e+00,6.8560e+00
2.0000e+03,8.6000e+01,2.2600e+02,3.1522e+01,-1.2920e+05,-1.2921e+05,-1.7228e+00,-1.2921e+05,1.8149e-01,6.3280e+00,1.0643e+05,8.9588e+01,-4.6683e-02,-1.9982e-01,3.5583e+00,3.7932e+00
2.0000e+03,8.7000e+01,2.2900e+02,3.1541e+01,-1.2905e+05,-1.2905e+05,-1.7426e+00,-1.2905e+05,1.8257e-01,6.3478e+00,1.0636e+05,9.0494e+01,-1.4956e+00,-1.9161e+00,2.2836e+00,3.7859e+00
2.0000e+03,8.8000e+01,2.3700e+02,3.1010e+01,-1.2900e+05,-1.2900e+05,-1.7624e+00,-1.2900e+05,1.8364e-01,6.3676e+00,1.0621e+05,9.3217e+01,2.2786e-01,-2.0246e-01,3.7007e+00,4.2230e+00
2.0000e+03,8.9000e+01,2.4300e+02,3.0717e+01,-1.2857e+05,-1.2858e+05,-1.7822e+00,-1.2858e+05,1.8471e-01,6.3874e+00,1.0616e+05,9.5945e+01,2.3928e-01,-3.3555e-01,3.5571e+00,3.3875e+00
2.0000e+03,9.0000e+01,2.5500e+02,2.9836e+01,-1.2835e+05,-1.2836e+05,-1.8020e+00,-1.2836e+05,1.8577e-01,6.4072e+00,1.0573e+05,1.0012e+02,2.9401e-02,-1.8908e+00,2.9802e+00,4.4552e-01
2.0000e+03,9.1000e+01,2.5600e+02,3.0065e+01,-1.2831e+05,-1.2832e+05,-1.8218e+00,-1.2832e+05,1.8682e-01,6.4270e+00,1.0551e+05,1.0072e+02,-8.4249e-01,-9.0924e-01,2.4759e+00,5.9743e+00
2.0000e+03,9.2000e+01,2.5700e+02,3.0293e+01,-1.2802e+05,-1.2803e+05,-1.8416e+00,-1.2803e+05,1.8786e-01,6.4468e+00,1.0547e+05,1.0129e+02,2.1295e-01,-5.4441e-01,3.3847e+00,2.7788e+00
2.0000e+03,9.3000e+01,2.6000e+02,3.0323e+01,-1.2789e+05,-1.2790e+05,-1.8614e+00,-1.2790e+05,1.8890e-01,6.4666e+00,1.0518e+05,1.0299e+02,-6.0652e-01,-1.1698e+00,2.9608e+00,6.8666e+00
2.0000e+03,9.4000e+01,2.6200e+02,3.0449e+01,-1.2768e+05,-1.2769e+05,-1.8812e+00,-1.2769e+05,1.8994e-01,6.4864e+00,1.0505e+05,1.0415e+02,-8.1479e-01,-1.9877e+00,2.8771e+00,5.3764e+00
2.0000e+03,9.5000e+01,2.6300e+02,3.0671e+01,-1.2695e+05,-1.2696e+05,-1.9011e+00,-1.2696e+05,1.9097e-01,6.5062e+00,1.0484e+05,1.0472e+02,-1.0485e+00,-1.2746e+00,2.8245e+00,6.5570e+00
2.0000e+03,9.6000e+01,2.7300e+02,3.0031e+01,-1.2645e+05,-1.2645e+05,-1.9209e+00,-1.2645e+05,1.9199e-01,6.5260e+00,1.0411e+05,1.0866e+02,-1.2289e+00,-1.7459e+00,2.8280e+00,3.9395e+00
2.0000e+03,9.7000e+01,2.7400e+02,3.0247e+01,-1.2639e+05,-1.2639e+05,-1.9407e+00,-1.2639e+05,1.9301e-01,6.5458e+00,1.0361e+05,1.0927e+02,-9.5324e-01,-1.2285e+00,2.8432e+00,6.4573e+00
2.0000e+03,9.8000e+01,2.7600e+02,3.0368e+01,-1.2594e+05,-1.2595e+05,-1.9605e+00,-1.2595e+05,1.9403e-01,6.5656e+00,1.0355e+05,1.1042e+02,-4.3637e-01,-1.5399e+00,2.6119e+00,3.9520e+00
2.0000e+03,9.9000e+01,2.9100e+02,2.9326e+01,-1.2591e+05,-1.2592e+05,-1.9803e+00,-1.2592e+05,1.9503e-01,6.5854e+00,1.0310e+05,1.1822e+02,-1.4095e+00,-1.3151e+00,2.7108e+00,6.9667e+00
2.0000e+03,1.0000e+02,3.0300e+02,2.8612e+01,-1.2578e+05,-1.2578e+05,-2.0001e+00,-1.2578e+05,1.9604e-01,6.6052e+00,1.0307e+05,1.2432e+02,-1.0627e-01,-7.1947e-01,3.2652e+00,5.6300e+00
2.0000e+03,1.0100e+02,3.0400e+02,2.8814e+01,-1.2576e+05,-1.2576e+05,-2.0199e+00,-1.2576e+05,1.9703e-01,6.6250e+00,1.0294e+05,1.2490e+02,-5.5529e-02,-6.9184e-01,2.7844e+00,6.7894e+00
2.0000e+03,1.0200e+02,3.1000e+02,2.8611e+01,-1.2572e+05,-1.2573e+05,-2.0397e+00,-1.2573e+05,1.9803e-01,6.6448e+00,1.0292e+05,1.2797e+02,3.8841e-01,-1.7377e+00,3.0367e+00,2.8180e+00
2.0000e+03,1.0300e+02,3.1100e+02,2.8809e+01,-1.2550e+05,-1.2551e+05,-2.0595e+00,-1.2551e+05,1.9901e-01,6.6646e+00,1.0288e+05,1.2856e+02,-1.0376e+00,-1.9509e+00,2.5147e+00,2.2809e+00
