nlive,niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau
2.0000e+03,4.9000e+01,1.0000e+00,1.4000e+01,-7.0913e+05,-7.0913e+05,-1.6306e-01,-7.0913e+05,1.4775e-01,6.5600e+00,2.8421e+05,2.7676e+03,2.0780e-01,-1.4259e+00,2.8653e+00,2.7670e+00
2.0000e+03,5.0000e+01,1.0000e+00,1.4245e+01,-7.0809e+05,-7.0809e+05,-1.6639e-01,-7.0809e+05,1.4779e-01,6.5633e+00,2.8410e+05,2.7742e+03,-1.1131e+00,-5.1990e-01,6.7836e+00,1.0366e+01
2.0000e+03,5.1000e+01,1.0000e+00,1.4489e+01,-7.0805e+05,-7.0806e+05,-1.6972e-01,-7.0806e+05,1.4783e-01,6.5666e+00,2.8307e+05,2.7832e+03,-1.2871e+00,-1.4057e+00,2.2920e+00,1.2464e+01
2.0000e+03,5.2000e+01,1.0000e+00,1.4731e+01,-7.0789e+05,-7.0790e+05,-1.7305e-01,-7.0790e+05,1.4786e-01,6.5700e+00,2.8303e+05,2.7914e+03,-6.2538e-01,-8.1379e-01,6.7572e+00,1.1107e+01
2.0000e+03,5.3000e+01,1.0000e+00,1.4972e+01,-7.0710e+05,-7.0710e+05,-1.7637e-01,-7.0710e+05,1.4790e-01,6.5733e+00,2.8287e+05,2.7992e+03,2.3948e-02,-1.1496e+00,2.6945e+00,4.4021e+00
2.0000e+03,5.4000e+01,1.0000e+00,1.5211e+01,-7.0691e+05,-7.0692e+05,-1.7970e-01,-7.0692e+05,1.4794e-01,6.5767e+00,2.8207e+05,2.8081e+03,-7.7802e-01,-8.9849e-02,2.6508e+00,5.5296e+00
2.0000e+03,5.5000e+01,2.0000e+00,1.5406e+01,-7.0591e+05,-7.0592e+05,-1.8303e-01,-7.0592e+05,1.4798e-01,6.5799e+00,2.8189e+05,2.8226e+03,2.3630e-01,-6.5434e-01,2.4374e+00,1.7751e+01
2.0000e+03,5.6000e+01,1.0000e+00,1.5642e+01,-7.0584e+05,-7.0584e+05,-1.8636e-01,-7.0584e+05,1.4801e-01,6.5833e+00,2.8089e+05,2.8314e+03,-1.4756e+00,-1.0860e+00,6.6588e+00,1.6936e+01
2.0000e+03,5.7000e+01,1.0000e+00,1.5877e+01,-7.0499e+05,-7.0499e+05,-1.8968e-01,-7.0499e+05,1.4805e-01,6.5866e+00,2.8082e+05,2.8384e+03,3.0426e-01,-1.5269e+00,2.6429e+00,6.4257e+00
2.0000e+03,5.8000e+01,2.0000e+00,1.6066e+01,-7.0437e+05,-7.0438e+05,-1.9301e-01,-7.0438e+05,1.4809e-01,6.5900e+00,2.7997e+05,2.8530e+03,-5.1007e-01,-3.8024e-01,6.7728e+00,1.2786e+01
2.0000e+03,5.9000e+01,1.0000e+00,1.6298e+01,-7.0380e+05,-7.0381e+05,-1.9634e-01,-7.0381e+05,1.4812e-01,6.5932e+00,2.7935e+05,2.8613e+03,-1.2240e+00,-1.1944e+00,6.6565e+00,1.3496e+01
2.0000e+03,6.0000e+01,1.0000e+00,1.6529e+01,-7.0378e+05,-7.0379e+05,-1.9967e-01,-7.0379e+05,1.4816e-01,6.5966e+00,2.7878e+05,2.8694e+03,-1.0534e+00,-1.1609e+00,2.3646e+00,1.3052e+01
2.0000e+03,6.1000e+01,1.0000e+00,1.6758e+01,-7.0359e+05,-7.0359e+05,-2.0300e-01,-7.0359e+05,1.4820e-01,6.5999e+00,2.7876e+05,2.8788e+03,-3.0474e-01,-1.1543e+00,6.6674e+00,1.9880e+01
2.0000e+03,6.2000e+01,1.0000e+00,1.6986e+01,-7.0313e+05,-7.0314e+05,-2.0632e-01,-7.0314e+05,1.4824e-01,6.6033e+00,2.7856e+05,2.8878e+03,-3.9535e-01,-1.6285e+00,6.9049e+00,2.0091e+00
2.0000e+03,6.3000e+01,1.0000e+00,1.7213e+01,-7.0128e+05,-7.0128e+05,-2.0965e-01,-7.0128e+05,1.4827e-01,6.6065e+00,2.7811e+05,2.8946e+03,-7.5315e-01,-1.9752e+00,6.6095e+00,1.7478e+01
2.0000e+03,6.4000e+01,1.0000e+00,1.7439e+01,-7.0122e+05,-7.0123e+05,-2.1298e-01,-7.0123e+05,1.4831e-01,6.6099e+00,2.7626e+05,2.9026e+03,2.8377e-01,-3.7929e-01,6.8205e+00,1.9159e+01
2.0000e+03,6.5000e+01,1.0000e+00,1.7663e+01,-7.0116e+05,-7.0117e+05,-2.1631e-01,-7.0117e+05,1.4835e-01,6.6132e+00,2.7620e+05,2.9112e+03,-6.4431e-04,-1.8901e+00,2.3910e+00,1.5808e+01
2.0000e+03,6.6000e+01,1.0000e+00,1.7886e+01,-7.0110e+05,-7.0111e+05,-2.1963e-01,-7.0111e+05,1.4839e-01,6.6166e+00,2.7614e+05,2.9177e+03,3.4529e-01,-1.6986e+00,2.6549e+00,7.6996e+00
2.0000e+03,6.7000e+01,1.0000e+00,1.8108e+01,-6.9972e+05,-6.9973e+05,-2.2296e-01,-6.9973e+05,1.4842e-01,6.6199e+00,2.7608e+05,2.9277e+03,2.6808e-01,-8.6589e-01,6.9724e+00,3.6569e+00
2.0000e+03,6.8000e+01,1.0000e+00,1.8329e+01,-6.9834e+05,-6.9835e+05,-2.2629e-01,-6.9835e+05,1.4846e-01,6.6232e+00,2.7470e+05,2.9356e+03,-1.3805e+00,-1.6614e+00,2.3451e+00,1.8130e+01
2.0000e+03,6.9000e+01,1.0000e+00,1.8548e+01,-6.9783e+05,-6.9784e+05,-2.2962e-01,-6.9784e+05,1.4850e-01,6.6265e+00,2.7332e+05,2.9434e+03,-9.3586e-01,-1.3300e+00,2.4176e+00,1.5241e+01
2.0000e+03,7.0000e+01,1.0000e+00,1.8767e+01,-6.9779e+05,-6.9779e+05,-2.3295e-01,-6.9779e+05,1.4854e-01,6.6299e+00,2.7281e+05,2.9515e+03,-1.2892e+00,-7.1838e-01,2.7573e+00,3.9840e+00
2.0000e+03,7.1000e+01,2.0000e+00,1.8933e+01,-6.9683e+05,-6.9684e+05,-2.3627e-01,-6.9684e+05,1.4857e-01,6.6332e+00,2.7276e+05,2.9669e+03,-9.9343e-01,-9.8632e-01,2.9228e+00,1.2360e+00
2.0000e+03,7.2000e+01,2.0000e+00,1.9098e+01,-6.9652e+05,-6.9653e+05,-2.3960e-01,-6.9653e+05,1.4861e-01,6.6365e+00,2.7181e+05,2.9832e+03,4.4412e-01,-1.4511e+00,2.9372e+00,4.3764e+00
2.0000e+03,7.3000e+01,1.0000e+00,1.9312e+01,-6.9632e+05,-6.9633e+05,-2.4293e-01,-6.9633e+05,1.4865e-01,6.6398e+00,2.7150e+05,2.9920e+03,4.2023e-01,-1.5524e+00,3.0577e+00,3.1629e+00
2.0000e+03,7.4000e+01,1.0000e+00,1.9525e+01,-6.9462e+05,-6.9463e+05,-2.4626e-01,-6.9463e+05,1.4868e-01,6.6432e+00,2.7130e+05,2.9985e+03,-1.1571e+00,-5.2583e-01,2.6351e+00,7.4560e+00
2.0000e+03,7.5000e+01,3.0000e+00,1.9634e+01,-6.9428e+05,-6.9428e+05,-2.4958e-01,-6.9428e+05,1.4872e-01,6.6465e+00,2.6960e+05,3.0218e+03,-9.5883e-01,-9.5539e-01,2.4916e+00,1.4301e+01
2.0000e+03,7.6000e+01,3.0000e+00,1.9740e+01,-6.9369e+05,-6.9369e+05,-2.5291e-01,-6.9369e+05,1.4876e-01,6.6498e+00,2.6925e+05,3.0450e+03,-1.3987e+00,-1.3974e+00,2.9509e+00,2.7125e-01
2.0000e+03,7.7000e+01,1.0000e+00,1.9948e+01,-6.9334e+05,-6.9335e+05,-2.5624e-01,-6.9335e+05,1.4880e-01,6.6532e+00,2.6866e+05,3.0536e+03,-2.3155e-02,-5.8001e-02,3.2302e+00,9.4737e-01
2.0000e+03,7.8000e+01,2.0000e+00,2.0103e+01,-6.9302e+05,-6.9303e+05,-2.5957e-01,-6.9303e+05,1.4883e-01,6.6565e+00,2.6832e+05,3.0696e+03,-1.4202e+00,-3.3136e-01,2.5853e+00,1.0510e+01
2.0000e+03,7.9000e+01,1.0000e+00,2.0308e+01,-6.9262e+05,-6.9263e+05,-2.6290e-01,-6.9263e+05,1.4887e-01,6.6598e+00,2.6800e+05,3.0780e+03,3.6565e-01,-3.4771e-01,2.7272e+00,1.2975e+01
2.0000e+03,8.0000e+01,1.0000e+00,2.0513e+01,-6.9219e+05,-6.9219e+05,-2.6622e-01,-6.9219e+05,1.4891e-01,6.6632e+00,2.6760e+05,3.0861e+03,-6.2621e-01,-7.7570e-01,6.5910e+00,1.2552e+01
2.0000e+03,8.1000e+01,1.0000e+00,2.0716e+01,-6.9217e+05,-6.9218e+05,-2.6955e-01,-6.9218e+05,1.4894e-01,6.6665e+00,2.6717e+05,3.0945e+03,8.1048e-02,-1.5837e-02,6.7940e+00,1.5860e+01
2.0000e+03,8.2000e+01,2.0000e+00,2.0865e+01,-6.9120e+05,-6.9121e+05,-2.7288e-01,-6.9121e+05,1.4898e-01,6.6698e+00,2.6715e+05,3.1120e+03,-8.4066e-01,-9.9407e-01,2.5595e+00,1.2183e+01
2.0000e+03,8.3000e+01,1.0000e+00,2.1066e+01,-6.9119e+05,-6.9120e+05,-2.7621e-01,-6.9120e+05,1.4899e-01,6.6708e+00,2.6618e+05,3.1204e+03,1.3523e-01,-1.7259e+00,2.7651e+00,7.2489e+00
2.0000e+03,8.4000e+01,1.0000e+00,2.1266e+01,-6.9109e+05,-6.9110e+05,-2.7953e-01,-6.9110e+05,1.4906e-01,6.6765e+00,2.6617e+05,3.1269e+03,-4.1432e-01,-1.5841e+00,2.4555e+00,1.7410e+01
2.0000e+03,8.5000e+01,1.0000e+00,2.1465e+01,-6.9087e+05,-6.9088e+05,-2.8286e-01,-6.9088e+05,1.4909e-01,6.6798e+00,2.6607e+05,3.1349e+03,-5.6398e-01,-4.1954e-01,6.6147e+00,1.4433e+01
2.0000e+03,8.6000e+01,1.0000e+00,2.1662e+01,-6.8955e+05,-6.8956e+05,-2.8619e-01,-6.8956e+05,1.4913e-01,6.6831e+00,2.6585e+05,3.1423e+03,-8.0398e-01,-1.6348e+00,6.5090e+00,1.4160e+01
2.0000e+03,8.7000e+01,1.0000e+00,2.1859e+01,-6.8864e+05,-6.8864e+05,-2.8952e-01,-6.8864e+05,1.4917e-01,6.6865e+00,2.6453e+05,3.1488e+03,-1.1956e+00,-6.9153e-01,2.6522e+00,9.1376e+00
2.0000e+03,8.8000e+01,1.0000e+00,2.2055e+01,-6.8770e+05,-6.8771e+05,-2.9285e-01,-6.8771e+05,1.4921e-01,6.6898e+00,2.6362e+05,3.1567e+03,-1.3182e+00,-9.5270e-01,6.4730e+00,1.9278e+01
2.0000e+03,8.9000e+01,2.0000e+00,2.2195e+01,-6.8736e+05,-6.8736e+05,-2.9617e-01,-6.8736e+05,1.4924e-01,6.6931e+00,2.6268e+05,3.1733e+03,-1.4603e+00,-7.1663e-01,2.8117e+00,5.2253e+00
2.0000e+03,9.0000e+01,1.0000e+00,2.2388e+01,-6.8388e+05,-6.8389e+05,-2.9950e-01,-6.8389e+05,1.4928e-01,6.6964e+00,2.6233e+05,3.1805e+03,4.6874e-01,-7.6876e-01,2.7736e+00,1.6646e+01
2.0000e+03,9.1000e+01,1.0000e+00,2.2581e+01,-6.8384e+05,-6.8384e+05,-3.0283e-01,-6.8384e+05,1.4932e-01,6.6998e+00,2.5886e+05,3.1886e+03,-4.8821e-01,-1.3315e-01,2.7448e+00,1.1433e+01
2.0000e+03,9.2000e+01,1.0000e+00,2.2772e+01,-6.8363e+05,-6.8363e+05,-3.0616e-01,-6.8363e+05,1.4935e-01,6.7031e+00,2.5881e+05,3.1954e+03,-2.6199e-01,-4.4107e-01,6.6567e+00,6.8982e+00
2.0000e+03,9.3000e+01,1.0000e+00,2.2963e+01,-6.8253e+05,-6.8253e+05,-3.0948e-01,-6.8253e+05,1.4939e-01,6.7064e+00,2.5860e+05,3.2034e+03,-1.3586e+00,-1.6848e+00,2.8078e+00,5.7444e+00
2.0000e+03,9.4000e+01,1.0000e+00,2.3153e+01,-6.7986e+05,-6.7986e+05,-3.1281e-01,-6.7986e+05,1.4943e-01,6.7097e+00,2.5750e+05,3.2113e+03,-9.3481e-01,-1.4133e+00,2.6303e+00,1.7874e+01
2.0000e+03,9.5000e+01,2.0000e+00,2.3284e+01,-6.7962e+05,-6.7962e+05,-3.1614e-01,-6.7962e+05,1.4946e-01,6.7131e+00,2.5483e+05,3.2256e+03,-9.4809e-01,-8.3388e-01,6.6498e+00,1.2402e+00
2.0000e+03,9.6000e+01,2.0000e+00,2.3415e+01,-6.7957e+05,-6.7958e+05,-3.1947e-01,-6.7958e+05,1.4950e-01,6.7164e+00,2.5460e+05,3.2428e+03,-5.5900e-01,-1.5989e+00,3.0428e+00,3.6330e+00
2.0000e+03,9.7000e+01,1.0000e+00,2.3601e+01,-6.7891e+05,-6.7892e+05,-3.2280e-01,-6.7892e+05,1.4954e-01,6.7198e+00,2.5455e+05,3.2510e+03,-1.2317e+00,-3.5433e-02,2.7694e+00,1.6432e+01
2.0000e+03,9.8000e+01,1.0000e+00,2.3786e+01,-6.7849e+05,-6.7850e+05,-3.2612e-01,-6.7850e+05,1.4958e-01,6.7230e+00,2.5389e+05,3.2589e+03,3.7053e-01,-3.7915e-01,2.9417e+00,1.1788e+01
2.0000e+03,9.9000e+01,1.0000e+00,2.3971e+01,-6.7817e+05,-6.7818e+05,-3.2945e-01,-6.7818e+05,1.4961e-01,6.7264e+00,2.5347e+05,3.2674e+03,-6.8159e-01,-5.4401e-01,2.8605e+00,7.7508e+00
2.0000e+03,1.0000e+02,1.0000e+00,2.4155e+01,-6.7793e+05,-6.7794e+05,-3.3278e-01,-6.7794e+05,1.4965e-01,6.7297e+00,2.5315e+05,3.2762e+03,-1.3022e+00,-4.0231e-01,2.7140e+00,1.6133e+01
2.0000e+03,1.0100e+02,4.0000e+00,2.4163e+01,-6.7785e+05,-6.7785e+05,-3.3611e-01,-6.7785e+05,1.4969e-01,6.7331e+00,2.5291e+05,3.3071e+03,-1.2958e+00,-1.8237e-01,2.7451e+00,1.8161e+01
2.0000e+03,1.0200e+02,1.0000e+00,2.4344e+01,-6.7751e+05,-6.7752e+05,-3.3943e-01,-6.7752e+05,1.4972e-01,6.7363e+00,2.5283e+05,3.3137e+03,-9.4596e-01,-1.9790e+00,6.4389e+00,7.5406e+00
2.0000e+03,1.0300e+02,2.0000e+00,2.4466e+01,-6.7703e+05,-6.7703e+05,-3.4276e-01,-6.7703e+05,1.4976e-01,6.7397e+00,2.5249e+05,3.3299e+03,-4.7514e-01,-1.7105e+00,6.3840e+00,1.4791e+01
