niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
4.3000e+01,1.0000e+00,9.6197e+00,-1.3495e+05,-1.3496e+05,-1.0737e-01,-1.3496e+05,1.3023e-01,6.7920e+00,1.3353e+05,6.6593e+01,-8.9396e-01,-1.7636e+00,-1.1201e+00,4.0076e-01,2.0231e+00,4.2015e+00,5.4569e+00,3.0550e+01
4.4000e+01,1.0000e+00,9.8214e+00,-1.3491e+05,-1.3491e+05,-1.0986e-01,-1.3491e+05,1.3025e-01,6.7945e+00,1.3335e+05,6.7869e+01,-3.0566e-01,-7.2922e-01,9.4578e-01,7.3766e-01,4.2820e-01,2.7198e+00,5.6607e+00,3.0693e+01
4.5000e+01,1.0000e+00,1.0022e+01,-1.3475e+05,-1.3476e+05,-1.1236e-01,-1.3476e+05,1.3027e-01,6.7970e+00,1.3330e+05,6.9395e+01,-8.4682e-01,-6.3678e-01,-1.1703e+00,2.8965e+00,-8.1916e-02,1.8027e+00,5.2921e+00,2.9241e+01
4.6000e+01,1.0000e+00,1.0222e+01,-1.3474e+05,-1.3475e+05,-1.1486e-01,-1.3475e+05,1.2987e-01,6.7549e+00,1.3315e+05,7.0683e+01,-7.3454e-01,-1.3687e+00,-8.0682e-01,-2.2367e-01,3.4587e+00,4.7489e+00,4.4511e+00,2.8630e+01
4.7000e+01,1.0000e+00,1.0421e+01,-1.3473e+05,-1.3474e+05,-1.1735e-01,-1.3474e+05,1.3032e-01,6.8017e+00,1.3314e+05,7.2140e+01,3.9971e-01,-1.0229e+00,-1.7750e-01,2.4211e+00,1.1436e+00,3.3810e+00,5.4120e+00,2.9745e+01
4.8000e+01,2.0000e+00,1.0596e+01,-1.3451e+05,-1.3452e+05,-1.1985e-01,-1.3452e+05,1.3035e-01,6.8045e+00,1.3313e+05,7.4977e+01,3.5114e-02,-9.5549e-01,-9.9884e-02,2.2758e+00,1.6536e+00,1.5069e+00,5.4701e+00,3.0120e+01
4.9000e+01,1.0000e+00,1.0793e+01,-1.3451e+05,-1.3452e+05,-1.2235e-01,-1.3452e+05,1.2286e-01,6.0457e+00,1.3291e+05,7.6531e+01,-5.7611e-01,-1.5600e+00,-1.2621e+00,2.8389e+00,1.6814e+00,3.7121e+00,5.1728e+00,2.9132e+01
5.0000e+01,1.0000e+00,1.0989e+01,-1.3448e+05,-1.3448e+05,-1.2484e-01,-1.3448e+05,1.3039e-01,6.8095e+00,1.3291e+05,7.8199e+01,-4.2551e-01,-1.0129e+00,1.7585e+00,1.5569e+00,1.5884e+00,2.1421e+00,5.3966e+00,2.8693e+01
5.1000e+01,1.0000e+00,1.1184e+01,-1.3435e+05,-1.3436e+05,-1.2734e-01,-1.3436e+05,1.3042e-01,6.8120e+00,1.3287e+05,7.9465e+01,1.9689e-01,-1.5446e+00,-1.7234e-01,1.0634e+00,-4.1590e-02,3.5788e+00,5.1538e+00,2.8937e+01
5.2000e+01,1.0000e+00,1.1379e+01,-1.3430e+05,-1.3431e+05,-1.2984e-01,-1.3431e+05,1.3044e-01,6.8144e+00,1.3275e+05,8.0727e+01,-8.9826e-01,-1.8475e+00,7.0047e-01,7.4475e-02,3.3956e+00,5.0966e+00,5.0704e+00,3.0901e+01
5.3000e+01,1.0000e+00,1.1572e+01,-1.3422e+05,-1.3423e+05,-1.3233e-01,-1.3423e+05,1.3046e-01,6.8169e+00,1.3270e+05,8.2144e+01,4.0796e-01,-8.8243e-01,1.8766e+00,2.1511e-01,1.8561e+00,4.3481e+00,5.7538e+00,3.0550e+01
5.4000e+01,1.0000e+00,1.1765e+01,-1.3404e+05,-1.3405e+05,-1.3483e-01,-1.3405e+05,1.3049e-01,6.8194e+00,1.3262e+05,8.3397e+01,8.9370e-02,-9.9017e-01,-1.6127e+00,7.0096e-01,2.8808e+00,4.5713e+00,5.7524e+00,3.1518e+01
5.5000e+01,1.0000e+00,1.1957e+01,-1.3398e+05,-1.3398e+05,-1.3733e-01,-1.3398e+05,1.3051e-01,6.8219e+00,1.3244e+05,8.4926e+01,3.8252e-01,-1.1271e+00,1.1181e+00,1.7349e+00,2.9131e+00,4.7947e+00,4.8943e+00,2.8832e+01
5.6000e+01,1.0000e+00,1.2148e+01,-1.3394e+05,-1.3395e+05,-1.3983e-01,-1.3395e+05,1.3054e-01,6.8244e+00,1.3237e+05,8.6378e+01,1.7782e-01,-1.8480e+00,-1.5456e-01,2.2358e+00,-7.3995e-02,4.8213e+00,3.7764e+00,2.8279e+01
5.7000e+01,1.0000e+00,1.2338e+01,-1.3393e+05,-1.3393e+05,-1.4232e-01,-1.3393e+05,1.3056e-01,6.8269e+00,1.3234e+05,8.7803e+01,-8.3615e-01,-9.2861e-01,-5.2769e-02,3.1535e+00,3.3228e+00,2.6695e+00,5.4757e+00,3.0698e+01
5.8000e+01,1.0000e+00,1.2527e+01,-1.3390e+05,-1.3391e+05,-1.4482e-01,-1.3391e+05,1.3058e-01,6.8294e+00,1.3232e+05,8.9189e+01,-8.9726e-01,-1.2969e+00,-3.4856e-01,-4.0298e-01,4.1958e-01,4.7594e+00,5.4232e+00,3.1135e+01
5.9000e+01,1.0000e+00,1.2716e+01,-1.3386e+05,-1.3386e+05,-1.4732e-01,-1.3386e+05,1.3061e-01,6.8319e+00,1.3230e+05,9.0756e+01,4.4875e-01,-1.7793e+00,-1.6477e+00,1.6418e+00,3.3253e-01,4.9118e+00,3.2384e+00,2.8774e+01
6.0000e+01,2.0000e+00,1.2876e+01,-1.3375e+05,-1.3376e+05,-1.4981e-01,-1.3376e+05,1.3063e-01,6.8344e+00,1.3225e+05,9.3780e+01,-3.3039e-01,-1.5398e+00,-1.6972e+00,4.4032e-01,9.4745e-01,1.2555e+00,5.1517e+00,2.9335e+01
6.1000e+01,1.0000e+00,1.3062e+01,-1.3373e+05,-1.3374e+05,-1.5231e-01,-1.3374e+05,1.3066e-01,6.8369e+00,1.3215e+05,9.5292e+01,1.1065e-01,-1.1536e+00,1.2171e+00,1.0878e+00,4.9892e-01,5.0924e+00,5.4943e+00,3.1215e+01
6.2000e+01,1.0000e+00,1.3248e+01,-1.3363e+05,-1.3364e+05,-1.5481e-01,-1.3364e+05,1.3068e-01,6.8394e+00,1.3213e+05,9.6730e+01,-9.4275e-01,-1.5514e+00,-2.7925e-01,1.7529e+00,-1.5839e-02,4.7868e+00,2.8910e+00,2.8550e+01
6.3000e+01,1.0000e+00,1.3433e+01,-1.3357e+05,-1.3357e+05,-1.5730e-01,-1.3357e+05,1.3070e-01,6.8419e+00,1.3203e+05,9.8309e+01,3.9829e-02,-5.6094e-01,-1.4570e-01,-6.2658e-01,2.1379e+00,1.4310e+00,5.7002e+00,3.0946e+01
6.4000e+01,1.0000e+00,1.3617e+01,-1.3347e+05,-1.3348e+05,-1.5980e-01,-1.3348e+05,1.3073e-01,6.8444e+00,1.3196e+05,9.9847e+01,-6.0478e-01,-1.7039e+00,-1.1840e+00,3.4442e-01,2.1189e-01,1.8916e+00,5.7256e+00,3.1879e+01
6.5000e+01,1.0000e+00,1.3800e+01,-1.3344e+05,-1.3345e+05,-1.6230e-01,-1.3345e+05,1.3075e-01,6.8469e+00,1.3187e+05,1.0142e+02,-6.6678e-01,-1.5617e+00,2.9491e-01,2.7724e+00,3.7124e+00,4.9358e+00,5.4510e+00,3.1619e+01
6.6000e+01,1.0000e+00,1.3983e+01,-1.3340e+05,-1.3341e+05,-1.6479e-01,-1.3341e+05,1.3078e-01,6.8494e+00,1.3184e+05,1.0285e+02,3.6627e-01,-9.6179e-01,-1.5945e+00,2.6006e+00,1.3561e+00,4.8548e+00,3.8677e+00,2.8501e+01
6.7000e+01,1.0000e+00,1.4165e+01,-1.3339e+05,-1.3340e+05,-1.6729e-01,-1.3340e+05,1.3080e-01,6.8519e+00,1.3180e+05,1.0428e+02,-9.3715e-01,-1.7387e+00,4.9530e-01,-4.2223e-02,2.1427e+00,3.1646e+00,5.4110e+00,3.0881e+01
6.8000e+01,1.0000e+00,1.4346e+01,-1.3336e+05,-1.3337e+05,-1.6979e-01,-1.3337e+05,1.3082e-01,6.8544e+00,1.3179e+05,1.0556e+02,7.2491e-02,-9.1386e-01,-1.6916e+00,4.0947e-01,2.1982e+00,4.8317e+00,3.2915e+00,2.8480e+01
6.9000e+01,1.0000e+00,1.4526e+01,-1.3328e+05,-1.3329e+05,-1.7228e-01,-1.3329e+05,1.3085e-01,6.8569e+00,1.3175e+05,1.0713e+02,-8.9702e-01,-1.5191e+00,6.0290e-01,1.7064e+00,1.9260e+00,1.6876e+00,5.4428e+00,3.0953e+01
7.0000e+01,1.0000e+00,1.4706e+01,-1.3316e+05,-1.3317e+05,-1.7478e-01,-1.3317e+05,1.3087e-01,6.8594e+00,1.3168e+05,1.0860e+02,-9.5330e-01,-6.4577e-01,6.8291e-01,1.4189e+00,2.5293e+00,1.7675e+00,5.0668e+00,2.8778e+01
7.1000e+01,1.0000e+00,1.4885e+01,-1.3314e+05,-1.3315e+05,-1.7728e-01,-1.3315e+05,1.3089e-01,6.8619e+00,1.3156e+05,1.1013e+02,-3.2989e-01,-1.3773e+00,1.5524e-01,3.1995e+00,1.3700e+00,1.1582e+00,5.6231e+00,3.1493e+01
7.2000e+01,2.0000e+00,1.5031e+01,-1.3306e+05,-1.3307e+05,-1.7978e-01,-1.3307e+05,1.3092e-01,6.8644e+00,1.3154e+05,1.1327e+02,-2.1045e-01,-1.9739e+00,-9.6769e-02,-3.7770e-01,3.8254e+00,4.9065e+00,4.9442e+00,3.0561e+01
7.3000e+01,1.0000e+00,1.5208e+01,-1.3305e+05,-1.3306e+05,-1.8227e-01,-1.3306e+05,1.3081e-01,6.8534e+00,1.3145e+05,1.1481e+02,4.0289e-01,-7.8436e-01,-1.0129e+00,1.6155e+00,3.4903e+00,4.9780e+00,2.2057e+00,2.9270e+01
7.4000e+01,1.0000e+00,1.5385e+01,-1.3304e+05,-1.3305e+05,-1.8477e-01,-1.3305e+05,1.3095e-01,6.8672e+00,1.3145e+05,1.1609e+02,-8.6490e-01,-1.6891e+00,7.5981e-01,4.7463e-01,1.9844e+00,3.7298e+00,5.3471e+00,3.0691e+01
7.5000e+01,1.0000e+00,1.5560e+01,-1.3301e+05,-1.3302e+05,-1.8727e-01,-1.3302e+05,1.3099e-01,6.8719e+00,1.3144e+05,1.1765e+02,-9.8740e-01,-1.2927e+00,1.6434e+00,2.9589e+00,8.0201e-01,5.0724e+00,1.9595e+00,2.9341e+01
7.6000e+01,1.0000e+00,1.5735e+01,-1.3267e+05,-1.3268e+05,-1.8976e-01,-1.3268e+05,1.3101e-01,6.8744e+00,1.3141e+05,1.1905e+02,2.4406e-01,-1.7923e+00,5.1157e-01,1.1773e+00,1.1030e+00,1.3350e+00,5.6829e+00,3.1616e+01
7.7000e+01,1.0000e+00,1.5909e+01,-1.3265e+05,-1.3265e+05,-1.9226e-01,-1.3265e+05,1.3104e-01,6.8769e+00,1.3107e+05,1.2035e+02,4.9674e-01,-1.3983e+00,1.7670e+00,1.5428e+00,3.6892e+00,4.6501e+00,5.0527e+00,2.8127e+01
7.8000e+01,1.0000e+00,1.6082e+01,-1.3264e+05,-1.3265e+05,-1.9476e-01,-1.3265e+05,1.3078e-01,6.8501e+00,1.3104e+05,1.2191e+02,-2.9425e-01,-1.6991e+00,-9.3204e-01,-2.3629e-02,1.2932e+00,4.7556e+00,3.6696e+00,2.8713e+01
7.9000e+01,1.0000e+00,1.6255e+01,-1.3251e+05,-1.3252e+05,-1.9725e-01,-1.3252e+05,1.3108e-01,6.8819e+00,1.3104e+05,1.2323e+02,-3.0327e-01,-1.0320e+00,4.7600e-01,-4.5051e-01,2.9324e+00,1.8903e+00,4.9799e+00,2.8495e+01
8.0000e+01,2.0000e+00,1.6393e+01,-1.3250e+05,-1.3251e+05,-1.9975e-01,-1.3251e+05,1.3111e-01,6.8844e+00,1.3091e+05,1.2611e+02,-4.9341e-01,-5.0630e-01,8.1985e-02,2.5099e+00,2.6900e+00,4.9513e+00,4.7953e+00,2.9981e+01
8.1000e+01,1.0000e+00,1.6564e+01,-1.3246e+05,-1.3247e+05,-2.0225e-01,-1.3247e+05,1.3113e-01,6.8869e+00,1.3090e+05,1.2763e+02,-8.4949e-01,-1.0955e+00,-1.7377e-01,6.0743e-01,3.3453e+00,5.0995e+00,4.5098e+00,3.0901e+01
8.2000e+01,1.0000e+00,1.6735e+01,-1.3236e+05,-1.3236e+05,-2.0474e-01,-1.3236e+05,1.3116e-01,6.8894e+00,1.3086e+05,1.2919e+02,1.8765e-01,-1.1502e+00,1.5434e+00,3.1659e+00,3.7372e+00,4.9074e+00,4.1427e+00,2.8370e+01
8.3000e+01,1.0000e+00,1.6904e+01,-1.3230e+05,-1.3231e+05,-2.0724e-01,-1.3231e+05,1.3118e-01,6.8919e+00,1.3075e+05,1.3078e+02,-4.2835e-01,-1.7102e+00,-4.1874e-01,1.7749e+00,2.0259e+00,4.7898e+00,4.7765e+00,3.0145e+01
8.4000e+01,1.0000e+00,1.7073e+01,-1.3229e+05,-1.3230e+05,-2.0974e-01,-1.3230e+05,1.3120e-01,6.8937e+00,1.3095e+05,1.3250e+02,-6.3271e-01,-1.0040e+00,1.5857e-01,-5.9401e-01,3.1985e-01,4.6901e+00,5.5039e+00,3.1661e+01
8.5000e+01,1.0000e+00,1.7241e+01,-1.3227e+05,-1.3228e+05,-2.1223e-01,-1.3228e+05,1.3123e-01,6.8968e+00,1.3094e+05,1.3402e+02,3.0589e-01,-5.3512e-01,2.1591e+00,1.0098e+00,2.1347e-01,2.6171e+00,5.7167e+00,3.0083e+01
8.6000e+01,1.0000e+00,1.7409e+01,-1.3226e+05,-1.3227e+05,-2.1473e-01,-1.3227e+05,1.3107e-01,6.8805e+00,1.3091e+05,1.3552e+02,2.7890e-01,-1.1031e+00,1.0091e+00,1.4149e+00,3.4332e+00,1.3177e+00,5.0683e+00,2.8581e+01
8.7000e+01,2.0000e+00,1.7540e+01,-1.3225e+05,-1.3226e+05,-2.1723e-01,-1.3226e+05,1.3123e-01,6.8974e+00,1.3091e+05,1.3861e+02,2.9894e-01,-9.3191e-01,8.8877e-01,8.0539e-01,5.9349e-01,4.0867e+00,5.0036e+00,2.8626e+01
