niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
3.4000e+01,1.0000e+00,7.7982e+00,-1.4266e+05,-1.4267e+05,-8.4894e-02,-1.4267e+05,1.3001e-01,6.7695e+00,1.2940e+05,5.0396e+01,-4.2551e-01,-1.0129e+00,2.2585e+00,2.0569e+00,2.0884e+00,2.6421e+00,5.8966e+00,2.9693e+01
3.5000e+01,1.0000e+00,8.0092e+00,-1.4264e+05,-1.4265e+05,-8.7391e-02,-1.4265e+05,1.3003e-01,6.7720e+00,1.2931e+05,5.1814e+01,-7.3454e-01,-1.3687e+00,-3.0682e-01,2.7633e-01,3.9587e+00,5.2489e+00,4.9511e+00,2.9630e+01
3.6000e+01,1.0000e+00,8.2192e+00,-1.4260e+05,-1.4261e+05,-8.9888e-02,-1.4261e+05,1.3006e-01,6.7745e+00,1.2929e+05,5.3450e+01,-8.7022e-01,-8.7048e-01,1.7028e+00,1.0282e+00,3.7575e+00,3.7468e+00,5.7658e+00,2.9744e+01
3.7000e+01,2.0000e+00,8.4091e+00,-1.4248e+05,-1.4249e+05,-9.2385e-02,-1.4249e+05,1.3008e-01,6.7770e+00,1.2925e+05,5.6334e+01,1.3353e-01,-6.0185e-01,2.3930e-01,9.5392e-01,1.8640e+00,4.9194e+00,6.0401e+00,3.0709e+01
3.8000e+01,1.0000e+00,8.6168e+00,-1.4243e+05,-1.4244e+05,-9.4881e-02,-1.4244e+05,1.3011e-01,6.7795e+00,1.2913e+05,5.7849e+01,1.7782e-01,-1.8480e+00,3.4544e-01,2.7358e+00,4.2600e-01,5.3213e+00,4.2764e+00,2.9279e+01
3.9000e+01,1.0000e+00,8.8235e+00,-1.4241e+05,-1.4241e+05,-9.7378e-02,-1.4241e+05,1.3013e-01,6.7820e+00,1.2908e+05,5.9406e+01,3.4370e-01,-1.3216e+00,2.3534e+00,3.7897e-01,3.3221e+00,3.5074e+00,6.3320e+00,3.1103e+01
4.0000e+01,2.0000e+00,9.0090e+00,-1.4235e+05,-1.4236e+05,-9.9875e-02,-1.4236e+05,1.3015e-01,6.7845e+00,1.2905e+05,6.2151e+01,-9.9655e-01,-1.2175e+00,1.7680e+00,1.5309e+00,3.9305e+00,3.7259e+00,5.9755e+00,3.0811e+01
4.1000e+01,1.0000e+00,9.2135e+00,-1.4233e+05,-1.4234e+05,-1.0237e-01,-1.4234e+05,1.3018e-01,6.7870e+00,1.2900e+05,6.3451e+01,-2.5804e-01,-7.0726e-01,1.1123e+00,3.5537e+00,4.2429e+00,4.7428e+00,6.0177e+00,3.0843e+01
4.2000e+01,1.0000e+00,9.4170e+00,-1.4232e+05,-1.4233e+05,-1.0487e-01,-1.4233e+05,1.3020e-01,6.7894e+00,1.2898e+05,6.4895e+01,3.5539e-01,-1.5836e+00,-2.3965e-01,2.5650e+00,3.9825e+00,5.5434e+00,4.9992e+00,3.0320e+01
4.3000e+01,1.0000e+00,9.6197e+00,-1.4230e+05,-1.4231e+05,-1.0737e-01,-1.4231e+05,1.3023e-01,6.7920e+00,1.2897e+05,6.6325e+01,4.4668e-01,-1.9745e+00,1.4400e+00,3.2797e-01,9.9752e-01,4.2068e+00,6.3622e+00,3.1779e+01
4.4000e+01,1.0000e+00,9.8214e+00,-1.4227e+05,-1.4228e+05,-1.0986e-01,-1.4228e+05,1.3025e-01,6.7945e+00,1.2895e+05,6.7574e+01,-8.4682e-01,-6.3678e-01,-6.7027e-01,3.3965e+00,4.1808e-01,2.3027e+00,5.7921e+00,3.0241e+01
4.5000e+01,1.0000e+00,1.0022e+01,-1.4218e+05,-1.4219e+05,-1.1236e-01,-1.4219e+05,1.3027e-01,6.7970e+00,1.2892e+05,6.9073e+01,-5.7611e-01,-1.5600e+00,-7.6210e-01,3.3389e+00,2.1814e+00,4.2121e+00,5.6728e+00,3.0132e+01
4.6000e+01,1.0000e+00,1.0222e+01,-1.4217e+05,-1.4217e+05,-1.1486e-01,-1.4217e+05,1.3030e-01,6.7994e+00,1.2883e+05,7.0369e+01,-9.4275e-01,-1.5514e+00,2.2075e-01,2.2529e+00,4.8416e-01,5.2868e+00,3.3910e+00,2.9550e+01
4.7000e+01,1.0000e+00,1.0421e+01,-1.4207e+05,-1.4208e+05,-1.1735e-01,-1.4208e+05,1.3032e-01,6.8020e+00,1.2881e+05,7.1830e+01,3.6627e-01,-9.6179e-01,-1.0945e+00,3.1006e+00,1.8561e+00,5.3548e+00,4.3677e+00,2.9501e+01
4.8000e+01,2.0000e+00,1.0596e+01,-1.4206e+05,-1.4207e+05,-1.1985e-01,-1.4207e+05,1.2971e-01,6.7383e+00,1.2872e+05,7.4602e+01,1.9689e-01,-1.5446e+00,3.2766e-01,1.5634e+00,4.5841e-01,4.0788e+00,5.6538e+00,2.9937e+01
4.9000e+01,1.0000e+00,1.0793e+01,-1.4204e+05,-1.4205e+05,-1.2235e-01,-1.4205e+05,1.3037e-01,6.8070e+00,1.2871e+05,7.6138e+01,-8.5578e-01,-7.7099e-01,1.2521e+00,2.9007e+00,6.8481e-01,5.4966e+00,5.9669e+00,3.1522e+01
5.0000e+01,1.0000e+00,1.0989e+01,-1.4202e+05,-1.4203e+05,-1.2484e-01,-1.4203e+05,1.3039e-01,6.8095e+00,1.2869e+05,7.7726e+01,-5.5524e-01,-1.4716e+00,9.4600e-01,7.1686e-01,1.0292e+00,3.1025e+00,5.9153e+00,3.0998e+01
5.1000e+01,1.0000e+00,1.1184e+01,-1.4197e+05,-1.4197e+05,-1.2734e-01,-1.4197e+05,1.3042e-01,6.8120e+00,1.2867e+05,7.8992e+01,7.2491e-02,-9.1386e-01,-1.1916e+00,9.0947e-01,2.6982e+00,5.3317e+00,3.7915e+00,2.9480e+01
5.2000e+01,1.0000e+00,1.1379e+01,-1.4183e+05,-1.4183e+05,-1.2984e-01,-1.4183e+05,1.3044e-01,6.8144e+00,1.2861e+05,8.0250e+01,3.8252e-01,-1.1271e+00,1.6181e+00,2.2349e+00,3.4131e+00,5.2947e+00,5.3943e+00,2.9832e+01
5.3000e+01,1.0000e+00,1.1572e+01,-1.4178e+05,-1.4179e+05,-1.3233e-01,-1.4179e+05,1.3046e-01,6.8169e+00,1.2847e+05,8.1655e+01,4.4875e-01,-1.7793e+00,-1.1477e+00,2.1418e+00,8.3253e-01,5.4118e+00,3.7384e+00,2.9774e+01
5.4000e+01,1.0000e+00,1.1765e+01,-1.4173e+05,-1.4174e+05,-1.3483e-01,-1.4174e+05,1.3049e-01,6.8194e+00,1.2843e+05,8.2894e+01,-2.9425e-01,-1.6991e+00,-4.3204e-01,4.7637e-01,1.7932e+00,5.2556e+00,4.1696e+00,2.9713e+01
5.5000e+01,1.0000e+00,1.1957e+01,-1.4172e+05,-1.4172e+05,-1.3733e-01,-1.4172e+05,1.3051e-01,6.8219e+00,1.2838e+05,8.4405e+01,3.5114e-02,-9.5549e-01,4.0012e-01,2.7758e+00,2.1536e+00,2.0069e+00,5.9701e+00,3.1120e+01
5.6000e+01,1.0000e+00,1.2148e+01,-1.4172e+05,-1.4172e+05,-1.3983e-01,-1.4172e+05,1.2189e-01,5.9499e+00,1.2836e+05,8.5869e+01,-8.3699e-01,-1.2845e+00,2.6627e+00,3.3736e-02,3.7853e+00,5.5508e+00,3.3057e+00,2.9179e+01
5.7000e+01,1.0000e+00,1.2338e+01,-1.4168e+05,-1.4169e+05,-1.4232e-01,-1.4169e+05,1.3056e-01,6.8269e+00,1.2836e+05,8.7270e+01,-3.0566e-01,-7.2922e-01,1.4458e+00,1.2377e+00,9.2820e-01,3.2198e+00,6.1607e+00,3.1693e+01
5.8000e+01,1.0000e+00,1.2527e+01,-1.4168e+05,-1.4168e+05,-1.4482e-01,-1.4168e+05,1.2542e-01,6.3004e+00,1.2833e+05,8.8641e+01,1.8765e-01,-1.1502e+00,2.0434e+00,3.6659e+00,4.2372e+00,5.4074e+00,4.6427e+00,2.9370e+01
5.9000e+01,1.0000e+00,1.2716e+01,-1.4167e+05,-1.4168e+05,-1.4732e-01,-1.4168e+05,1.2747e-01,6.5079e+00,1.2832e+05,9.0232e+01,-8.9396e-01,-1.7636e+00,-6.2008e-01,9.0076e-01,2.5231e+00,4.7015e+00,5.9569e+00,3.1550e+01
6.0000e+01,1.0000e+00,1.2903e+01,-1.4167e+05,-1.4168e+05,-1.4981e-01,-1.4168e+05,1.1905e-01,5.6764e+00,1.2832e+05,9.1725e+01,3.9971e-01,-1.0229e+00,3.2250e-01,2.9211e+00,1.6436e+00,3.8810e+00,5.9120e+00,3.0745e+01
6.1000e+01,1.0000e+00,1.3090e+01,-1.4165e+05,-1.4166e+05,-1.5231e-01,-1.4166e+05,1.3066e-01,6.8369e+00,1.2832e+05,9.3234e+01,-3.3039e-01,-1.5398e+00,-1.1972e+00,9.4032e-01,1.4474e+00,1.7555e+00,5.6517e+00,3.0335e+01
6.2000e+01,1.0000e+00,1.3276e+01,-1.4165e+05,-1.4165e+05,-1.5481e-01,-1.4165e+05,1.3057e-01,6.8278e+00,1.2830e+05,9.4743e+01,-9.5330e-01,-6.4577e-01,1.1829e+00,1.9189e+00,3.0293e+00,2.2675e+00,5.5668e+00,2.9778e+01
6.3000e+01,1.0000e+00,1.3462e+01,-1.4163e+05,-1.4164e+05,-1.5730e-01,-1.4164e+05,1.3070e-01,6.8418e+00,1.2829e+05,9.6198e+01,-9.8740e-01,-1.2927e+00,2.1434e+00,3.4589e+00,1.3020e+00,5.5724e+00,2.4595e+00,3.0341e+01
6.4000e+01,1.0000e+00,1.3646e+01,-1.4162e+05,-1.4162e+05,-1.5980e-01,-1.4162e+05,1.3073e-01,6.8444e+00,1.2828e+05,9.7793e+01,4.9674e-01,-1.3983e+00,2.2670e+00,2.0428e+00,4.1892e+00,5.1501e+00,5.5527e+00,2.9127e+01
6.5000e+01,1.0000e+00,1.3830e+01,-1.4154e+05,-1.4155e+05,-1.6230e-01,-1.4155e+05,1.3075e-01,6.8469e+00,1.2826e+05,9.9308e+01,-7.5791e-02,-1.6711e+00,2.2238e+00,2.3577e+00,2.2683e+00,2.5454e+00,5.7708e+00,2.9394e+01
6.6000e+01,1.0000e+00,1.4013e+01,-1.4153e+05,-1.4154e+05,-1.6479e-01,-1.4154e+05,1.3077e-01,6.8487e+00,1.2819e+05,1.0091e+02,-8.5410e-01,-1.5486e+00,-1.0252e+00,2.0989e+00,3.2739e+00,4.6117e+00,5.2279e+00,2.9453e+01
6.7000e+01,1.0000e+00,1.4195e+01,-1.4148e+05,-1.4148e+05,-1.6729e-01,-1.4148e+05,1.3080e-01,6.8519e+00,1.2818e+05,1.0231e+02,4.0289e-01,-7.8436e-01,-5.1294e-01,2.1155e+00,3.9903e+00,5.4780e+00,2.7057e+00,3.0270e+01
6.8000e+01,1.0000e+00,1.4376e+01,-1.4144e+05,-1.4145e+05,-1.6979e-01,-1.4145e+05,1.3082e-01,6.8544e+00,1.2812e+05,1.0369e+02,7.6976e-02,-1.2350e+00,-5.2148e-01,1.0775e+00,3.3806e+00,4.3185e+00,6.2706e+00,3.2364e+01
6.9000e+01,1.0000e+00,1.4557e+01,-1.4132e+05,-1.4133e+05,-1.7228e-01,-1.4133e+05,1.3085e-01,6.8569e+00,1.2809e+05,1.0496e+02,-2.0914e-01,-1.7035e+00,-6.0348e-01,1.7702e+00,4.3371e+00,3.1846e+00,5.2916e+00,2.9704e+01
7.0000e+01,1.0000e+00,1.4737e+01,-1.4131e+05,-1.4132e+05,-1.7478e-01,-1.4132e+05,1.3087e-01,6.8594e+00,1.2797e+05,1.0653e+02,4.0796e-01,-8.8243e-01,2.3766e+00,7.1511e-01,2.3561e+00,4.8481e+00,6.2538e+00,3.1550e+01
7.1000e+01,1.0000e+00,1.4916e+01,-1.4128e+05,-1.4129e+05,-1.7728e-01,-1.4129e+05,1.3089e-01,6.8619e+00,1.2796e+05,1.0797e+02,-8.9726e-01,-1.2969e+00,1.5144e-01,9.7022e-02,9.1958e-01,5.2594e+00,5.9232e+00,3.2135e+01
7.2000e+01,1.0000e+00,1.5094e+01,-1.4127e+05,-1.4128e+05,-1.7978e-01,-1.4128e+05,1.3078e-01,6.8502e+00,1.2793e+05,1.0945e+02,-8.9826e-01,-1.8475e+00,1.2005e+00,5.7447e-01,3.8956e+00,5.5966e+00,5.5704e+00,3.1901e+01
7.3000e+01,3.0000e+00,1.5208e+01,-1.4125e+05,-1.4126e+05,-1.8227e-01,-1.4126e+05,1.3094e-01,6.8669e+00,1.2792e+05,1.1402e+02,2.7890e-01,-1.1031e+00,1.5091e+00,1.9149e+00,3.9332e+00,1.8177e+00,5.5683e+00,2.9581e+01
7.4000e+01,1.0000e+00,1.5385e+01,-1.4123e+05,-1.4124e+05,-1.8477e-01,-1.4124e+05,1.3097e-01,6.8694e+00,1.2790e+05,1.1526e+02,-8.3615e-01,-9.2861e-01,4.4723e-01,3.6535e+00,3.8228e+00,3.1695e+00,5.9757e+00,3.1698e+01
7.5000e+01,1.0000e+00,1.5560e+01,-1.4123e+05,-1.4124e+05,-1.8727e-01,-1.4124e+05,1.2015e-01,5.7818e+00,1.2788e+05,1.1678e+02,3.9829e-02,-5.6094e-01,3.5430e-01,-1.2658e-01,2.6379e+00,1.9310e+00,6.2002e+00,3.1946e+01
7.6000e+01,1.0000e+00,1.5735e+01,-1.4122e+05,-1.4122e+05,-1.8976e-01,-1.4122e+05,1.3101e-01,6.8744e+00,1.2788e+05,1.1814e+02,-6.2010e-01,-6.1447e-01,1.5258e+00,1.4681e+00,3.7373e+00,4.5679e+00,5.3886e+00,2.9423e+01
7.7000e+01,1.0000e+00,1.5909e+01,-1.4114e+05,-1.4114e+05,-1.9226e-01,-1.4114e+05,1.3104e-01,6.8769e+00,1.2786e+05,1.1944e+02,-4.9341e-01,-5.0630e-01,5.8198e-01,3.0099e+00,3.1900e+00,5.4513e+00,5.2953e+00,3.0981e+01
7.8000e+01,1.0000e+00,1.6082e+01,-1.4112e+05,-1.4113e+05,-1.9476e-01,-1.4113e+05,1.3106e-01,6.8793e+00,1.2778e+05,1.2096e+02,-4.6575e-01,-1.9278e+00,1.1216e+00,2.4801e+00,2.3581e+00,5.2706e+00,3.4203e+00,2.9955e+01
7.9000e+01,1.0000e+00,1.6255e+01,-1.4102e+05,-1.4103e+05,-1.9725e-01,-1.4103e+05,1.3108e-01,6.8819e+00,1.2777e+05,1.2227e+02,8.9370e-02,-9.9017e-01,-1.1127e+00,1.2010e+00,3.3808e+00,5.0713e+00,6.2524e+00,3.2518e+01
8.0000e+01,2.0000e+00,1.6393e+01,-1.4097e+05,-1.4098e+05,-1.9975e-01,-1.4098e+05,1.3111e-01,6.8844e+00,1.2767e+05,1.2516e+02,-4.2835e-01,-1.7102e+00,8.1264e-02,2.2749e+00,2.5259e+00,5.2898e+00,5.2765e+00,3.1145e+01
8.1000e+01,1.0000e+00,1.6564e+01,-1.4096e+05,-1.4097e+05,-2.0225e-01,-1.4097e+05,1.3112e-01,6.8853e+00,1.2762e+05,1.2666e+02,-5.0687e-01,-1.1819e+00,-3.1457e-01,3.2534e+00,1.0832e+00,3.0911e+00,5.4739e+00,3.0225e+01
8.2000e+01,1.0000e+00,1.6735e+01,-1.4096e+05,-1.4097e+05,-2.0474e-01,-1.4097e+05,1.2607e-01,6.3655e+00,1.2761e+05,1.2820e+02,2.9894e-01,-9.3191e-01,1.3888e+00,1.3054e+00,1.0935e+00,4.5867e+00,5.5036e+00,2.9626e+01
8.3000e+01,1.0000e+00,1.6904e+01,-1.4094e+05,-1.4095e+05,-2.0724e-01,-1.4095e+05,1.3118e-01,6.8918e+00,1.2761e+05,1.2976e+02,7.8111e-03,-1.1430e+00,1.6209e-01,2.3307e-02,3.2075e+00,2.5478e+00,5.5766e+00,3.0440e+01
8.4000e+01,1.0000e+00,1.7073e+01,-1.4094e+05,-1.4095e+05,-2.0974e-01,-1.4095e+05,1.2679e-01,6.4387e+00,1.2759e+05,1.3147e+02,-8.9702e-01,-1.5191e+00,1.1029e+00,2.2064e+00,2.4260e+00,2.1876e+00,5.9428e+00,3.1953e+01
8.5000e+01,1.0000e+00,1.7241e+01,-1.4093e+05,-1.4094e+05,-2.1223e-01,-1.4094e+05,1.3123e-01,6.8966e+00,1.2759e+05,1.3297e+02,-6.6678e-01,-1.5617e+00,7.9491e-01,3.2724e+00,4.2124e+00,5.4358e+00,5.9510e+00,3.2619e+01
8.6000e+01,1.0000e+00,1.7409e+01,-1.4089e+05,-1.4089e+05,-2.1473e-01,-1.4089e+05,1.3125e-01,6.8993e+00,1.2758e+05,1.3448e+02,1.1065e-01,-1.1536e+00,1.7171e+00,1.5878e+00,9.9892e-01,5.5924e+00,5.9943e+00,3.2215e+01
8.7000e+01,2.0000e+00,1.7540e+01,-1.4085e+05,-1.4086e+05,-2.1723e-01,-1.4086e+05,1.3127e-01,6.9018e+00,1.2753e+05,1.3751e+02,-8.6490e-01,-1.6891e+00,1.2598e+00,9.7463e-01,2.4844e+00,4.2298e+00,5.8471e+00,3.1691e+01
