niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
7.2000e+01,3.0000e+00,1.5000e+01,-1.4395e+05,-1.4395e+05,-1.7978e-01,-1.4395e+05,1.3092e-01,6.8644e+00,1.3997e+05,1.1571e+02,-8.3699e-01,-1.2845e+00,2.1627e+00,-4.6626e-01,3.2853e+00,5.0508e+00,2.8057e+00,2.8179e+01
7.3000e+01,1.0000e+00,1.5177e+01,-1.4392e+05,-1.4393e+05,-1.8227e-01,-1.4393e+05,1.3094e-01,6.8669e+00,1.3987e+05,1.1702e+02,-7.5791e-02,-1.6711e+00,1.7238e+00,1.8577e+00,1.7683e+00,2.0454e+00,5.2708e+00,2.8394e+01
7.4000e+01,1.0000e+00,1.5353e+01,-1.4385e+05,-1.4386e+05,-1.8477e-01,-1.4386e+05,1.3097e-01,6.8694e+00,1.3985e+05,1.1857e+02,1.1065e-01,-1.1536e+00,1.2171e+00,1.0878e+00,4.9892e-01,5.0924e+00,5.4943e+00,3.1215e+01
7.5000e+01,1.0000e+00,1.5528e+01,-1.4383e+05,-1.4384e+05,-1.8727e-01,-1.4384e+05,1.3099e-01,6.8719e+00,1.3978e+05,1.1999e+02,2.7890e-01,-1.1031e+00,1.0091e+00,1.4149e+00,3.4332e+00,1.3177e+00,5.0683e+00,2.8581e+01
7.6000e+01,1.0000e+00,1.5702e+01,-1.4380e+05,-1.4380e+05,-1.8976e-01,-1.4380e+05,1.3101e-01,6.8744e+00,1.3975e+05,1.2130e+02,-9.3715e-01,-1.7387e+00,4.9530e-01,-4.2223e-02,2.1427e+00,3.1646e+00,5.4110e+00,3.0881e+01
7.7000e+01,1.0000e+00,1.5876e+01,-1.4376e+05,-1.4377e+05,-1.9226e-01,-1.4377e+05,1.3104e-01,6.8769e+00,1.3972e+05,1.2287e+02,2.9894e-01,-9.3191e-01,8.8877e-01,8.0539e-01,5.9349e-01,4.0867e+00,5.0036e+00,2.8626e+01
7.8000e+01,1.0000e+00,1.6049e+01,-1.4373e+05,-1.4374e+05,-1.9476e-01,-1.4374e+05,1.3106e-01,6.8794e+00,1.3968e+05,1.2421e+02,-2.1045e-01,-1.9739e+00,-9.6769e-02,-3.7770e-01,3.8254e+00,4.9065e+00,4.9442e+00,3.0561e+01
7.9000e+01,2.0000e+00,1.6189e+01,-1.4369e+05,-1.4370e+05,-1.9725e-01,-1.4370e+05,1.3108e-01,6.8819e+00,1.3966e+05,1.2709e+02,-6.6678e-01,-1.5617e+00,2.9491e-01,2.7724e+00,3.7124e+00,4.9358e+00,5.4510e+00,3.1619e+01
8.0000e+01,1.0000e+00,1.6360e+01,-1.4369e+05,-1.4369e+05,-1.9975e-01,-1.4369e+05,1.3102e-01,6.8754e+00,1.3962e+05,1.2867e+02,-6.0478e-01,-1.7039e+00,-1.1840e+00,3.4442e-01,2.1189e-01,1.8916e+00,5.7256e+00,3.1879e+01
8.1000e+01,1.0000e+00,1.6531e+01,-1.4368e+05,-1.4369e+05,-2.0225e-01,-1.4369e+05,1.3039e-01,6.8092e+00,1.3961e+05,1.3023e+02,-8.9702e-01,-1.5191e+00,6.0290e-01,1.7064e+00,1.9260e+00,1.6876e+00,5.4428e+00,3.0953e+01
8.2000e+01,1.0000e+00,1.6701e+01,-1.4362e+05,-1.4362e+05,-2.0474e-01,-1.4362e+05,1.3116e-01,6.8894e+00,1.3961e+05,1.3183e+02,-8.6490e-01,-1.6891e+00,7.5981e-01,4.7463e-01,1.9844e+00,3.7298e+00,5.3471e+00,3.0691e+01
8.3000e+01,1.0000e+00,1.6870e+01,-1.4361e+05,-1.4362e+05,-2.0724e-01,-1.4362e+05,1.2922e-01,6.6870e+00,1.3954e+05,1.3356e+02,-3.2989e-01,-1.3773e+00,1.5524e-01,3.1995e+00,1.3700e+00,1.1582e+00,5.6231e+00,3.1493e+01
8.4000e+01,1.0000e+00,1.7039e+01,-1.4360e+05,-1.4361e+05,-2.0974e-01,-1.4361e+05,1.3120e-01,6.8939e+00,1.3954e+05,1.3512e+02,-4.9341e-01,-5.0630e-01,8.1985e-02,2.5099e+00,2.6900e+00,4.9513e+00,4.7953e+00,2.9981e+01
8.5000e+01,1.0000e+00,1.7206e+01,-1.4356e+05,-1.4356e+05,-2.1223e-01,-1.4356e+05,1.3123e-01,6.8968e+00,1.3953e+05,1.3664e+02,-6.2010e-01,-6.1447e-01,1.0258e+00,9.6812e-01,3.2373e+00,4.0679e+00,4.8886e+00,2.8423e+01
8.6000e+01,2.0000e+00,1.7339e+01,-1.4352e+05,-1.4353e+05,-2.1473e-01,-1.4353e+05,1.3125e-01,6.8993e+00,1.3948e+05,1.3974e+02,-4.6575e-01,-1.9278e+00,6.2162e-01,1.9801e+00,1.8581e+00,4.7706e+00,2.9203e+00,2.8955e+01
8.7000e+01,1.0000e+00,1.7505e+01,-1.4348e+05,-1.4349e+05,-2.1723e-01,-1.4349e+05,1.3127e-01,6.9018e+00,1.3945e+05,1.4115e+02,-2.0914e-01,-1.7035e+00,-1.1035e+00,1.2702e+00,3.8371e+00,2.6846e+00,4.7916e+00,2.8704e+01
