niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4
2.0000e+01,1.0000e+00,4.7619e+00,-1.4308e+05,-1.4309e+05,-4.9938e-02,-1.4309e+05,1.2967e-01,6.7345e+00,1.3957e+05,1.0464e+01,-2.9385e-01,-1.9427e+00,-7.0086e-02,1.2533e+00,2.8629e+00,1.7165e+00,6.1137e+00
2.1000e+01,1.0000e+00,4.9881e+00,-1.4307e+05,-1.4308e+05,-5.2434e-02,-1.4308e+05,1.2968e-01,6.7355e+00,1.3954e+05,1.1054e+01,-4.3978e-01,-6.9508e-01,7.3178e-01,1.0807e+00,2.7170e+00,1.7860e+00,6.2122e+00
2.2000e+01,1.0000e+00,5.2133e+00,-1.4305e+05,-1.4305e+05,-5.4931e-02,-1.4305e+05,1.2972e-01,6.7395e+00,1.3953e+05,1.1651e+01,-1.0873e-01,-1.7345e+00,4.1716e-01,7.2571e-01,8.8638e-01,5.1910e+00,6.0758e+00
2.3000e+01,1.0000e+00,5.4374e+00,-1.4299e+05,-1.4300e+05,-5.7428e-02,-1.4300e+05,1.2975e-01,6.7420e+00,1.3951e+05,1.2047e+01,-8.9726e-01,-1.2969e+00,1.5144e-01,9.7022e-02,9.1958e-01,5.2594e+00,5.9232e+00
2.4000e+01,1.0000e+00,5.6604e+00,-1.4293e+05,-1.4293e+05,-5.9925e-02,-1.4293e+05,1.2977e-01,6.7445e+00,1.3945e+05,1.2642e+01,-8.7911e-01,-1.3055e+00,2.1682e+00,1.8363e-01,3.7882e+00,3.9971e+00,6.0979e+00
2.5000e+01,1.0000e+00,5.8824e+00,-1.4288e+05,-1.4289e+05,-6.2422e-02,-1.4289e+05,1.2979e-01,6.7470e+00,1.3939e+05,1.3232e+01,-2.4555e-01,-1.8322e+00,1.1625e+00,2.0300e+00,4.0333e-01,4.0784e+00,6.0840e+00
2.6000e+01,1.0000e+00,6.1033e+00,-1.4281e+05,-1.4281e+05,-6.4919e-02,-1.4281e+05,1.2982e-01,6.7495e+00,1.3934e+05,1.3626e+01,-4.1992e-01,-8.2218e-01,-8.6094e-01,1.3780e+00,3.3459e+00,1.6583e+00,6.1483e+00
2.7000e+01,3.0000e+00,6.2937e+00,-1.4281e+05,-1.4281e+05,-6.7416e-02,-1.4281e+05,1.1915e-01,5.6858e+00,1.3927e+05,1.5160e+01,1.1065e-01,-1.1536e+00,1.7171e+00,1.5878e+00,9.9892e-01,5.5924e+00,5.9943e+00
2.8000e+01,1.0000e+00,6.5116e+00,-1.4276e+05,-1.4276e+05,-6.9913e-02,-1.4276e+05,1.2987e-01,6.7545e+00,1.3927e+05,1.5544e+01,8.7859e-02,-5.3932e-01,8.7562e-01,1.5454e+00,4.6471e-01,4.0325e+00,6.2947e+00
2.9000e+01,1.0000e+00,6.7285e+00,-1.4267e+05,-1.4268e+05,-7.2410e-02,-1.4268e+05,1.2989e-01,6.7570e+00,1.3922e+05,1.5952e+01,-5.4377e-01,-9.2751e-01,1.6301e+00,-1.5908e-01,1.5195e+00,3.9305e+00,6.1587e+00
3.0000e+01,1.0000e+00,6.9444e+00,-1.4266e+05,-1.4267e+05,-7.4906e-02,-1.4267e+05,1.2991e-01,6.7594e+00,1.3913e+05,1.6385e+01,-9.3838e-01,-1.8186e+00,1.5237e+00,1.0717e+00,1.5998e+00,5.1071e+00,5.8944e+00
3.1000e+01,1.0000e+00,7.1594e+00,-1.4255e+05,-1.4256e+05,-7.7403e-02,-1.4256e+05,1.2994e-01,6.7620e+00,1.3912e+05,1.6793e+01,-9.7407e-01,-1.5597e+00,-1.9514e-01,-8.6885e-02,3.5924e+00,2.9438e+00,6.0031e+00
3.2000e+01,1.0000e+00,7.3733e+00,-1.4255e+05,-1.4256e+05,-7.9900e-02,-1.4256e+05,1.2770e-01,6.5315e+00,1.3901e+05,1.7359e+01,-7.7869e-01,-1.8454e+00,-8.4092e-01,9.3922e-01,2.4967e+00,5.0739e+00,5.9107e+00
3.3000e+01,1.0000e+00,7.5862e+00,-1.4247e+05,-1.4248e+05,-8.2397e-02,-1.4248e+05,1.2999e-01,6.7670e+00,1.3901e+05,1.7945e+01,-7.9770e-01,-1.9028e+00,-4.5546e-02,2.5426e+00,2.7313e+00,4.4778e+00,5.9313e+00
3.4000e+01,1.0000e+00,7.7982e+00,-1.4227e+05,-1.4228e+05,-8.4894e-02,-1.4228e+05,1.3001e-01,6.7695e+00,1.3893e+05,1.8521e+01,-7.7280e-01,-1.7072e+00,-1.0367e+00,3.4252e+00,3.6989e+00,2.2446e+00,5.9064e+00
3.5000e+01,1.0000e+00,8.0092e+00,-1.4224e+05,-1.4224e+05,-8.7391e-02,-1.4224e+05,1.3003e-01,6.7720e+00,1.3873e+05,1.8921e+01,-9.3715e-01,-1.7387e+00,9.9530e-01,4.5778e-01,2.6427e+00,3.6646e+00,5.9110e+00
3.6000e+01,1.0000e+00,8.2192e+00,-1.4204e+05,-1.4204e+05,-8.9888e-02,-1.4204e+05,1.3006e-01,6.7745e+00,1.3870e+05,1.9312e+01,-2.8388e-01,-1.9523e+00,1.6745e+00,2.2844e+00,1.0165e+00,4.0953e+00,6.0159e+00
3.7000e+01,1.0000e+00,8.4282e+00,-1.4201e+05,-1.4202e+05,-9.2385e-02,-1.4202e+05,1.3008e-01,6.7770e+00,1.3850e+05,1.9722e+01,-4.2290e-03,-1.9311e+00,2.2359e+00,3.5380e+00,4.2527e+00,4.6058e+00,6.1665e+00
3.8000e+01,1.0000e+00,8.6364e+00,-1.4200e+05,-1.4201e+05,-9.4881e-02,-1.4201e+05,1.3008e-01,6.7769e+00,1.3847e+05,2.0293e+01,-3.0966e-01,-1.8956e+00,2.3734e+00,2.5943e-01,3.9554e+00,2.4288e+00,6.1635e+00
3.9000e+01,1.0000e+00,8.8435e+00,-1.4198e+05,-1.4199e+05,-9.7378e-02,-1.4199e+05,1.3013e-01,6.7820e+00,1.3846e+05,2.0703e+01,-3.4616e-01,-1.8735e+00,2.4218e-01,3.5474e+00,2.4596e+00,4.7514e+00,5.8818e+00
4.0000e+01,1.0000e+00,9.0498e+00,-1.4195e+05,-1.4195e+05,-9.9875e-02,-1.4195e+05,1.3015e-01,6.7845e+00,1.3844e+05,2.1143e+01,-1.1352e-01,-1.3373e+00,1.2929e+00,6.5976e-02,2.1899e+00,2.7053e+00,5.9692e+00
4.1000e+01,1.0000e+00,9.2551e+00,-1.4193e+05,-1.4193e+05,-1.0237e-01,-1.4193e+05,1.3018e-01,6.7870e+00,1.3841e+05,2.1540e+01,1.3538e-01,-1.4468e+00,-1.3506e-01,7.3341e-01,3.8617e+00,3.0770e+00,5.9877e+00
4.2000e+01,1.0000e+00,9.4595e+00,-1.4188e+05,-1.4189e+05,-1.0487e-01,-1.4189e+05,1.3020e-01,6.7895e+00,1.3839e+05,2.2118e+01,-5.6681e-02,-1.7637e+00,1.6560e+00,3.7226e+00,3.4953e+00,5.5267e+00,5.6553e+00
4.3000e+01,1.0000e+00,9.6629e+00,-1.4185e+05,-1.4186e+05,-1.0737e-01,-1.4186e+05,1.3023e-01,6.7920e+00,1.3834e+05,2.2706e+01,-4.9724e-01,-1.0137e+00,-9.7294e-01,-1.3762e-02,1.6690e+00,3.9705e+00,5.8511e+00
4.4000e+01,2.0000e+00,9.8434e+00,-1.4182e+05,-1.4183e+05,-1.0986e-01,-1.4183e+05,1.3025e-01,6.7945e+00,1.3831e+05,2.3859e+01,4.1952e-01,-1.0494e+00,1.0590e+00,2.1757e-01,2.9526e+00,3.2914e+00,6.0432e+00
4.5000e+01,1.0000e+00,1.0045e+01,-1.4175e+05,-1.4175e+05,-1.1236e-01,-1.4175e+05,1.3027e-01,6.7970e+00,1.3828e+05,2.4431e+01,-9.6088e-02,-1.4160e+00,3.8293e-01,1.8976e+00,3.8800e+00,4.6658e+00,5.8424e+00
4.6000e+01,1.0000e+00,1.0245e+01,-1.4175e+05,-1.4175e+05,-1.1486e-01,-1.4175e+05,1.2229e-01,5.9891e+00,1.3821e+05,2.4850e+01,-2.5226e-01,-1.1020e+00,-6.5722e-02,1.6132e+00,2.3587e+00,3.9512e+00,5.9141e+00
4.7000e+01,1.0000e+00,1.0444e+01,-1.4168e+05,-1.4169e+05,-1.1735e-01,-1.4169e+05,1.3032e-01,6.8020e+00,1.3821e+05,2.5250e+01,-8.6733e-01,-1.9150e+00,-8.5322e-01,1.7075e+00,3.0749e+00,1.9722e+00,5.7644e+00
4.8000e+01,1.0000e+00,1.0643e+01,-1.4166e+05,-1.4166e+05,-1.1985e-01,-1.4166e+05,1.3035e-01,6.8045e+00,1.3815e+05,2.5642e+01,2.8874e-01,-1.5116e+00,8.4068e-02,3.4388e+00,2.9251e+00,2.2724e+00,5.9320e+00
4.9000e+01,1.0000e+00,1.0841e+01,-1.4165e+05,-1.4166e+05,-1.2235e-01,-1.4166e+05,1.2699e-01,6.4588e+00,1.3812e+05,2.6217e+01,-9.9318e-01,-1.1937e+00,-1.1999e+00,1.9083e+00,5.5904e-01,2.2245e+00,5.8076e+00
5.0000e+01,1.0000e+00,1.1038e+01,-1.4165e+05,-1.4166e+05,-1.2484e-01,-1.4166e+05,1.2964e-01,6.7312e+00,1.3811e+05,2.6828e+01,-1.7824e-01,-9.0465e-01,-1.1544e+00,3.2206e+00,4.3708e+00,2.9098e+00,5.8366e+00
5.1000e+01,1.0000e+00,1.1233e+01,-1.4163e+05,-1.4164e+05,-1.2734e-01,-1.4164e+05,1.3042e-01,6.8119e+00,1.3811e+05,2.7225e+01,-4.8052e-01,-1.7272e+00,4.0995e-01,8.8122e-01,5.7313e-01,4.9437e+00,5.6907e+00
5.2000e+01,1.0000e+00,1.1429e+01,-1.4156e+05,-1.4157e+05,-1.2984e-01,-1.4157e+05,1.3044e-01,6.8144e+00,1.3809e+05,2.7805e+01,-6.4170e-01,-1.7939e+00,2.4834e+00,2.7911e+00,4.1878e+00,5.0472e+00,5.8904e+00
5.3000e+01,1.0000e+00,1.1623e+01,-1.4150e+05,-1.4151e+05,-1.3233e-01,-1.4151e+05,1.3046e-01,6.8169e+00,1.3802e+05,2.8203e+01,2.0650e-01,-1.3703e+00,9.0558e-02,9.5480e-01,3.2482e+00,5.5998e+00,4.6431e+00
5.4000e+01,1.0000e+00,1.1816e+01,-1.4149e+05,-1.4150e+05,-1.3483e-01,-1.4150e+05,1.3049e-01,6.8192e+00,1.3796e+05,2.8799e+01,-2.0003e-02,-1.9706e+00,-6.8648e-02,1.6879e+00,2.4614e+00,5.4446e+00,5.4783e+00
5.5000e+01,1.0000e+00,1.2009e+01,-1.4148e+05,-1.4149e+05,-1.3733e-01,-1.4149e+05,1.3051e-01,6.8215e+00,1.3795e+05,2.9211e+01,-2.5257e-01,-1.3933e+00,-8.5748e-01,1.0311e-01,4.2855e+00,5.5102e+00,4.4550e+00
5.6000e+01,1.0000e+00,1.2200e+01,-1.4147e+05,-1.4147e+05,-1.3983e-01,-1.4147e+05,1.3054e-01,6.8244e+00,1.3794e+05,2.9791e+01,-8.1482e-01,-1.4803e+00,2.7502e-01,1.4106e-02,3.6471e+00,5.5333e+00,3.8447e+00
5.7000e+01,1.0000e+00,1.2391e+01,-1.4144e+05,-1.4145e+05,-1.4232e-01,-1.4145e+05,1.3056e-01,6.8269e+00,1.3793e+05,3.0188e+01,-7.8162e-01,-1.5957e+00,-9.3069e-01,5.4919e-01,4.1663e+00,5.4875e+00,2.4511e+00
5.8000e+01,1.0000e+00,1.2581e+01,-1.4141e+05,-1.4142e+05,-1.4482e-01,-1.4142e+05,1.3058e-01,6.8294e+00,1.3790e+05,3.0771e+01,-7.9668e-01,-1.8094e+00,3.8962e-01,2.2360e+00,9.0534e-01,5.5065e+00,3.1581e+00
5.9000e+01,1.0000e+00,1.2771e+01,-1.4138e+05,-1.4139e+05,-1.4732e-01,-1.4139e+05,1.3061e-01,6.8319e+00,1.3787e+05,3.1348e+01,-9.3689e-01,-6.1015e-01,2.4747e+00,3.0079e+00,1.1296e+00,3.9579e+00,6.0496e+00
6.0000e+01,1.0000e+00,1.2959e+01,-1.4136e+05,-1.4137e+05,-1.4981e-01,-1.4137e+05,1.3063e-01,6.8344e+00,1.3784e+05,3.1784e+01,-5.5237e-01,-1.0111e+00,1.1142e+00,3.7037e+00,2.8388e+00,2.2275e+00,5.7614e+00
6.1000e+01,1.0000e+00,1.3147e+01,-1.4124e+05,-1.4125e+05,-1.5231e-01,-1.4125e+05,1.3066e-01,6.8369e+00,1.3782e+05,3.2190e+01,3.8393e-01,-1.7448e+00,1.6072e+00,3.2454e+00,8.9351e-01,5.5048e+00,5.4524e+00
6.2000e+01,1.0000e+00,1.3333e+01,-1.4124e+05,-1.4124e+05,-1.5481e-01,-1.4124e+05,1.3043e-01,6.8134e+00,1.3770e+05,3.2603e+01,-8.2762e-02,-1.3383e+00,8.4251e-01,2.8855e+00,1.3817e+00,3.4602e+00,5.8243e+00
6.3000e+01,1.0000e+00,1.3519e+01,-1.4117e+05,-1.4118e+05,-1.5730e-01,-1.4118e+05,1.3070e-01,6.8419e+00,1.3770e+05,3.3019e+01,-3.6923e-01,-1.2121e+00,-1.2174e-01,2.4008e+00,7.3747e-01,4.8977e+00,5.6652e+00
6.4000e+01,1.0000e+00,1.3704e+01,-1.4116e+05,-1.4116e+05,-1.5980e-01,-1.4116e+05,1.3073e-01,6.8444e+00,1.3763e+05,3.3623e+01,3.4945e-01,-1.8476e+00,5.4881e-01,1.3423e+00,3.0628e+00,3.8238e+00,5.8072e+00
6.5000e+01,1.0000e+00,1.3889e+01,-1.4115e+05,-1.4116e+05,-1.6230e-01,-1.4116e+05,1.3042e-01,6.8119e+00,1.3762e+05,3.4029e+01,4.5101e-01,-1.8987e+00,4.0321e-03,2.5537e+00,2.9373e+00,4.1391e+00,5.7505e+00
6.6000e+01,1.0000e+00,1.4072e+01,-1.4114e+05,-1.4114e+05,-1.6479e-01,-1.4114e+05,1.3077e-01,6.8494e+00,1.3761e+05,3.4440e+01,8.1367e-04,-1.7760e+00,6.1735e-01,-1.4462e-01,3.4151e+00,2.4312e+00,5.7979e+00
6.7000e+01,1.0000e+00,1.4255e+01,-1.4110e+05,-1.4111e+05,-1.6729e-01,-1.4111e+05,1.3080e-01,6.8519e+00,1.3760e+05,3.5015e+01,-8.9250e-01,-9.9465e-01,-2.4724e-01,8.9746e-02,3.5414e+00,5.3638e+00,5.1880e+00
6.8000e+01,2.0000e+00,1.4407e+01,-1.4103e+05,-1.4103e+05,-1.6979e-01,-1.4103e+05,1.3082e-01,6.8544e+00,1.3756e+05,3.6202e+01,-3.6561e-01,-1.5297e+00,1.0069e+00,-9.9527e-02,4.2836e+00,5.4909e+00,3.5646e+00
6.9000e+01,1.0000e+00,1.4588e+01,-1.4100e+05,-1.4101e+05,-1.7228e-01,-1.4101e+05,1.3085e-01,6.8569e+00,1.3749e+05,3.6601e+01,1.8474e-01,-1.9848e+00,9.7190e-01,1.6903e+00,1.5910e+00,5.5717e+00,4.8970e+00
7.0000e+01,1.0000e+00,1.4768e+01,-1.4098e+05,-1.4098e+05,-1.7478e-01,-1.4098e+05,1.3087e-01,6.8594e+00,1.3746e+05,3.7227e+01,-9.9768e-01,-1.0807e+00,9.0050e-01,2.8887e+00,3.6622e+00,5.4222e+00,4.8754e+00
7.1000e+01,2.0000e+00,1.4916e+01,-1.4096e+05,-1.4096e+05,-1.7728e-01,-1.4096e+05,1.3089e-01,6.8619e+00,1.3744e+05,3.8380e+01,-7.2732e-01,-1.2215e+00,1.5743e+00,3.4661e+00,2.4928e+00,5.4933e+00,4.6245e+00
7.2000e+01,1.0000e+00,1.5094e+01,-1.4094e+05,-1.4095e+05,-1.7978e-01,-1.4095e+05,1.3092e-01,6.8643e+00,1.3742e+05,3.8971e+01,4.9084e-01,-1.2176e+00,-8.5560e-01,-2.4217e-02,1.6906e+00,3.8476e+00,5.7866e+00
7.3000e+01,1.0000e+00,1.5272e+01,-1.4094e+05,-1.4094e+05,-1.8227e-01,-1.4094e+05,1.3032e-01,6.8015e+00,1.3740e+05,3.9557e+01,-6.1096e-01,-1.2017e+00,7.0526e-01,3.4960e+00,5.9796e-01,5.4349e+00,3.7959e+00
7.4000e+01,1.0000e+00,1.5449e+01,-1.4093e+05,-1.4094e+05,-1.8477e-01,-1.4094e+05,1.2942e-01,6.7080e+00,1.3740e+05,3.9986e+01,1.8952e-01,-1.9257e+00,1.5991e+00,1.9713e+00,1.7541e+00,5.3743e+00,5.4488e+00
7.5000e+01,2.0000e+00,1.5593e+01,-1.4087e+05,-1.4087e+05,-1.8727e-01,-1.4087e+05,1.3099e-01,6.8719e+00,1.3739e+05,4.0989e+01,-5.9752e-01,-1.2920e+00,-9.5096e-01,-1.9808e-01,2.6096e+00,5.4317e+00,2.5738e+00
7.6000e+01,1.0000e+00,1.5768e+01,-1.4086e+05,-1.4087e+05,-1.8976e-01,-1.4087e+05,1.3084e-01,6.8566e+00,1.3733e+05,4.1401e+01,2.2479e-01,-1.6560e+00,1.3942e+00,2.0686e+00,6.9376e-01,1.7779e+00,5.8636e+00
7.7000e+01,1.0000e+00,1.5942e+01,-1.4085e+05,-1.4085e+05,-1.9226e-01,-1.4085e+05,1.3104e-01,6.8768e+00,1.3732e+05,4.1972e+01,-6.8807e-01,-6.3527e-01,8.9704e-01,2.3779e+00,2.3006e+00,3.8623e+00,5.7453e+00
7.8000e+01,1.0000e+00,1.6116e+01,-1.4084e+05,-1.4085e+05,-1.9476e-01,-1.4085e+05,1.2553e-01,6.3114e+00,1.3731e+05,4.2546e+01,-9.6695e-01,-1.6859e+00,-1.1524e+00,1.5211e+00,1.6095e+00,2.2052e+00,5.6316e+00
7.9000e+01,1.0000e+00,1.6289e+01,-1.4084e+05,-1.4085e+05,-1.9725e-01,-1.4085e+05,1.1967e-01,5.7351e+00,1.3730e+05,4.3150e+01,1.0974e-01,-8.9261e-01,-8.4318e-01,6.2570e-01,3.6740e+00,2.5943e+00,5.7204e+00
8.0000e+01,2.0000e+00,1.6427e+01,-1.4083e+05,-1.4084e+05,-1.9975e-01,-1.4084e+05,1.3106e-01,6.8796e+00,1.3730e+05,4.4201e+01,2.3572e-01,-5.5808e-01,-1.1150e+00,2.7356e+00,2.9534e+00,4.2977e+00,5.8137e+00
8.1000e+01,1.0000e+00,1.6598e+01,-1.4083e+05,-1.4083e+05,-2.0225e-01,-1.4083e+05,1.3100e-01,6.8728e+00,1.3729e+05,4.4800e+01,3.8730e-01,-9.4052e-01,-1.0312e+00,3.3007e+00,1.7272e+00,5.5918e+00,4.2838e+00
8.2000e+01,1.0000e+00,1.6769e+01,-1.4081e+05,-1.4082e+05,-2.0474e-01,-1.4082e+05,1.3116e-01,6.8894e+00,1.3729e+05,4.5364e+01,-1.1752e-01,-1.2950e+00,1.0701e+00,5.3467e-01,4.2185e+00,3.2416e+00,5.7185e+00
8.3000e+01,1.0000e+00,1.6939e+01,-1.4077e+05,-1.4078e+05,-2.0724e-01,-1.4078e+05,1.3118e-01,6.8919e+00,1.3727e+05,4.5952e+01,2.2355e-01,-1.8619e+00,2.2848e+00,-1.6803e-01,3.8320e+00,5.2037e+00,5.8370e+00
8.4000e+01,1.0000e+00,1.7108e+01,-1.4077e+05,-1.4078e+05,-2.0974e-01,-1.4078e+05,1.2425e-01,6.1828e+00,1.3723e+05,4.6541e+01,3.2559e-01,-1.1344e+00,8.3443e-01,2.3405e+00,1.4156e+00,5.5214e+00,2.4881e+00
8.5000e+01,2.0000e+00,1.7241e+01,-1.4076e+05,-1.4077e+05,-2.1223e-01,-1.4077e+05,1.3089e-01,6.8613e+00,1.3723e+05,4.7557e+01,-3.1328e-01,-6.1940e-01,2.2500e+00,7.7668e-01,1.7683e+00,2.3389e+00,6.0427e+00
8.6000e+01,1.0000e+00,1.7409e+01,-1.4075e+05,-1.4076e+05,-2.1473e-01,-1.4076e+05,1.3123e-01,6.8970e+00,1.3722e+05,4.7960e+01,-2.9381e-01,-1.2315e+00,-2.1439e-01,1.6180e-01,3.5717e+00,2.1798e+00,5.6582e+00
8.7000e+01,2.0000e+00,1.7540e+01,-1.4073e+05,-1.4074e+05,-2.1723e-01,-1.4074e+05,1.3127e-01,6.9018e+00,1.3721e+05,4.9108e+01,-5.8935e-01,-1.6821e+00,4.0543e-02,-2.3361e-01,1.4435e+00,5.4091e+00,4.1070e+00
8.8000e+01,1.0000e+00,1.7706e+01,-1.4070e+05,-1.4070e+05,-2.1973e-01,-1.4070e+05,1.3130e-01,6.9043e+00,1.3719e+05,4.9698e+01,-2.1655e-01,-1.8525e+00,1.5882e+00,3.3024e+00,2.6445e+00,5.5865e+00,3.1505e+00
8.9000e+01,1.0000e+00,1.7871e+01,-1.4068e+05,-1.4069e+05,-2.2222e-01,-1.4069e+05,1.3132e-01,6.9068e+00,1.3716e+05,5.0103e+01,-9.2017e-02,-8.0356e-01,-4.6340e-01,9.1700e-01,3.6899e+00,5.2287e+00,5.3613e+00
9.0000e+01,1.0000e+00,1.8036e+01,-1.4067e+05,-1.4067e+05,-2.2472e-01,-1.4067e+05,1.3135e-01,6.9093e+00,1.3714e+05,5.0746e+01,-2.0991e-01,-1.0554e+00,2.2597e+00,2.3308e+00,4.6702e-01,4.3894e+00,5.9741e+00
9.1000e+01,2.0000e+00,1.8164e+01,-1.4066e+05,-1.4067e+05,-2.2722e-01,-1.4067e+05,1.2720e-01,6.4798e+00,1.3713e+05,5.1570e+01,2.5871e-01,-1.5346e+00,2.1296e+00,3.4116e+00,3.9759e+00,5.0775e+00,5.7866e+00
9.2000e+01,1.0000e+00,1.8327e+01,-1.4065e+05,-1.4065e+05,-2.2971e-01,-1.4065e+05,1.3139e-01,6.9143e+00,1.3712e+05,5.2179e+01,-9.8655e-01,-9.3728e-01,1.3348e+00,7.2837e-02,2.4089e+00,5.3665e+00,4.9372e+00
