niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
2.0000e+01,1.0000e+00,4.7619e+00,-1.4072e+05,-1.4072e+05,-4.9938e-02,-1.4072e+05,1.2967e-01,6.7345e+00,1.3533e+05,2.8719e+01,-3.6660e-01,-5.5921e-01,2.4764e-01,3.5390e+00,3.6490e+00,3.8310e+00,6.1988e+00,3.0589e+01
2.1000e+01,1.0000e+00,4.9881e+00,-1.4072e+05,-1.4072e+05,-5.2434e-02,-1.4072e+05,1.1866e-01,5.6396e+00,1.3528e+05,3.0279e+01,-6.7716e-01,-1.9724e+00,2.1856e+00,2.1103e-01,1.3845e+00,5.5785e+00,5.7470e+00,2.9980e+01
2.2000e+01,1.0000e+00,5.2133e+00,-1.4067e+05,-1.4068e+05,-5.4931e-02,-1.4068e+05,1.2972e-01,6.7395e+00,1.3528e+05,3.1748e+01,4.9198e-01,-1.7308e+00,3.8751e-03,2.0394e+00,4.1366e-01,5.2112e+00,6.3445e+00,3.1228e+01
2.3000e+01,1.0000e+00,5.4374e+00,-1.4054e+05,-1.4055e+05,-5.7428e-02,-1.4055e+05,1.2975e-01,6.7420e+00,1.3524e+05,3.3250e+01,-3.7174e-01,-1.1661e+00,2.7546e-01,4.8621e-01,2.3686e+00,3.3804e+00,6.0344e+00,3.0393e+01
2.4000e+01,1.0000e+00,5.6604e+00,-1.4039e+05,-1.4040e+05,-5.9925e-02,-1.4040e+05,1.2977e-01,6.7445e+00,1.3511e+05,3.4619e+01,-8.6043e-01,-1.2291e+00,-4.7664e-01,1.6873e+00,1.4844e+00,1.6505e+00,5.9867e+00,3.0496e+01
2.5000e+01,2.0000e+00,5.8685e+00,-1.4037e+05,-1.4037e+05,-6.2422e-02,-1.4037e+05,1.2979e-01,6.7470e+00,1.3496e+05,3.7834e+01,-8.7284e-01,-1.5005e+00,1.6474e+00,3.3595e-01,2.5861e+00,2.7008e+00,6.3335e+00,3.1671e+01
2.6000e+01,2.0000e+00,6.0748e+00,-1.4024e+05,-1.4024e+05,-6.4919e-02,-1.4024e+05,1.2982e-01,6.7495e+00,1.3494e+05,4.0583e+01,1.8598e-01,-1.2359e+00,1.4031e+00,1.9250e+00,7.2125e-01,3.8800e+00,5.7139e+00,2.9017e+01
2.7000e+01,1.0000e+00,6.2937e+00,-1.4020e+05,-1.4020e+05,-6.7416e-02,-1.4020e+05,1.2984e-01,6.7520e+00,1.3480e+05,4.2036e+01,-4.0902e-01,-1.3151e+00,1.4088e+00,1.6697e+00,3.4970e+00,4.9927e+00,5.6987e+00,2.9792e+01
2.8000e+01,1.0000e+00,6.5116e+00,-1.4013e+05,-1.4013e+05,-6.9913e-02,-1.4013e+05,1.2987e-01,6.7545e+00,1.3476e+05,4.3459e+01,-9.1195e-01,-1.9115e+00,-1.0584e+00,1.8302e+00,1.9963e+00,5.6072e+00,2.8698e+00,3.0310e+01
2.9000e+01,1.0000e+00,6.7285e+00,-1.4008e+05,-1.4009e+05,-7.2410e-02,-1.4009e+05,1.2989e-01,6.7570e+00,1.3469e+05,4.4807e+01,-6.9246e-01,-1.6479e+00,1.1216e+00,2.2801e+00,4.3069e+00,2.3139e+00,5.6354e+00,2.9621e+01
3.0000e+01,1.0000e+00,6.9444e+00,-1.4004e+05,-1.4004e+05,-7.4906e-02,-1.4004e+05,1.2991e-01,6.7595e+00,1.3465e+05,4.6171e+01,-5.7578e-01,-1.6373e+00,2.2191e+00,1.2346e+00,3.9284e+00,5.4081e+00,5.9266e+00,3.0488e+01
3.1000e+01,1.0000e+00,7.1594e+00,-1.4002e+05,-1.4002e+05,-7.7403e-02,-1.4002e+05,1.2994e-01,6.7620e+00,1.3460e+05,4.7493e+01,-8.6234e-02,-1.0700e+00,4.9969e-01,5.6130e-01,2.1521e+00,5.3077e+00,5.1213e+00,2.9326e+01
3.2000e+01,1.0000e+00,7.3733e+00,-1.3999e+05,-1.4000e+05,-7.9900e-02,-1.4000e+05,1.2996e-01,6.7645e+00,1.3458e+05,4.8782e+01,-9.4816e-01,-1.9023e+00,1.0494e+00,8.4225e-01,2.2931e+00,2.8631e+00,5.9247e+00,3.0628e+01
3.3000e+01,1.0000e+00,7.5862e+00,-1.3989e+05,-1.3990e+05,-8.2397e-02,-1.3990e+05,1.2999e-01,6.7670e+00,1.3456e+05,5.0139e+01,-7.3454e-01,-1.3687e+00,-3.0682e-01,2.7633e-01,3.9587e+00,5.2489e+00,4.9511e+00,2.9630e+01
3.4000e+01,1.0000e+00,7.7982e+00,-1.3975e+05,-1.3975e+05,-8.4894e-02,-1.3975e+05,1.3001e-01,6.7695e+00,1.3446e+05,5.1674e+01,-8.7022e-01,-8.7048e-01,1.7028e+00,1.0282e+00,3.7575e+00,3.7468e+00,5.7658e+00,2.9744e+01
3.5000e+01,1.0000e+00,8.0092e+00,-1.3974e+05,-1.3975e+05,-8.7391e-02,-1.3975e+05,1.2974e-01,6.7413e+00,1.3431e+05,5.3128e+01,4.4668e-01,-1.9745e+00,1.4400e+00,3.2797e-01,9.9752e-01,4.2068e+00,6.3622e+00,3.1779e+01
3.6000e+01,1.0000e+00,8.2192e+00,-1.3973e+05,-1.3974e+05,-8.9888e-02,-1.3974e+05,1.3005e-01,6.7736e+00,1.3431e+05,5.4800e+01,3.5539e-01,-1.5836e+00,-2.3965e-01,2.5650e+00,3.9825e+00,5.5434e+00,4.9992e+00,3.0320e+01
3.7000e+01,2.0000e+00,8.4091e+00,-1.3971e+05,-1.3972e+05,-9.2385e-02,-1.3972e+05,1.3008e-01,6.7770e+00,1.3430e+05,5.7786e+01,-9.9655e-01,-1.2175e+00,1.7680e+00,1.5309e+00,3.9305e+00,3.7259e+00,5.9755e+00,3.0811e+01
3.8000e+01,1.0000e+00,8.6168e+00,-1.3958e+05,-1.3958e+05,-9.4881e-02,-1.3958e+05,1.3011e-01,6.7795e+00,1.3428e+05,5.9322e+01,1.3353e-01,-6.0185e-01,2.3930e-01,9.5392e-01,1.8640e+00,4.9194e+00,6.0401e+00,3.0709e+01
3.9000e+01,1.0000e+00,8.8235e+00,-1.3950e+05,-1.3951e+05,-9.7378e-02,-1.3951e+05,1.3013e-01,6.7820e+00,1.3415e+05,6.0916e+01,1.7782e-01,-1.8480e+00,3.4544e-01,2.7358e+00,4.2600e-01,5.3213e+00,4.2764e+00,2.9279e+01
4.0000e+01,2.0000e+00,9.0090e+00,-1.3949e+05,-1.3950e+05,-9.9875e-02,-1.3950e+05,1.3015e-01,6.7837e+00,1.3407e+05,6.3750e+01,-2.5804e-01,-7.0726e-01,1.1123e+00,3.5537e+00,4.2429e+00,4.7428e+00,6.0177e+00,3.0843e+01
4.1000e+01,1.0000e+00,9.2135e+00,-1.3948e+05,-1.3949e+05,-1.0237e-01,-1.3949e+05,1.3013e-01,6.7816e+00,1.3406e+05,6.5106e+01,-5.7611e-01,-1.5600e+00,-7.6210e-01,3.3389e+00,2.1814e+00,4.2121e+00,5.6728e+00,3.0132e+01
4.2000e+01,1.0000e+00,9.4170e+00,-1.3946e+05,-1.3946e+05,-1.0487e-01,-1.3946e+05,1.3020e-01,6.7895e+00,1.3405e+05,6.6629e+01,-9.4275e-01,-1.5514e+00,2.2075e-01,2.2529e+00,4.8416e-01,5.2868e+00,3.3910e+00,2.9550e+01
4.3000e+01,1.0000e+00,9.6197e+00,-1.3945e+05,-1.3946e+05,-1.0737e-01,-1.3946e+05,1.2938e-01,6.7040e+00,1.3403e+05,6.8113e+01,-8.5578e-01,-7.7099e-01,1.2521e+00,2.9007e+00,6.8481e-01,5.4966e+00,5.9669e+00,3.1522e+01
4.4000e+01,1.0000e+00,9.8214e+00,-1.3941e+05,-1.3942e+05,-1.0986e-01,-1.3942e+05,1.3025e-01,6.7945e+00,1.3402e+05,6.9418e+01,3.4370e-01,-1.3216e+00,2.3534e+00,3.7897e-01,3.3221e+00,3.5074e+00,6.3320e+00,3.1103e+01
4.5000e+01,1.0000e+00,1.0022e+01,-1.3934e+05,-1.3934e+05,-1.1236e-01,-1.3934e+05,1.3027e-01,6.7970e+00,1.3398e+05,7.0968e+01,-8.4682e-01,-6.3678e-01,-6.7027e-01,3.3965e+00,4.1808e-01,2.3027e+00,5.7921e+00,3.0241e+01
4.6000e+01,1.0000e+00,1.0222e+01,-1.3931e+05,-1.3932e+05,-1.1486e-01,-1.3932e+05,1.3030e-01,6.7995e+00,1.3390e+05,7.2286e+01,-5.5524e-01,-1.4716e+00,9.4600e-01,7.1686e-01,1.0292e+00,3.1025e+00,5.9153e+00,3.0998e+01
4.7000e+01,1.0000e+00,1.0421e+01,-1.3928e+05,-1.3929e+05,-1.1735e-01,-1.3929e+05,1.3032e-01,6.8020e+00,1.3388e+05,7.3755e+01,4.4875e-01,-1.7793e+00,-1.1477e+00,2.1418e+00,8.3253e-01,5.4118e+00,3.7384e+00,2.9774e+01
4.8000e+01,2.0000e+00,1.0596e+01,-1.3928e+05,-1.3929e+05,-1.1985e-01,-1.3929e+05,1.2274e-01,6.0339e+00,1.3385e+05,7.6580e+01,1.9689e-01,-1.5446e+00,3.2766e-01,1.5634e+00,4.5841e-01,4.0788e+00,5.6538e+00,2.9937e+01
4.9000e+01,1.0000e+00,1.0793e+01,-1.3915e+05,-1.3916e+05,-1.2235e-01,-1.3916e+05,1.3037e-01,6.8070e+00,1.3385e+05,7.8127e+01,3.6627e-01,-9.6179e-01,-1.0945e+00,3.1006e+00,1.8561e+00,5.3548e+00,4.3677e+00,2.9501e+01
5.0000e+01,1.0000e+00,1.0989e+01,-1.3914e+05,-1.3915e+05,-1.2484e-01,-1.3915e+05,1.3039e-01,6.8091e+00,1.3372e+05,7.9731e+01,3.3783e-01,-7.8447e-01,2.5901e+00,3.5971e+00,2.7409e+00,2.8546e+00,6.1092e+00,2.9203e+01
5.1000e+01,1.0000e+00,1.1184e+01,-1.3914e+05,-1.3915e+05,-1.2734e-01,-1.3915e+05,1.2090e-01,5.8542e+00,1.3371e+05,8.1010e+01,-4.2551e-01,-1.0129e+00,2.2585e+00,2.0569e+00,2.0884e+00,2.6421e+00,5.8966e+00,2.9693e+01
5.2000e+01,1.0000e+00,1.1379e+01,-1.3906e+05,-1.3906e+05,-1.2984e-01,-1.3906e+05,1.3044e-01,6.8144e+00,1.3371e+05,8.2306e+01,3.9971e-01,-1.0229e+00,3.2250e-01,2.9211e+00,1.6436e+00,3.8810e+00,5.9120e+00,3.0745e+01
5.3000e+01,1.0000e+00,1.1572e+01,-1.3905e+05,-1.3906e+05,-1.3233e-01,-1.3906e+05,1.3023e-01,6.7920e+00,1.3362e+05,8.3734e+01,-8.9396e-01,-1.7636e+00,-6.2008e-01,9.0076e-01,2.5231e+00,4.7015e+00,5.9569e+00,3.1550e+01
5.4000e+01,1.0000e+00,1.1765e+01,-1.3896e+05,-1.3896e+05,-1.3483e-01,-1.3896e+05,1.3049e-01,6.8194e+00,1.3362e+05,8.5001e+01,7.2491e-02,-9.1386e-01,-1.1916e+00,9.0947e-01,2.6982e+00,5.3317e+00,3.7915e+00,2.9480e+01
5.5000e+01,1.0000e+00,1.1957e+01,-1.3895e+05,-1.3895e+05,-1.3733e-01,-1.3895e+05,1.3049e-01,6.8196e+00,1.3352e+05,8.6552e+01,-3.3039e-01,-1.5398e+00,-1.1972e+00,9.4032e-01,1.4474e+00,1.7555e+00,5.6517e+00,3.0335e+01
5.6000e+01,1.0000e+00,1.2148e+01,-1.3889e+05,-1.3890e+05,-1.3983e-01,-1.3890e+05,1.3054e-01,6.8244e+00,1.3352e+05,8.8035e+01,-3.0566e-01,-7.2922e-01,1.4458e+00,1.2377e+00,9.2820e-01,3.2198e+00,6.1607e+00,3.1693e+01
5.7000e+01,1.0000e+00,1.2338e+01,-1.3881e+05,-1.3881e+05,-1.4232e-01,-1.3881e+05,1.3056e-01,6.8269e+00,1.3346e+05,8.9472e+01,3.5114e-02,-9.5549e-01,4.0012e-01,2.7758e+00,2.1536e+00,2.0069e+00,5.9701e+00,3.1120e+01
5.8000e+01,1.0000e+00,1.2527e+01,-1.3878e+05,-1.3879e+05,-1.4482e-01,-1.3879e+05,1.3058e-01,6.8294e+00,1.3337e+05,9.0872e+01,-2.9425e-01,-1.6991e+00,-4.3204e-01,4.7637e-01,1.7932e+00,5.2556e+00,4.1696e+00,2.9713e+01
5.9000e+01,1.0000e+00,1.2716e+01,-1.3875e+05,-1.3875e+05,-1.4732e-01,-1.3875e+05,1.3061e-01,6.8319e+00,1.3335e+05,9.2492e+01,3.8252e-01,-1.1271e+00,1.6181e+00,2.2349e+00,3.4131e+00,5.2947e+00,5.3943e+00,2.9832e+01
6.0000e+01,1.0000e+00,1.2903e+01,-1.3874e+05,-1.3875e+05,-1.4981e-01,-1.3875e+05,1.2846e-01,6.6090e+00,1.3332e+05,9.4029e+01,-8.5410e-01,-1.5486e+00,-1.0252e+00,2.0989e+00,3.2739e+00,4.6117e+00,5.2279e+00,2.9453e+01
6.1000e+01,1.0000e+00,1.3090e+01,-1.3866e+05,-1.3866e+05,-1.5231e-01,-1.3866e+05,1.3066e-01,6.8369e+00,1.3331e+05,9.5571e+01,7.6976e-02,-1.2350e+00,-5.2148e-01,1.0775e+00,3.3806e+00,4.3185e+00,6.2706e+00,3.2364e+01
6.2000e+01,1.0000e+00,1.3276e+01,-1.3864e+05,-1.3865e+05,-1.5481e-01,-1.3865e+05,1.3068e-01,6.8394e+00,1.3323e+05,9.7113e+01,-8.9826e-01,-1.8475e+00,1.2005e+00,5.7447e-01,3.8956e+00,5.5966e+00,5.5704e+00,3.1901e+01
6.3000e+01,1.0000e+00,1.3462e+01,-1.3850e+05,-1.3851e+05,-1.5730e-01,-1.3851e+05,1.3070e-01,6.8419e+00,1.3321e+05,9.8595e+01,-9.5330e-01,-6.4577e-01,1.1829e+00,1.9189e+00,3.0293e+00,2.2675e+00,5.5668e+00,2.9778e+01
6.4000e+01,1.0000e+00,1.3646e+01,-1.3850e+05,-1.3850e+05,-1.5980e-01,-1.3850e+05,1.3041e-01,6.8112e+00,1.3307e+05,1.0022e+02,4.0289e-01,-7.8436e-01,-5.1294e-01,2.1155e+00,3.9903e+00,5.4780e+00,2.7057e+00,3.0270e+01
6.5000e+01,1.0000e+00,1.3830e+01,-1.3849e+05,-1.3850e+05,-1.6230e-01,-1.3850e+05,1.2973e-01,6.7406e+00,1.3306e+05,1.0179e+02,-8.9726e-01,-1.2969e+00,1.5144e-01,9.7022e-02,9.1958e-01,5.2594e+00,5.9232e+00,3.2135e+01
6.6000e+01,1.0000e+00,1.4013e+01,-1.3844e+05,-1.3845e+05,-1.6479e-01,-1.3845e+05,1.3078e-01,6.8494e+00,1.3306e+05,1.0342e+02,-6.6678e-01,-1.5617e+00,7.9491e-01,3.2724e+00,4.2124e+00,5.4358e+00,5.9510e+00,3.2619e+01
6.7000e+01,1.0000e+00,1.4195e+01,-1.3844e+05,-1.3844e+05,-1.6729e-01,-1.3844e+05,1.2609e-01,6.3671e+00,1.3301e+05,1.0488e+02,-8.3615e-01,-9.2861e-01,4.4723e-01,3.6535e+00,3.8228e+00,3.1695e+00,5.9757e+00,3.1698e+01
6.8000e+01,1.0000e+00,1.4376e+01,-1.3839e+05,-1.3840e+05,-1.6979e-01,-1.3840e+05,1.3082e-01,6.8544e+00,1.3300e+05,1.0633e+02,-9.8740e-01,-1.2927e+00,2.1434e+00,3.4589e+00,1.3020e+00,5.5724e+00,2.4595e+00,3.0341e+01
6.9000e+01,1.0000e+00,1.4557e+01,-1.3837e+05,-1.3838e+05,-1.7228e-01,-1.3838e+05,1.3085e-01,6.8569e+00,1.3296e+05,1.0766e+02,-9.3715e-01,-1.7387e+00,9.9530e-01,4.5778e-01,2.6427e+00,3.6646e+00,5.9110e+00,3.1881e+01
7.0000e+01,1.0000e+00,1.4737e+01,-1.3830e+05,-1.3831e+05,-1.7478e-01,-1.3831e+05,1.3087e-01,6.8594e+00,1.3294e+05,1.0927e+02,-2.1045e-01,-1.9739e+00,4.0323e-01,1.2230e-01,4.3254e+00,5.4065e+00,5.4442e+00,3.1561e+01
7.1000e+01,1.0000e+00,1.4916e+01,-1.3823e+05,-1.3824e+05,-1.7728e-01,-1.3824e+05,1.3089e-01,6.8619e+00,1.3287e+05,1.1075e+02,8.9370e-02,-9.9017e-01,-1.1127e+00,1.2010e+00,3.3808e+00,5.0713e+00,6.2524e+00,3.2518e+01
7.2000e+01,1.0000e+00,1.5094e+01,-1.3821e+05,-1.3822e+05,-1.7978e-01,-1.3822e+05,1.3092e-01,6.8644e+00,1.3280e+05,1.1226e+02,-8.6490e-01,-1.6891e+00,1.2598e+00,9.7463e-01,2.4844e+00,4.2298e+00,5.8471e+00,3.1691e+01
7.3000e+01,3.0000e+00,1.5208e+01,-1.3821e+05,-1.3822e+05,-1.8227e-01,-1.3822e+05,1.2002e-01,5.7695e+00,1.3278e+05,1.1700e+02,1.8765e-01,-1.1502e+00,2.0434e+00,3.6659e+00,4.2372e+00,5.4074e+00,4.6427e+00,2.9370e+01
7.4000e+01,1.0000e+00,1.5385e+01,-1.3814e+05,-1.3815e+05,-1.8477e-01,-1.3815e+05,1.3097e-01,6.8694e+00,1.3278e+05,1.1831e+02,-2.0914e-01,-1.7035e+00,-6.0348e-01,1.7702e+00,4.3371e+00,3.1846e+00,5.2916e+00,2.9704e+01
7.5000e+01,1.0000e+00,1.5560e+01,-1.3813e+05,-1.3814e+05,-1.8727e-01,-1.3814e+05,1.3099e-01,6.8714e+00,1.3271e+05,1.1987e+02,4.0796e-01,-8.8243e-01,2.3766e+00,7.1511e-01,2.3561e+00,4.8481e+00,6.2538e+00,3.1550e+01
7.6000e+01,1.0000e+00,1.5735e+01,-1.3808e+05,-1.3809e+05,-1.8976e-01,-1.3809e+05,1.3101e-01,6.8744e+00,1.3270e+05,1.2130e+02,-4.6575e-01,-1.9278e+00,1.1216e+00,2.4801e+00,2.3581e+00,5.2706e+00,3.4203e+00,2.9955e+01
7.7000e+01,1.0000e+00,1.5909e+01,-1.3808e+05,-1.3809e+05,-1.9226e-01,-1.3809e+05,1.2912e-01,6.6767e+00,1.3265e+05,1.2262e+02,2.7890e-01,-1.1031e+00,1.5091e+00,1.9149e+00,3.9332e+00,1.8177e+00,5.5683e+00,2.9581e+01
7.8000e+01,1.0000e+00,1.6082e+01,-1.3804e+05,-1.3805e+05,-1.9476e-01,-1.3805e+05,1.3106e-01,6.8794e+00,1.3265e+05,1.2416e+02,3.9829e-02,-5.6094e-01,3.5430e-01,-1.2658e-01,2.6379e+00,1.9310e+00,6.2002e+00,3.1946e+01
7.9000e+01,1.0000e+00,1.6255e+01,-1.3800e+05,-1.3801e+05,-1.9725e-01,-1.3801e+05,1.3108e-01,6.8819e+00,1.3261e+05,1.2549e+02,-4.2835e-01,-1.7102e+00,8.1264e-02,2.2749e+00,2.5259e+00,5.2898e+00,5.2765e+00,3.1145e+01
8.0000e+01,2.0000e+00,1.6393e+01,-1.3800e+05,-1.3800e+05,-1.9975e-01,-1.3800e+05,1.3086e-01,6.8584e+00,1.3257e+05,1.2843e+02,1.1065e-01,-1.1536e+00,1.7171e+00,1.5878e+00,9.9892e-01,5.5924e+00,5.9943e+00,3.2215e+01
8.1000e+01,1.0000e+00,1.6564e+01,-1.3799e+05,-1.3800e+05,-2.0225e-01,-1.3800e+05,1.3106e-01,6.8794e+00,1.3256e+05,1.2996e+02,-8.9702e-01,-1.5191e+00,1.1029e+00,2.2064e+00,2.4260e+00,2.1876e+00,5.9428e+00,3.1953e+01
8.2000e+01,1.0000e+00,1.6735e+01,-1.3788e+05,-1.3788e+05,-2.0474e-01,-1.3788e+05,1.3116e-01,6.8894e+00,1.3256e+05,1.3153e+02,-6.0478e-01,-1.7039e+00,-6.8395e-01,8.4442e-01,7.1189e-01,2.3916e+00,6.2256e+00,3.2879e+01
8.3000e+01,1.0000e+00,1.6904e+01,-1.3786e+05,-1.3786e+05,-2.0724e-01,-1.3786e+05,1.3118e-01,6.8919e+00,1.3244e+05,1.3313e+02,-8.4949e-01,-1.0955e+00,3.2623e-01,1.1074e+00,3.8453e+00,5.5995e+00,5.0098e+00,3.1901e+01
8.4000e+01,1.0000e+00,1.7073e+01,-1.3784e+05,-1.3785e+05,-2.0974e-01,-1.3785e+05,1.3120e-01,6.8943e+00,1.3242e+05,1.3485e+02,-3.2989e-01,-1.3773e+00,6.5524e-01,3.6995e+00,1.8700e+00,1.6582e+00,6.1231e+00,3.2493e+01
8.5000e+01,1.0000e+00,1.7241e+01,-1.3783e+05,-1.3784e+05,-2.1223e-01,-1.3784e+05,1.3119e-01,6.8928e+00,1.3241e+05,1.3639e+02,-4.9341e-01,-5.0630e-01,5.8198e-01,3.0099e+00,3.1900e+00,5.4513e+00,5.2953e+00,3.0981e+01
8.6000e+01,1.0000e+00,1.7409e+01,-1.3782e+05,-1.3783e+05,-2.1473e-01,-1.3783e+05,1.3123e-01,6.8972e+00,1.3240e+05,1.3792e+02,2.9894e-01,-9.3191e-01,1.3888e+00,1.3054e+00,1.0935e+00,4.5867e+00,5.5036e+00,2.9626e+01
8.7000e+01,2.0000e+00,1.7540e+01,-1.3782e+05,-1.3783e+05,-2.1723e-01,-1.3783e+05,1.2925e-01,6.6910e+00,1.3239e+05,1.4103e+02,-5.4978e-01,-1.3074e+00,7.1609e-01,2.1088e+00,3.8548e+00,4.9375e+00,5.5498e+00,3.1194e+01
