niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
1.2000e+01,1.0000e+00,2.3438e+00,-1.5446e+05,-1.5446e+05,-2.3976e-02,-1.5446e+05,1.1768e-01,6.9317e+00,1.4424e+05,1.8286e+01,-3.0069e-01,-1.9060e+00,-4.5489e-01,5.6746e-02,1.4563e-01,2.7087e+00,4.5424e+00,2.3594e+01
1.3000e+01,1.0000e+00,2.5341e+00,-1.5443e+05,-1.5443e+05,-2.5974e-02,-1.5443e+05,1.1770e-01,6.9337e+00,1.4408e+05,1.9607e+01,-9.2197e-01,-1.7406e+00,-9.7142e-01,2.0695e-02,1.6303e+00,1.5265e+00,4.5893e+00,2.4020e+01
1.4000e+01,1.0000e+00,2.7237e+00,-1.5429e+05,-1.5430e+05,-2.7972e-02,-1.5430e+05,1.1772e-01,6.9357e+00,1.4405e+05,2.0929e+01,-5.3174e-01,-1.9369e+00,-1.1779e+00,4.7435e-01,1.3014e+00,1.8044e+00,4.4019e+00,2.3086e+01
1.5000e+01,1.0000e+00,2.9126e+00,-1.5426e+05,-1.5427e+05,-2.9970e-02,-1.5427e+05,1.1774e-01,6.9377e+00,1.4391e+05,2.2481e+01,1.1486e-01,-1.1896e+00,-1.0758e-01,9.5034e-01,9.4768e-01,2.0386e+00,4.5130e+00,2.3152e+01
1.6000e+01,1.0000e+00,3.1008e+00,-1.5424e+05,-1.5425e+05,-3.1968e-02,-1.5425e+05,1.1775e-01,6.9397e+00,1.4388e+05,2.4209e+01,-4.0720e-01,-1.9489e+00,-1.4844e+00,8.4419e-02,9.5704e-01,2.1484e+00,4.3954e+00,2.3098e+01
1.7000e+01,1.0000e+00,3.2882e+00,-1.5413e+05,-1.5414e+05,-3.3966e-02,-1.5414e+05,1.1777e-01,6.9417e+00,1.4386e+05,2.5929e+01,-2.1583e-01,-1.7383e+00,-8.7069e-01,1.4471e-01,1.6603e-01,2.7298e+00,4.5626e+00,2.4070e+01
1.8000e+01,1.0000e+00,3.4749e+00,-1.5410e+05,-1.5411e+05,-3.5964e-02,-1.5411e+05,1.1779e-01,6.9437e+00,1.4375e+05,2.7454e+01,-4.7596e-01,-1.4313e+00,-1.9524e+00,1.0262e+00,1.0034e+00,2.9745e+00,4.5389e+00,2.4025e+01
1.9000e+01,1.0000e+00,3.6609e+00,-1.5407e+05,-1.5408e+05,-3.7962e-02,-1.5408e+05,1.1780e-01,6.9457e+00,1.4372e+05,2.8977e+01,2.4332e-01,-1.8205e+00,-1.4007e+00,1.7149e-01,-2.1595e-01,3.2169e+00,4.6307e+00,2.4671e+01
2.0000e+01,1.0000e+00,3.8462e+00,-1.5407e+05,-1.5408e+05,-3.9960e-02,-1.5407e+05,1.0812e-01,5.8508e+00,1.4369e+05,3.0762e+01,6.4280e-02,-1.5900e+00,-1.5130e+00,5.4449e-01,1.3475e+00,2.9902e+00,4.5718e+00,2.4201e+01
2.1000e+01,1.0000e+00,4.0307e+00,-1.5393e+05,-1.5394e+05,-4.1958e-02,-1.5394e+05,1.1784e-01,6.9497e+00,1.4369e+05,3.2297e+01,5.3645e-02,-1.3385e+00,-8.0122e-01,1.0106e+00,1.0978e+00,1.8465e+00,4.5132e+00,2.3786e+01
2.2000e+01,2.0000e+00,4.2065e+00,-1.5391e+05,-1.5392e+05,-4.3956e-02,-1.5392e+05,1.1785e-01,6.9517e+00,1.4355e+05,3.5345e+01,-4.7216e-01,-1.0395e+00,-1.2788e+00,9.2131e-01,1.4017e+00,2.5268e+00,4.5578e+00,2.4192e+01
2.3000e+01,1.0000e+00,4.3893e+00,-1.5383e+05,-1.5383e+05,-4.5954e-02,-1.5383e+05,1.1787e-01,6.9537e+00,1.4353e+05,3.6669e+01,-8.4060e-01,-1.8871e+00,-5.7495e-01,-4.8634e-01,1.5685e+00,2.0726e+00,4.4243e+00,2.3710e+01
2.4000e+01,1.0000e+00,4.5714e+00,-1.5382e+05,-1.5382e+05,-4.7952e-02,-1.5382e+05,1.1788e-01,6.9544e+00,1.4345e+05,3.8408e+01,-8.9403e-01,-1.6670e+00,-5.7892e-01,-6.8022e-01,8.7029e-01,1.9617e+00,4.6252e+00,2.5003e+01
2.5000e+01,1.0000e+00,4.7529e+00,-1.5377e+05,-1.5378e+05,-4.9950e-02,-1.5378e+05,1.1790e-01,6.9577e+00,1.4344e+05,3.9938e+01,-3.6277e-01,-1.1182e+00,-3.6569e-01,3.2796e-01,2.4243e-01,1.6563e+00,4.4321e+00,2.3444e+01
2.6000e+01,1.0000e+00,4.9336e+00,-1.5377e+05,-1.5377e+05,-5.1948e-02,-1.5377e+05,1.1783e-01,6.9485e+00,1.4339e+05,4.1474e+01,-4.7645e-01,-1.4441e+00,-1.2649e+00,-6.0510e-01,7.6153e-01,2.3015e+00,4.4756e+00,2.4045e+01
2.7000e+01,1.0000e+00,5.1136e+00,-1.5374e+05,-1.5375e+05,-5.3946e-02,-1.5375e+05,1.1794e-01,6.9617e+00,1.4339e+05,4.3000e+01,1.1975e-01,-1.5477e+00,-2.2592e-01,-6.5871e-01,1.2383e+00,2.3650e+00,4.6244e+00,2.4577e+01
2.8000e+01,1.0000e+00,5.2930e+00,-1.5372e+05,-1.5373e+05,-5.5944e-02,-1.5373e+05,1.1796e-01,6.9637e+00,1.4336e+05,4.4522e+01,2.0557e-01,-1.9830e+00,-6.8264e-01,-6.8421e-01,7.5975e-02,2.7147e+00,4.6395e+00,2.5084e+01
2.9000e+01,2.0000e+00,5.4614e+00,-1.5371e+05,-1.5371e+05,-5.7942e-02,-1.5371e+05,1.1797e-01,6.9657e+00,1.4334e+05,4.7576e+01,-3.3734e-01,-1.3195e+00,-1.1810e+00,5.7047e-01,5.9255e-01,2.5756e+00,4.6541e+00,2.5149e+01
3.0000e+01,1.0000e+00,5.6391e+00,-1.5368e+05,-1.5369e+05,-5.9940e-02,-1.5369e+05,1.1799e-01,6.9677e+00,1.4333e+05,4.9160e+01,-8.8369e-01,-1.4861e+00,-1.6409e+00,-4.5522e-03,3.1939e-01,1.4366e+00,4.4518e+00,2.4122e+01
3.1000e+01,1.0000e+00,5.8161e+00,-1.5368e+05,-1.5369e+05,-6.1938e-02,-1.5369e+05,1.1141e-01,6.2126e+00,1.4330e+05,5.0688e+01,-1.0259e-01,-1.9421e+00,-1.0366e+00,9.9803e-01,4.0867e-02,2.6736e+00,4.3797e+00,2.3427e+01
3.2000e+01,1.0000e+00,5.9925e+00,-1.5365e+05,-1.5366e+05,-6.3936e-02,-1.5366e+05,1.1802e-01,6.9717e+00,1.4330e+05,5.2425e+01,-1.1682e-02,-1.4906e+00,-7.0107e-01,1.1432e-01,-6.2160e-02,2.5513e+00,4.3154e+00,2.3013e+01
3.3000e+01,1.0000e+00,6.1682e+00,-1.5362e+05,-1.5363e+05,-6.5934e-02,-1.5363e+05,1.1804e-01,6.9737e+00,1.4327e+05,5.4150e+01,-5.2126e-01,-1.3419e+00,-2.7335e-01,1.8025e-01,6.2143e-01,1.9324e+00,4.4067e+00,2.3520e+01
3.4000e+01,1.0000e+00,6.3433e+00,-1.5361e+05,-1.5362e+05,-6.7932e-02,-1.5362e+05,1.1798e-01,6.9661e+00,1.4324e+05,5.5676e+01,-7.3096e-01,-1.9816e+00,-3.0981e-01,-7.4268e-01,2.6949e-01,3.4006e+00,4.3319e+00,2.3735e+01
3.5000e+01,1.0000e+00,6.5177e+00,-1.5358e+05,-1.5359e+05,-6.9930e-02,-1.5359e+05,1.1807e-01,6.9777e+00,1.4323e+05,5.7228e+01,-5.5392e-02,-1.0679e+00,-1.2830e+00,-3.7124e-01,5.0924e-01,3.0710e+00,4.4785e+00,2.4282e+01
3.6000e+01,1.0000e+00,6.6914e+00,-1.5358e+05,-1.5359e+05,-7.1928e-02,-1.5359e+05,1.0989e-01,6.0440e+00,1.4320e+05,5.8559e+01,-6.4648e-01,-1.7582e+00,-2.9308e-01,-2.3090e-01,1.5414e+00,3.3154e+00,4.4217e+00,2.4116e+01
3.7000e+01,1.0000e+00,6.8646e+00,-1.5350e+05,-1.5350e+05,-7.3926e-02,-1.5350e+05,1.1811e-01,6.9817e+00,1.4320e+05,6.0100e+01,-9.7703e-01,-1.1445e+00,-8.9029e-01,8.3330e-01,1.2236e+00,3.3561e+00,4.4601e+00,2.4527e+01
3.8000e+01,1.0000e+00,7.0370e+00,-1.5348e+05,-1.5348e+05,-7.5924e-02,-1.5348e+05,1.1812e-01,6.9837e+00,1.4312e+05,6.1432e+01,-9.5680e-01,-1.9349e+00,-8.7792e-01,-4.2707e-01,7.2377e-01,2.0429e+00,4.4208e+00,2.4221e+01
3.9000e+01,1.0000e+00,7.2089e+00,-1.5344e+05,-1.5344e+05,-7.7922e-02,-1.5344e+05,1.1814e-01,6.9857e+00,1.4310e+05,6.3171e+01,-2.9485e-01,-1.2798e+00,-1.5872e+00,9.5921e-01,4.1172e-01,2.2945e+00,4.6264e+00,2.5359e+01
4.0000e+01,1.0000e+00,7.3801e+00,-1.5342e+05,-1.5343e+05,-7.9920e-02,-1.5343e+05,1.1816e-01,6.9876e+00,1.4306e+05,6.4744e+01,-8.9185e-01,-1.2470e+00,-5.5120e-01,-3.3408e-01,1.4560e+00,2.4847e+00,4.3413e+00,2.3558e+01
4.1000e+01,1.0000e+00,7.5506e+00,-1.5341e+05,-1.5342e+05,-8.1918e-02,-1.5342e+05,1.1817e-01,6.9889e+00,1.4304e+05,6.6266e+01,1.7330e-01,-1.2550e+00,-2.1431e-01,-4.9064e-01,7.5528e-01,3.0354e+00,4.5853e+00,2.4912e+01
4.2000e+01,1.0000e+00,7.7206e+00,-1.5341e+05,-1.5342e+05,-8.3916e-02,-1.5342e+05,1.1021e-01,6.0795e+00,1.4303e+05,6.7788e+01,-2.2983e-01,-1.7807e+00,-2.9073e-01,3.3064e-01,7.1136e-01,1.8840e+00,4.3438e+00,2.3296e+01
4.3000e+01,1.0000e+00,7.8899e+00,-1.5341e+05,-1.5342e+05,-8.5914e-02,-1.5342e+05,1.1073e-01,6.1367e+00,1.4303e+05,6.9321e+01,-9.9712e-01,-1.4783e+00,-5.1864e-01,-8.2755e-02,1.5425e+00,2.4742e+00,4.4462e+00,2.4358e+01
4.4000e+01,1.0000e+00,8.0586e+00,-1.5339e+05,-1.5340e+05,-8.7912e-02,-1.5340e+05,1.1823e-01,6.9957e+00,1.4303e+05,7.1060e+01,-3.8170e-01,-1.1382e+00,-8.4649e-01,9.2866e-01,1.6987e+00,2.9827e+00,4.4673e+00,2.4383e+01
4.5000e+01,1.0000e+00,8.2267e+00,-1.5339e+05,-1.5339e+05,-8.9910e-02,-1.5339e+05,1.1547e-01,6.6730e+00,1.4301e+05,7.2386e+01,1.8697e-01,-1.5339e+00,-9.5221e-01,-1.7998e-01,3.0605e-01,2.9808e+00,4.4962e+00,2.4798e+01
4.6000e+01,1.0000e+00,8.3942e+00,-1.5338e+05,-1.5339e+05,-9.1908e-02,-1.5339e+05,1.1795e-01,6.9632e+00,1.4301e+05,7.3904e+01,-5.0752e-01,-1.5434e+00,-6.9823e-01,-1.3330e-02,1.3257e+00,3.1077e+00,4.3078e+00,2.3594e+01
4.7000e+01,1.0000e+00,8.5610e+00,-1.5337e+05,-1.5338e+05,-9.3906e-02,-1.5338e+05,1.1828e-01,7.0015e+00,1.4300e+05,7.5436e+01,-1.9118e-01,-1.0353e+00,-1.8827e+00,7.3443e-01,2.7371e-02,3.3941e+00,4.4495e+00,2.4559e+01
4.8000e+01,1.0000e+00,8.7273e+00,-1.5332e+05,-1.5332e+05,-9.5904e-02,-1.5332e+05,1.1829e-01,7.0037e+00,1.4299e+05,7.6979e+01,-1.0252e-01,-1.4900e+00,-1.6634e+00,-3.0946e-01,1.2675e+00,2.7706e+00,4.5937e+00,2.5523e+01
4.9000e+01,2.0000e+00,8.8768e+00,-1.5331e+05,-1.5332e+05,-9.7902e-02,-1.5332e+05,1.1790e-01,6.9576e+00,1.4294e+05,7.9621e+01,-9.2347e-01,-1.9768e+00,-1.0210e+00,-4.3191e-01,6.5596e-01,3.3628e+00,4.2717e+00,2.3852e+01
5.0000e+01,2.0000e+00,9.0253e+00,-1.5329e+05,-1.5330e+05,-9.9900e-02,-1.5330e+05,1.1833e-01,7.0077e+00,1.4293e+05,8.2798e+01,-9.2192e-02,-1.3268e+00,-1.9590e+00,-2.4772e-01,1.2676e+00,3.1470e+00,4.5846e+00,2.5639e+01
5.1000e+01,1.0000e+00,9.1892e+00,-1.5328e+05,-1.5329e+05,-1.0190e-01,-1.5329e+05,1.1826e-01,6.9997e+00,1.4291e+05,8.4323e+01,-1.3348e-01,-1.0406e+00,-1.2255e+00,-9.1149e-01,8.9614e-01,1.5768e+00,4.5585e+00,2.5209e+01
5.2000e+01,1.0000e+00,9.3525e+00,-1.5328e+05,-1.5329e+05,-1.0390e-01,-1.5329e+05,1.1716e-01,6.8697e+00,1.4290e+05,8.5836e+01,8.8244e-02,-1.0234e+00,-7.3049e-02,-9.3300e-02,-6.6050e-02,2.1699e+00,4.5668e+00,2.4563e+01
5.3000e+01,1.0000e+00,9.5153e+00,-1.5327e+05,-1.5327e+05,-1.0589e-01,-1.5327e+05,1.1837e-01,7.0131e+00,1.4290e+05,8.7153e+01,-4.2138e-01,-1.1528e+00,-6.7973e-01,-2.2937e-01,4.1315e-02,2.2212e+00,4.5388e+00,2.5019e+01
5.4000e+01,1.0000e+00,9.6774e+00,-1.5322e+05,-1.5323e+05,-1.0789e-01,-1.5323e+05,1.1839e-01,7.0156e+00,1.4289e+05,8.8678e+01,-8.7982e-01,-1.1807e+00,-7.7657e-01,6.0217e-01,-8.0380e-02,3.3596e+00,4.4419e+00,2.4891e+01
5.5000e+01,1.0000e+00,9.8390e+00,-1.5320e+05,-1.5321e+05,-1.0989e-01,-1.5321e+05,1.1841e-01,7.0176e+00,1.4284e+05,9.0200e+01,1.6643e-01,-1.3486e+00,-1.2414e+00,6.1237e-01,3.9902e-01,2.5518e+00,4.4144e+00,2.4309e+01
5.6000e+01,1.0000e+00,1.0000e+01,-1.5319e+05,-1.5320e+05,-1.1189e-01,-1.5320e+05,1.1842e-01,7.0184e+00,1.4282e+05,9.1726e+01,-7.4372e-01,-1.7653e+00,-8.4183e-01,2.9184e-01,1.7307e+00,1.7682e+00,4.2761e+00,2.3466e+01
5.7000e+01,1.0000e+00,1.0160e+01,-1.5318e+05,-1.5319e+05,-1.1389e-01,-1.5319e+05,1.1844e-01,7.0211e+00,1.4281e+05,9.3453e+01,-9.1163e-01,-1.8424e+00,-1.7127e+00,-3.9782e-01,8.3876e-01,2.9621e+00,4.4369e+00,2.4912e+01
5.8000e+01,2.0000e+00,1.0302e+01,-1.5315e+05,-1.5316e+05,-1.1588e-01,-1.5316e+05,1.1846e-01,7.0236e+00,1.4280e+05,9.6725e+01,-6.2937e-01,-1.6477e+00,-9.2962e-01,-4.8977e-01,9.1800e-02,2.1626e+00,4.4161e+00,2.4499e+01
5.9000e+01,1.0000e+00,1.0461e+01,-1.5312e+05,-1.5313e+05,-1.1788e-01,-1.5313e+05,1.1848e-01,7.0256e+00,1.4277e+05,9.8455e+01,-6.7065e-01,-1.8026e+00,-1.7446e+00,-4.2599e-01,-6.6840e-02,1.8071e+00,4.5712e+00,2.5909e+01
6.0000e+01,1.0000e+00,1.0619e+01,-1.5309e+05,-1.5310e+05,-1.1988e-01,-1.5310e+05,1.1850e-01,7.0276e+00,1.4274e+05,1.0024e+02,-1.3741e-01,-1.3037e+00,-1.2026e+00,5.3972e-01,6.5401e-01,1.6148e+00,4.4435e+00,2.4590e+01
6.1000e+01,1.0000e+00,1.0777e+01,-1.5308e+05,-1.5309e+05,-1.2188e-01,-1.5309e+05,1.1851e-01,7.0293e+00,1.4271e+05,1.0177e+02,3.6720e-02,-1.8615e+00,-8.9684e-01,-9.5421e-03,3.7872e-01,1.5288e+00,4.5499e+00,2.5712e+01
6.2000e+01,1.0000e+00,1.0935e+01,-1.5308e+05,-1.5308e+05,-1.2388e-01,-1.5308e+05,1.1802e-01,6.9710e+00,1.4270e+05,1.0330e+02,-8.7235e-01,-1.0912e+00,-1.7378e+00,8.5004e-01,-2.1374e-01,1.7627e+00,4.3545e+00,2.3931e+01
6.3000e+01,2.0000e+00,1.1072e+01,-1.5306e+05,-1.5306e+05,-1.2587e-01,-1.5306e+05,1.1855e-01,7.0336e+00,1.4270e+05,1.0636e+02,-6.4004e-01,-1.6398e+00,-1.9169e+00,9.0605e-01,3.4683e-01,3.3278e+00,4.1289e+00,2.3020e+01
6.4000e+01,1.0000e+00,1.1228e+01,-1.5304e+05,-1.5304e+05,-1.2787e-01,-1.5304e+05,1.1856e-01,7.0356e+00,1.4268e+05,1.0790e+02,2.4729e-01,-1.5989e+00,-2.6911e-01,1.7318e-01,1.6718e+00,3.1864e+00,4.2348e+00,2.3095e+01
6.5000e+01,1.0000e+00,1.1384e+01,-1.5298e+05,-1.5299e+05,-1.2987e-01,-1.5299e+05,1.1858e-01,7.0376e+00,1.4266e+05,1.0943e+02,-2.5882e-03,-1.6964e+00,-1.2388e+00,-6.6505e-02,-1.9358e-01,2.6507e+00,4.2853e+00,2.3703e+01
6.6000e+01,1.0000e+00,1.1538e+01,-1.5298e+05,-1.5298e+05,-1.3187e-01,-1.5298e+05,1.1356e-01,6.4538e+00,1.4260e+05,1.1096e+02,-6.9285e-02,-1.2010e+00,-9.0063e-01,9.2412e-01,1.4633e+00,3.3658e+00,4.4940e+00,2.5661e+01
6.7000e+01,1.0000e+00,1.1693e+01,-1.5298e+05,-1.5298e+05,-1.3387e-01,-1.5298e+05,1.0799e-01,5.8372e+00,1.4260e+05,1.1270e+02,-7.4462e-02,-1.4357e+00,-5.4406e-01,-5.4313e-02,7.6675e-02,3.4075e+00,4.4556e+00,2.5411e+01
6.8000e+01,1.0000e+00,1.1847e+01,-1.5297e+05,-1.5297e+05,-1.3586e-01,-1.5297e+05,1.1862e-01,7.0427e+00,1.4260e+05,1.1404e+02,-1.6695e-01,-1.2988e+00,-8.7193e-01,-8.5871e-02,1.5754e+00,2.4635e+00,4.4492e+00,2.4936e+01
6.9000e+01,1.0000e+00,1.2000e+01,-1.5296e+05,-1.5297e+05,-1.3786e-01,-1.5297e+05,1.1803e-01,6.9720e+00,1.4259e+05,1.1535e+02,-6.4676e-01,-1.7067e+00,-1.7837e+00,8.2127e-01,6.6790e-01,2.7174e+00,4.2948e+00,2.3849e+01
7.0000e+01,1.0000e+00,1.2153e+01,-1.5293e+05,-1.5294e+05,-1.3986e-01,-1.5294e+05,1.1866e-01,7.0476e+00,1.4258e+05,1.1712e+02,-4.4157e-01,-1.5849e+00,-1.0750e+00,1.0016e+00,5.1220e-01,1.4404e+00,4.5200e+00,2.5620e+01
7.1000e+01,1.0000e+00,1.2305e+01,-1.5291e+05,-1.5292e+05,-1.4186e-01,-1.5292e+05,1.1868e-01,7.0496e+00,1.4255e+05,1.1865e+02,6.8034e-02,-1.6275e+00,-1.5940e-01,-3.1221e-03,1.6207e+00,2.7752e+00,4.5240e+00,2.5312e+01
7.2000e+01,1.0000e+00,1.2457e+01,-1.5291e+05,-1.5292e+05,-1.4386e-01,-1.5292e+05,1.1483e-01,6.6000e+00,1.4253e+05,1.2017e+02,-9.1438e-01,-1.5312e+00,-1.3269e+00,-7.9969e-01,3.7006e-02,3.2410e+00,4.4200e+00,2.5351e+01
7.3000e+01,1.0000e+00,1.2608e+01,-1.5290e+05,-1.5291e+05,-1.4585e-01,-1.5291e+05,1.1761e-01,6.9233e+00,1.4253e+05,1.2171e+02,-6.3550e-01,-1.4498e+00,-7.8542e-01,-9.3464e-01,1.6667e-01,2.3137e+00,4.4017e+00,2.4719e+01
7.4000e+01,2.0000e+00,1.2737e+01,-1.5288e+05,-1.5289e+05,-1.4785e-01,-1.5289e+05,1.1873e-01,7.0556e+00,1.4252e+05,1.2477e+02,-6.9393e-01,-1.3360e+00,-1.0733e+00,-8.9521e-01,-1.2860e-02,3.2064e+00,4.4604e+00,2.5745e+01
7.5000e+01,1.0000e+00,1.2887e+01,-1.5288e+05,-1.5289e+05,-1.4985e-01,-1.5289e+05,1.1266e-01,6.3530e+00,1.4250e+05,1.2629e+02,-8.6345e-01,-1.2857e+00,-1.1790e+00,9.7855e-01,1.4886e+00,2.1961e+00,4.4463e+00,2.5024e+01
7.6000e+01,1.0000e+00,1.3036e+01,-1.5286e+05,-1.5287e+05,-1.5185e-01,-1.5287e+05,1.1876e-01,7.0596e+00,1.4250e+05,1.2781e+02,-9.4762e-01,-1.8258e+00,-9.0498e-01,-6.1931e-01,8.9857e-01,2.4436e+00,4.4139e+00,2.5161e+01
7.7000e+01,1.0000e+00,1.3185e+01,-1.5285e+05,-1.5285e+05,-1.5385e-01,-1.5285e+05,1.1878e-01,7.0616e+00,1.4248e+05,1.2933e+02,-1.0855e-01,-1.9586e+00,-1.9289e+00,7.1904e-01,4.9363e-01,3.1979e+00,4.2794e+00,2.4077e+01
7.8000e+01,1.0000e+00,1.3333e+01,-1.5284e+05,-1.5285e+05,-1.5584e-01,-1.5285e+05,1.1876e-01,7.0585e+00,1.4247e+05,1.3108e+02,-4.2774e-01,-1.0796e+00,-2.7764e-01,-4.5986e-01,4.6137e-01,1.7808e+00,4.4798e+00,2.5120e+01
7.9000e+01,1.0000e+00,1.3481e+01,-1.5282e+05,-1.5283e+05,-1.5784e-01,-1.5283e+05,1.1882e-01,7.0656e+00,1.4246e+05,1.3260e+02,-9.1418e-01,-1.6794e+00,-8.5118e-01,2.5501e-01,7.9020e-01,1.7051e+00,4.4298e+00,2.5215e+01
8.0000e+01,1.0000e+00,1.3629e+01,-1.5280e+05,-1.5281e+05,-1.5984e-01,-1.5281e+05,1.1883e-01,7.0676e+00,1.4244e+05,1.3417e+02,-7.2231e-01,-1.7078e+00,-1.0052e+00,7.8801e-01,1.6834e+00,3.3292e+00,4.4339e+00,2.5714e+01
8.1000e+01,1.0000e+00,1.3776e+01,-1.5279e+05,-1.5279e+05,-1.6184e-01,-1.5279e+05,1.1885e-01,7.0696e+00,1.4242e+05,1.3570e+02,-8.9901e-01,-1.3135e+00,-8.0199e-01,-8.6293e-01,1.2410e+00,1.8451e+00,4.3963e+00,2.4892e+01
8.2000e+01,1.0000e+00,1.3922e+01,-1.5278e+05,-1.5278e+05,-1.6384e-01,-1.5278e+05,1.1886e-01,7.0704e+00,1.4241e+05,1.3722e+02,-9.6519e-01,-1.6468e+00,-9.2129e-01,-8.7271e-01,1.0776e+00,2.2060e+00,4.4374e+00,2.5484e+01
8.3000e+01,1.0000e+00,1.4068e+01,-1.5277e+05,-1.5278e+05,-1.6583e-01,-1.5278e+05,1.1653e-01,6.7960e+00,1.4240e+05,1.3896e+02,-7.5957e-04,-1.0565e+00,-9.9377e-01,7.6686e-01,8.5228e-02,2.3494e+00,4.3709e+00,2.4466e+01
8.4000e+01,1.0000e+00,1.4213e+01,-1.5277e+05,-1.5278e+05,-1.6783e-01,-1.5278e+05,1.1765e-01,6.9279e+00,1.4239e+05,1.4049e+02,-8.8741e-01,-1.7927e+00,-7.7272e-01,-3.6088e-01,8.1944e-01,2.7262e+00,4.3820e+00,2.5018e+01
8.5000e+01,1.0000e+00,1.4358e+01,-1.5276e+05,-1.5277e+05,-1.6983e-01,-1.5277e+05,1.1883e-01,7.0676e+00,1.4239e+05,1.4182e+02,-3.0354e-01,-1.5447e+00,-1.4659e-01,5.2903e-01,9.5086e-01,3.2848e+00,4.3921e+00,2.4873e+01
8.6000e+01,1.0000e+00,1.4503e+01,-1.5275e+05,-1.5276e+05,-1.7183e-01,-1.5276e+05,1.1888e-01,7.0731e+00,1.4238e+05,1.4334e+02,-3.8351e-02,-1.9998e+00,-1.4344e+00,4.2585e-01,-5.2876e-02,2.4629e+00,4.4654e+00,2.5891e+01
